"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20110701_20110715.csv"
"C","Report for: 07/01/2011 - 07/15/2011"
"C","Report generated: 03/13/2016 17:24:34 EDT"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"H","Date","HE","MWh"
"D","07/01/2011","01",11392.0
"D","07/01/2011","02",11227.0
"D","07/01/2011","03",10640.0
"D","07/01/2011","04",10538.0
"D","07/01/2011","05",10722.0
"D","07/01/2011","06",10959.0
"D","07/01/2011","07",11852.0
"D","07/01/2011","08",13509.0
"D","07/01/2011","09",14575.0
"D","07/01/2011","10",15643.0
"D","07/01/2011","11",16551.0
"D","07/01/2011","12",16767.0
"D","07/01/2011","13",16745.0
"D","07/01/2011","14",16925.0
"D","07/01/2011","15",16973.0
"D","07/01/2011","16",16912.0
"D","07/01/2011","17",16777.0
"D","07/01/2011","18",16329.0
"D","07/01/2011","19",15865.0
"D","07/01/2011","20",15458.0
"D","07/01/2011","21",15529.0
"D","07/01/2011","22",14965.0
"D","07/01/2011","23",13656.0
"D","07/01/2011","24",12116.0
"D","07/02/2011","01",11070.0
"D","07/02/2011","02",10864.0
"D","07/02/2011","03",10659.0
"D","07/02/2011","04",10612.0
"D","07/02/2011","05",10613.0
"D","07/02/2011","06",10288.0
"D","07/02/2011","07",10575.0
"D","07/02/2011","08",11250.0
"D","07/02/2011","09",12826.0
"D","07/02/2011","10",14075.0
"D","07/02/2011","11",15117.0
"D","07/02/2011","12",15795.0
"D","07/02/2011","13",15939.0
"D","07/02/2011","14",16128.0
"D","07/02/2011","15",16147.0
"D","07/02/2011","16",16239.0
"D","07/02/2011","17",16368.0
"D","07/02/2011","18",16244.0
"D","07/02/2011","19",15733.0
"D","07/02/2011","20",15508.0
"D","07/02/2011","21",15622.0
"D","07/02/2011","22",15290.0
"D","07/02/2011","23",13926.0
"D","07/02/2011","24",12458.0
"D","07/03/2011","01",11700.0
"D","07/03/2011","02",10988.0
"D","07/03/2011","03",10467.0
"D","07/03/2011","04",10069.0
"D","07/03/2011","05",10111.0
"D","07/03/2011","06",10407.0
"D","07/03/2011","07",10423.0
"D","07/03/2011","08",11119.0
"D","07/03/2011","09",12597.0
"D","07/03/2011","10",14037.0
"D","07/03/2011","11",15186.0
"D","07/03/2011","12",15962.0
"D","07/03/2011","13",16459.0
"D","07/03/2011","14",16474.0
"D","07/03/2011","15",16542.0
"D","07/03/2011","16",16481.0
"D","07/03/2011","17",16514.0
"D","07/03/2011","18",16464.0
"D","07/03/2011","19",16117.0
"D","07/03/2011","20",15796.0
"D","07/03/2011","21",16118.0
"D","07/03/2011","22",15491.0
"D","07/03/2011","23",14431.0
"D","07/03/2011","24",12808.0
"D","07/04/2011","01",11679.0
"D","07/04/2011","02",11199.0
"D","07/04/2011","03",10638.0
"D","07/04/2011","04",10631.0
"D","07/04/2011","05",10696.0
"D","07/04/2011","06",10864.0
"D","07/04/2011","07",11270.0
"D","07/04/2011","08",12145.0
"D","07/04/2011","09",13319.0
"D","07/04/2011","10",14550.0
"D","07/04/2011","11",15596.0
"D","07/04/2011","12",16484.0
"D","07/04/2011","13",16880.0
"D","07/04/2011","14",16853.0
"D","07/04/2011","15",16844.0
"D","07/04/2011","16",16894.0
"D","07/04/2011","17",17036.0
"D","07/04/2011","18",17009.0
"D","07/04/2011","19",16688.0
"D","07/04/2011","20",16429.0
"D","07/04/2011","21",16419.0
"D","07/04/2011","22",16037.0
"D","07/04/2011","23",14561.0
"D","07/04/2011","24",13235.0
"D","07/05/2011","01",12426.0
"D","07/05/2011","02",11521.0
"D","07/05/2011","03",10927.0
"D","07/05/2011","04",10970.0
"D","07/05/2011","05",11043.0
"D","07/05/2011","06",11522.0
"D","07/05/2011","07",13110.0
"D","07/05/2011","08",14977.0
"D","07/05/2011","09",16197.0
"D","07/05/2011","10",17195.0
"D","07/05/2011","11",17903.0
"D","07/05/2011","12",18854.0
"D","07/05/2011","13",19140.0
"D","07/05/2011","14",19395.0
"D","07/05/2011","15",19508.0
"D","07/05/2011","16",19570.0
"D","07/05/2011","17",19505.0
"D","07/05/2011","18",19194.0
"D","07/05/2011","19",18614.0
"D","07/05/2011","20",18253.0
"D","07/05/2011","21",18126.0
"D","07/05/2011","22",17478.0
"D","07/05/2011","23",15413.0
"D","07/05/2011","24",13714.0
"D","07/06/2011","01",12993.0
"D","07/06/2011","02",12712.0
"D","07/06/2011","03",12289.0
"D","07/06/2011","04",11912.0
"D","07/06/2011","05",12048.0
"D","07/06/2011","06",12333.0
"D","07/06/2011","07",13299.0
"D","07/06/2011","08",15016.0
"D","07/06/2011","09",16404.0
"D","07/06/2011","10",17686.0
"D","07/06/2011","11",18664.0
"D","07/06/2011","12",19795.0
"D","07/06/2011","13",20387.0
"D","07/06/2011","14",21069.0
"D","07/06/2011","15",21367.0
"D","07/06/2011","16",21389.0
"D","07/06/2011","17",21452.0
"D","07/06/2011","18",21060.0
"D","07/06/2011","19",20033.0
"D","07/06/2011","20",19469.0
"D","07/06/2011","21",19232.0
"D","07/06/2011","22",18282.0
"D","07/06/2011","23",16375.0
"D","07/06/2011","24",14606.0
"D","07/07/2011","01",14273.0
"D","07/07/2011","02",13639.0
"D","07/07/2011","03",12993.0
"D","07/07/2011","04",12605.0
"D","07/07/2011","05",12710.0
"D","07/07/2011","06",13398.0
"D","07/07/2011","07",13854.0
"D","07/07/2011","08",15347.0
"D","07/07/2011","09",16478.0
"D","07/07/2011","10",17581.0
"D","07/07/2011","11",18775.0
"D","07/07/2011","12",19569.0
"D","07/07/2011","13",20042.0
"D","07/07/2011","14",20609.0
"D","07/07/2011","15",20630.0
"D","07/07/2011","16",20594.0
"D","07/07/2011","17",20411.0
"D","07/07/2011","18",19961.0
"D","07/07/2011","19",19127.0
"D","07/07/2011","20",18652.0
"D","07/07/2011","21",18433.0
"D","07/07/2011","22",17154.0
"D","07/07/2011","23",15575.0
"D","07/07/2011","24",13910.0
"D","07/08/2011","01",13378.0
"D","07/08/2011","02",12749.0
"D","07/08/2011","03",12244.0
"D","07/08/2011","04",12061.0
"D","07/08/2011","05",12060.0
"D","07/08/2011","06",12431.0
"D","07/08/2011","07",12931.0
"D","07/08/2011","08",14313.0
"D","07/08/2011","09",15251.0
"D","07/08/2011","10",16271.0
"D","07/08/2011","11",17018.0
"D","07/08/2011","12",17577.0
"D","07/08/2011","13",17960.0
"D","07/08/2011","14",18170.0
"D","07/08/2011","15",18240.0
"D","07/08/2011","16",18266.0
"D","07/08/2011","17",18122.0
"D","07/08/2011","18",17368.0
"D","07/08/2011","19",16376.0
"D","07/08/2011","20",15941.0
"D","07/08/2011","21",16169.0
"D","07/08/2011","22",15638.0
"D","07/08/2011","23",14321.0
"D","07/08/2011","24",12794.0
"D","07/09/2011","01",12486.0
"D","07/09/2011","02",12145.0
"D","07/09/2011","03",11636.0
"D","07/09/2011","04",11082.0
"D","07/09/2011","05",10994.0
"D","07/09/2011","06",10952.0
"D","07/09/2011","07",11155.0
"D","07/09/2011","08",11761.0
"D","07/09/2011","09",13302.0
"D","07/09/2011","10",14514.0
"D","07/09/2011","11",15354.0
"D","07/09/2011","12",15856.0
"D","07/09/2011","13",16157.0
"D","07/09/2011","14",16133.0
"D","07/09/2011","15",16148.0
"D","07/09/2011","16",16263.0
"D","07/09/2011","17",16341.0
"D","07/09/2011","18",16337.0
"D","07/09/2011","19",15896.0
"D","07/09/2011","20",15555.0
"D","07/09/2011","21",15651.0
"D","07/09/2011","22",15328.0
"D","07/09/2011","23",14033.0
"D","07/09/2011","24",12781.0
"D","07/10/2011","01",12789.0
"D","07/10/2011","02",12131.0
"D","07/10/2011","03",11451.0
"D","07/10/2011","04",11122.0
"D","07/10/2011","05",10846.0
"D","07/10/2011","06",10794.0
"D","07/10/2011","07",11131.0
"D","07/10/2011","08",11980.0
"D","07/10/2011","09",12713.0
"D","07/10/2011","10",13973.0
"D","07/10/2011","11",14862.0
"D","07/10/2011","12",15641.0
"D","07/10/2011","13",16023.0
"D","07/10/2011","14",16184.0
"D","07/10/2011","15",16267.0
"D","07/10/2011","16",16510.0
"D","07/10/2011","17",16447.0
"D","07/10/2011","18",16347.0
"D","07/10/2011","19",16376.0
"D","07/10/2011","20",15897.0
"D","07/10/2011","21",15988.0
"D","07/10/2011","22",15603.0
"D","07/10/2011","23",14082.0
"D","07/10/2011","24",12793.0
"D","07/11/2011","01",12020.0
"D","07/11/2011","02",11335.0
"D","07/11/2011","03",11031.0
"D","07/11/2011","04",10980.0
"D","07/11/2011","05",11216.0
"D","07/11/2011","06",11674.0
"D","07/11/2011","07",13057.0
"D","07/11/2011","08",14822.0
"D","07/11/2011","09",16250.0
"D","07/11/2011","10",17158.0
"D","07/11/2011","11",18069.0
"D","07/11/2011","12",18668.0
