"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20111014_20111028.csv"
"C","Report for: 10/14/2011 - 10/28/2011"
"C","Report generated: 03/13/2016 17:27:07 EDT"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"H","Date","HE","MWh"
"D","10/14/2011","01",11204.0
"D","10/14/2011","02",10973.0
"D","10/14/2011","03",10716.0
"D","10/14/2011","04",10639.0
"D","10/14/2011","05",10893.0
"D","10/14/2011","06",11515.0
"D","10/14/2011","07",12977.0
"D","10/14/2011","08",13610.0
"D","10/14/2011","09",13909.0
"D","10/14/2011","10",13852.0
"D","10/14/2011","11",14227.0
"D","10/14/2011","12",14452.0
"D","10/14/2011","13",14230.0
"D","10/14/2011","14",14323.0
"D","10/14/2011","15",14233.0
"D","10/14/2011","16",13925.0
"D","10/14/2011","17",14232.0
"D","10/14/2011","18",14709.0
"D","10/14/2011","19",15191.0
"D","10/14/2011","20",14919.0
"D","10/14/2011","21",14238.0
"D","10/14/2011","22",13257.0
"D","10/14/2011","23",11984.0
"D","10/14/2011","24",11203.0
"D","10/15/2011","01",10340.0
"D","10/15/2011","02",10154.0
"D","10/15/2011","03",9833.0
"D","10/15/2011","04",9767.0
"D","10/15/2011","05",9851.0
"D","10/15/2011","06",10252.0
"D","10/15/2011","07",10502.0
"D","10/15/2011","08",10884.0
"D","10/15/2011","09",12012.0
"D","10/15/2011","10",12621.0
"D","10/15/2011","11",12956.0
"D","10/15/2011","12",12976.0
"D","10/15/2011","13",12888.0
"D","10/15/2011","14",12612.0
"D","10/15/2011","15",12426.0
"D","10/15/2011","16",12388.0
"D","10/15/2011","17",12626.0
"D","10/15/2011","18",13079.0
"D","10/15/2011","19",13876.0
"D","10/15/2011","20",13561.0
"D","10/15/2011","21",12980.0
"D","10/15/2011","22",11916.0
"D","10/15/2011","23",10959.0
"D","10/15/2011","24",10254.0
"D","10/16/2011","01",9999.0
"D","10/16/2011","02",9893.0
"D","10/16/2011","03",9565.0
"D","10/16/2011","04",9384.0
"D","10/16/2011","05",9391.0
"D","10/16/2011","06",9678.0
"D","10/16/2011","07",10003.0
"D","10/16/2011","08",10229.0
"D","10/16/2011","09",11001.0
"D","10/16/2011","10",11875.0
"D","10/16/2011","11",12258.0
"D","10/16/2011","12",12460.0
"D","10/16/2011","13",12318.0
"D","10/16/2011","14",12220.0
"D","10/16/2011","15",11968.0
"D","10/16/2011","16",12027.0
"D","10/16/2011","17",12306.0
"D","10/16/2011","18",13272.0
"D","10/16/2011","19",14091.0
"D","10/16/2011","20",13898.0
"D","10/16/2011","21",13302.0
"D","10/16/2011","22",11997.0
"D","10/16/2011","23",10982.0
"D","10/16/2011","24",9965.0
"D","10/17/2011","01",9644.0
"D","10/17/2011","02",9490.0
"D","10/17/2011","03",9289.0
"D","10/17/2011","04",9247.0
"D","10/17/2011","05",9417.0
"D","10/17/2011","06",10144.0
"D","10/17/2011","07",12433.0
"D","10/17/2011","08",13498.0
"D","10/17/2011","09",13550.0
"D","10/17/2011","10",13839.0
"D","10/17/2011","11",13964.0
"D","10/17/2011","12",14062.0
"D","10/17/2011","13",14151.0
"D","10/17/2011","14",14147.0
"D","10/17/2011","15",13807.0
"D","10/17/2011","16",13810.0
"D","10/17/2011","17",13948.0
"D","10/17/2011","18",14191.0
"D","10/17/2011","19",14432.0
"D","10/17/2011","20",14512.0
"D","10/17/2011","21",14079.0
"D","10/17/2011","22",12971.0
"D","10/17/2011","23",11803.0
"D","10/17/2011","24",10591.0
"D","10/18/2011","01",10398.0
"D","10/18/2011","02",10294.0
"D","10/18/2011","03",10243.0
"D","10/18/2011","04",10233.0
"D","10/18/2011","05",9960.0
"D","10/18/2011","06",10336.0
"D","10/18/2011","07",12522.0
"D","10/18/2011","08",13616.0
"D","10/18/2011","09",13887.0
"D","10/18/2011","10",13970.0
"D","10/18/2011","11",14060.0
"D","10/18/2011","12",14170.0
"D","10/18/2011","13",14197.0
"D","10/18/2011","14",14177.0
"D","10/18/2011","15",13697.0
"D","10/18/2011","16",13555.0
"D","10/18/2011","17",13817.0
"D","10/18/2011","18",14181.0
"D","10/18/2011","19",14565.0
"D","10/18/2011","20",14689.0
"D","10/18/2011","21",13901.0
"D","10/18/2011","22",12904.0
"D","10/18/2011","23",11442.0
"D","10/18/2011","24",10507.0
"D","10/19/2011","01",10186.0
"D","10/19/2011","02",10164.0
"D","10/19/2011","03",10152.0
"D","10/19/2011","04",10092.0
"D","10/19/2011","05",9869.0
"D","10/19/2011","06",10609.0
"D","10/19/2011","07",12446.0
"D","10/19/2011","08",13115.0
"D","10/19/2011","09",12901.0
"D","10/19/2011","10",12994.0
"D","10/19/2011","11",13190.0
"D","10/19/2011","12",13250.0
"D","10/19/2011","13",13232.0
"D","10/19/2011","14",13183.0
"D","10/19/2011","15",13121.0
"D","10/19/2011","16",13216.0
"D","10/19/2011","17",13179.0
"D","10/19/2011","18",13670.0
"D","10/19/2011","19",14122.0
"D","10/19/2011","20",13978.0
"D","10/19/2011","21",13400.0
"D","10/19/2011","22",12347.0
"D","10/19/2011","23",11742.0
"D","10/19/2011","24",10669.0
"D","10/20/2011","01",11285.0
"D","10/20/2011","02",10984.0
"D","10/20/2011","03",10758.0
"D","10/20/2011","04",10666.0
"D","10/20/2011","05",10842.0
"D","10/20/2011","06",11506.0
"D","10/20/2011","07",13082.0
"D","10/20/2011","08",14078.0
"D","10/20/2011","09",14221.0
"D","10/20/2011","10",14699.0
"D","10/20/2011","11",14875.0
"D","10/20/2011","12",14892.0
"D","10/20/2011","13",14642.0
"D","10/20/2011","14",14680.0
"D","10/20/2011","15",14495.0
"D","10/20/2011","16",14331.0
"D","10/20/2011","17",14755.0
"D","10/20/2011","18",15132.0
"D","10/20/2011","19",15693.0
"D","10/20/2011","20",15515.0
"D","10/20/2011","21",14674.0
"D","10/20/2011","22",13647.0
"D","10/20/2011","23",12186.0
"D","10/20/2011","24",11096.0
"D","10/21/2011","01",10983.0
"D","10/21/2011","02",10561.0
"D","10/21/2011","03",10291.0
"D","10/21/2011","04",10169.0
"D","10/21/2011","05",10281.0
"D","10/21/2011","06",10962.0
"D","10/21/2011","07",12501.0
"D","10/21/2011","08",13398.0
"D","10/21/2011","09",13544.0
"D","10/21/2011","10",13809.0
"D","10/21/2011","11",13812.0
"D","10/21/2011","12",13814.0
"D","10/21/2011","13",13900.0
"D","10/21/2011","14",13775.0
"D","10/21/2011","15",13413.0
"D","10/21/2011","16",13248.0
"D","10/21/2011","17",13456.0
"D","10/21/2011","18",14121.0
"D","10/21/2011","19",14978.0
"D","10/21/2011","20",14386.0
"D","10/21/2011","21",13761.0
"D","10/21/2011","22",12638.0
"D","10/21/2011","23",11606.0
"D","10/21/2011","24",10485.0
"D","10/22/2011","01",10024.0
"D","10/22/2011","02",9696.0
"D","10/22/2011","03",9624.0
"D","10/22/2011","04",9415.0
"D","10/22/2011","05",9502.0
"D","10/22/2011","06",9603.0
"D","10/22/2011","07",10060.0
"D","10/22/2011","08",11027.0
"D","10/22/2011","09",12135.0
"D","10/22/2011","10",12812.0
"D","10/22/2011","11",13078.0
"D","10/22/2011","12",13107.0
"D","10/22/2011","13",12605.0
"D","10/22/2011","14",12375.0
"D","10/22/2011","15",12130.0
"D","10/22/2011","16",12068.0
"D","10/22/2011","17",12273.0
"D","10/22/2011","18",13002.0
"D","10/22/2011","19",13765.0
"D","10/22/2011","20",13533.0
"D","10/22/2011","21",13142.0
"D","10/22/2011","22",12137.0
"D","10/22/2011","23",11267.0
"D","10/22/2011","24",10258.0
"D","10/23/2011","01",10448.0
"D","10/23/2011","02",10090.0
"D","10/23/2011","03",10273.0
"D","10/23/2011","04",10140.0
"D","10/23/2011","05",10187.0
"D","10/23/2011","06",10559.0
"D","10/23/2011","07",10648.0
"D","10/23/2011","08",11232.0
"D","10/23/2011","09",12079.0
"D","10/23/2011","10",12564.0
