"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20110914_20110928.csv"
"C","Report for: 09/14/2011 - 09/28/2011"
"C","Report generated: 03/13/2016 17:26:26 EDT"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"H","Date","HE","MWh"
"D","09/14/2011","01",12796.0
"D","09/14/2011","02",12633.0
"D","09/14/2011","03",12390.0
"D","09/14/2011","04",12132.0
"D","09/14/2011","05",12363.0
"D","09/14/2011","06",12748.0
"D","09/14/2011","07",13521.0
"D","09/14/2011","08",15383.0
"D","09/14/2011","09",16221.0
"D","09/14/2011","10",16937.0
"D","09/14/2011","11",17404.0
"D","09/14/2011","12",18158.0
"D","09/14/2011","13",18485.0
"D","09/14/2011","14",18845.0
"D","09/14/2011","15",18872.0
"D","09/14/2011","16",18850.0
"D","09/14/2011","17",18915.0
"D","09/14/2011","18",18429.0
"D","09/14/2011","19",18301.0
"D","09/14/2011","20",18547.0
"D","09/14/2011","21",17698.0
"D","09/14/2011","22",16318.0
"D","09/14/2011","23",14660.0
"D","09/14/2011","24",12935.0
"D","09/15/2011","01",12387.0
"D","09/15/2011","02",11957.0
"D","09/15/2011","03",11941.0
"D","09/15/2011","04",11526.0
"D","09/15/2011","05",11708.0
"D","09/15/2011","06",11824.0
"D","09/15/2011","07",13511.0
"D","09/15/2011","08",14839.0
"D","09/15/2011","09",15498.0
"D","09/15/2011","10",16155.0
"D","09/15/2011","11",16666.0
"D","09/15/2011","12",16712.0
"D","09/15/2011","13",16782.0
"D","09/15/2011","14",16860.0
"D","09/15/2011","15",16737.0
"D","09/15/2011","16",16521.0
"D","09/15/2011","17",16516.0
"D","09/15/2011","18",16338.0
"D","09/15/2011","19",16263.0
"D","09/15/2011","20",16723.0
"D","09/15/2011","21",16151.0
"D","09/15/2011","22",14856.0
"D","09/15/2011","23",13287.0
"D","09/15/2011","24",11632.0
"D","09/16/2011","01",10628.0
"D","09/16/2011","02",10647.0
"D","09/16/2011","03",10158.0
"D","09/16/2011","04",10017.0
"D","09/16/2011","05",10020.0
"D","09/16/2011","06",10465.0
"D","09/16/2011","07",12095.0
"D","09/16/2011","08",13521.0
"D","09/16/2011","09",13726.0
"D","09/16/2011","10",14199.0
"D","09/16/2011","11",14766.0
"D","09/16/2011","12",15084.0
"D","09/16/2011","13",15161.0
"D","09/16/2011","14",15219.0
"D","09/16/2011","15",15052.0
"D","09/16/2011","16",14930.0
"D","09/16/2011","17",14904.0
"D","09/16/2011","18",14869.0
"D","09/16/2011","19",14871.0
"D","09/16/2011","20",14972.0
