"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20110830_20110913.csv"
"C","Report for: 08/30/2011 - 09/13/2011"
"C","Report generated: 03/13/2016 17:26:08 EDT"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"H","Date","HE","MWh"
"D","08/30/2011","01",9607.0
"D","08/30/2011","02",9202.0
"D","08/30/2011","03",8955.0
"D","08/30/2011","04",8920.0
"D","08/30/2011","05",9086.0
"D","08/30/2011","06",9472.0
"D","08/30/2011","07",10645.0
"D","08/30/2011","08",12300.0
"D","08/30/2011","09",13347.0
"D","08/30/2011","10",14134.0
"D","08/30/2011","11",14806.0
"D","08/30/2011","12",15336.0
"D","08/30/2011","13",15693.0
"D","08/30/2011","14",15933.0
"D","08/30/2011","15",15891.0
"D","08/30/2011","16",16049.0
"D","08/30/2011","17",16036.0
"D","08/30/2011","18",15870.0
"D","08/30/2011","19",15374.0
"D","08/30/2011","20",15444.0
"D","08/30/2011","21",15189.0
"D","08/30/2011","22",14080.0
"D","08/30/2011","23",12692.0
"D","08/30/2011","24",11193.0
"D","08/31/2011","01",10674.0
"D","08/31/2011","02",9943.0
"D","08/31/2011","03",9149.0
"D","08/31/2011","04",9157.0
"D","08/31/2011","05",9290.0
"D","08/31/2011","06",10060.0
"D","08/31/2011","07",11337.0
"D","08/31/2011","08",13279.0
"D","08/31/2011","09",14358.0
"D","08/31/2011","10",15223.0
"D","08/31/2011","11",15892.0
"D","08/31/2011","12",16302.0
"D","08/31/2011","13",16658.0
"D","08/31/2011","14",16964.0
"D","08/31/2011","15",16861.0
"D","08/31/2011","16",17014.0
"D","08/31/2011","17",16873.0
"D","08/31/2011","18",16674.0
"D","08/31/2011","19",16413.0
"D","08/31/2011","20",16473.0
"D","08/31/2011","21",16264.0
"D","08/31/2011","22",15014.0
"D","08/31/2011","23",13435.0
"D","08/31/2011","24",11577.0
"D","09/01/2011","01",11079.0
"D","09/01/2011","02",10495.0
"D","09/01/2011","03",10485.0
"D","09/01/2011","04",10592.0
"D","09/01/2011","05",10528.0
"D","09/01/2011","06",10937.0
"D","09/01/2011","07",12309.0
"D","09/01/2011","08",13579.0
"D","09/01/2011","09",14748.0
"D","09/01/2011","10",15523.0
"D","09/01/2011","11",16079.0
"D","09/01/2011","12",16578.0
"D","09/01/2011","13",16610.0
"D","09/01/2011","14",16625.0
"D","09/01/2011","15",16787.0
"D","09/01/2011","16",16764.0
"D","09/01/2011","17",16692.0
"D","09/01/2011","18",16384.0
"D","09/01/2011","19",16206.0
"D","09/01/2011","20",16444.0
"D","09/01/2011","21",16103.0
"D","09/01/2011","22",14819.0
"D","09/01/2011","23",13452.0
"D","09/01/2011","24",11608.0
"D","09/02/2011","01",10779.0
"D","09/02/2011","02",10702.0
"D","09/02/2011","03",10392.0
"D","09/02/2011","04",10145.0
"D","09/02/2011","05",10282.0
"D","09/02/2011","06",10798.0
"D","09/02/2011","07",11685.0
"D","09/02/2011","08",13460.0
"D","09/02/2011","09",14430.0
"D","09/02/2011","10",15047.0
"D","09/02/2011","11",15401.0
"D","09/02/2011","12",15606.0
"D","09/02/2011","13",15889.0
"D","09/02/2011","14",16017.0
"D","09/02/2011","15",16041.0
"D","09/02/2011","16",16079.0
"D","09/02/2011","17",16031.0
"D","09/02/2011","18",15481.0
"D","09/02/2011","19",15144.0
"D","09/02/2011","20",15316.0
"D","09/02/2011","21",15100.0
"D","09/02/2011","22",14240.0
"D","09/02/2011","23",13109.0
"D","09/02/2011","24",11491.0
"D","09/03/2011","01",11491.0
"D","09/03/2011","02",11231.0
"D","09/03/2011","03",11206.0
"D","09/03/2011","04",11095.0
"D","09/03/2011","05",10904.0
"D","09/03/2011","06",11181.0
"D","09/03/2011","07",11201.0
"D","09/03/2011","08",11711.0
"D","09/03/2011","09",13069.0
"D","09/03/2011","10",14348.0
"D","09/03/2011","11",15137.0
"D","09/03/2011","12",15528.0
"D","09/03/2011","13",15937.0
"D","09/03/2011","14",16048.0
"D","09/03/2011","15",16064.0
"D","09/03/2011","16",16130.0
"D","09/03/2011","17",16019.0
"D","09/03/2011","18",16068.0
"D","09/03/2011","19",15863.0
"D","09/03/2011","20",16061.0
"D","09/03/2011","21",16014.0
"D","09/03/2011","22",15389.0
"D","09/03/2011","23",14230.0
"D","09/03/2011","24",12964.0
"D","09/04/2011","01",12444.0
"D","09/04/2011","02",11645.0
"D","09/04/2011","03",11513.0
"D","09/04/2011","04",11123.0
"D","09/04/2011","05",11058.0
"D","09/04/2011","06",11273.0
"D","09/04/2011","07",11492.0
"D","09/04/2011","08",11800.0
"D","09/04/2011","09",13194.0
"D","09/04/2011","10",14431.0
"D","09/04/2011","11",15212.0
"D","09/04/2011","12",15753.0
"D","09/04/2011","13",16129.0
"D","09/04/2011","14",16411.0
"D","09/04/2011","15",16519.0
"D","09/04/2011","16",16536.0
"D","09/04/2011","17",16663.0
"D","09/04/2011","18",16663.0
"D","09/04/2011","19",16493.0
"D","09/04/2011","20",16596.0
"D","09/04/2011","21",16319.0
"D","09/04/2011","22",15518.0
"D","09/04/2011","23",14572.0
"D","09/04/2011","24",13277.0
"D","09/05/2011","01",12485.0
"D","09/05/2011","02",12001.0
"D","09/05/2011","03",11751.0
"D","09/05/2011","04",11599.0
"D","09/05/2011","05",11494.0
"D","09/05/2011","06",11692.0
"D","09/05/2011","07",11749.0
"D","09/05/2011","08",12055.0
"D","09/05/2011","09",13120.0
"D","09/05/2011","10",14609.0
"D","09/05/2011","11",15381.0
"D","09/05/2011","12",15814.0
"D","09/05/2011","13",16031.0
"D","09/05/2011","14",16108.0
"D","09/05/2011","15",16257.0
"D","09/05/2011","16",16323.0
"D","09/05/2011","17",16386.0
"D","09/05/2011","18",16392.0
"D","09/05/2011","19",16393.0
"D","09/05/2011","20",16726.0
"D","09/05/2011","21",16282.0
"D","09/05/2011","22",15050.0
"D","09/05/2011","23",13908.0
"D","09/05/2011","24",12555.0
"D","09/06/2011","01",12322.0
"D","09/06/2011","02",12745.0
"D","09/06/2011","03",12397.0
"D","09/06/2011","04",12168.0
"D","09/06/2011","05",12353.0
"D","09/06/2011","06",12566.0
"D","09/06/2011","07",13347.0
"D","09/06/2011","08",14561.0
"D","09/06/2011","09",15090.0
"D","09/06/2011","10",15709.0
"D","09/06/2011","11",15955.0
"D","09/06/2011","12",16090.0
"D","09/06/2011","13",16180.0
"D","09/06/2011","14",16166.0
"D","09/06/2011","15",16214.0
"D","09/06/2011","16",16109.0
"D","09/06/2011","17",16205.0
"D","09/06/2011","18",15928.0
"D","09/06/2011","19",16125.0
"D","09/06/2011","20",16236.0
"D","09/06/2011","21",15897.0
"D","09/06/2011","22",14850.0
"D","09/06/2011","23",13335.0
"D","09/06/2011","24",12303.0
"D","09/07/2011","01",11451.0
"D","09/07/2011","02",10972.0
"D","09/07/2011","03",10597.0
"D","09/07/2011","04",10360.0
"D","09/07/2011","05",10624.0
"D","09/07/2011","06",11159.0
"D","09/07/2011","07",12607.0
"D","09/07/2011","08",13977.0
"D","09/07/2011","09",14704.0
"D","09/07/2011","10",15280.0
"D","09/07/2011","11",15793.0
"D","09/07/2011","12",16037.0
"D","09/07/2011","13",15978.0
"D","09/07/2011","14",15935.0
"D","09/07/2011","15",15838.0
"D","09/07/2011","16",15789.0
"D","09/07/2011","17",15850.0
"D","09/07/2011","18",15785.0
"D","09/07/2011","19",15733.0
"D","09/07/2011","20",16077.0
"D","09/07/2011","21",15788.0
"D","09/07/2011","22",14347.0
"D","09/07/2011","23",13084.0
"D","09/07/2011","24",11784.0
"D","09/08/2011","01",11361.0
"D","09/08/2011","02",10787.0
"D","09/08/2011","03",10624.0
"D","09/08/2011","04",10702.0
"D","09/08/2011","05",10569.0
"D","09/08/2011","06",11093.0
"D","09/08/2011","07",12687.0
"D","09/08/2011","08",13977.0
"D","09/08/2011","09",14659.0
"D","09/08/2011","10",15187.0
"D","09/08/2011","11",15882.0
"D","09/08/2011","12",15810.0
"D","09/08/2011","13",15636.0
"D","09/08/2011","14",15619.0
"D","09/08/2011","15",15632.0
"D","09/08/2011","16",15596.0
"D","09/08/2011","17",15648.0
"D","09/08/2011","18",15699.0
"D","09/08/2011","19",15854.0
"D","09/08/2011","20",16042.0
"D","09/08/2011","21",15855.0
"D","09/08/2011","22",14627.0
"D","09/08/2011","23",13256.0
"D","09/08/2011","24",11842.0
"D","09/09/2011","01",11475.0
"D","09/09/2011","02",11193.0
"D","09/09/2011","03",10896.0
"D","09/09/2011","04",10817.0
