"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20110616_20110630.csv"
"C","Report for: 06/16/2011 - 06/30/2011"
"C","Report generated: 03/13/2016 17:24:10 EDT"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"H","Date","HE","MWh"
"D","06/16/2011","01",10145.0
"D","06/16/2011","02",9793.0
"D","06/16/2011","03",9343.0
"D","06/16/2011","04",9345.0
"D","06/16/2011","05",9742.0
"D","06/16/2011","06",9745.0
"D","06/16/2011","07",11370.0
"D","06/16/2011","08",13366.0
"D","06/16/2011","09",14418.0
"D","06/16/2011","10",15191.0
"D","06/16/2011","11",16172.0
"D","06/16/2011","12",16542.0
"D","06/16/2011","13",17010.0
"D","06/16/2011","14",17287.0
"D","06/16/2011","15",17550.0
"D","06/16/2011","16",17465.0
"D","06/16/2011","17",17460.0
"D","06/16/2011","18",16961.0
"D","06/16/2011","19",16448.0
"D","06/16/2011","20",16038.0
"D","06/16/2011","21",16159.0
"D","06/16/2011","22",15341.0
"D","06/16/2011","23",13603.0
"D","06/16/2011","24",11768.0
"D","06/17/2011","01",11337.0
"D","06/17/2011","02",10866.0
"D","06/17/2011","03",10363.0
"D","06/17/2011","04",10244.0
"D","06/17/2011","05",10288.0
"D","06/17/2011","06",10351.0
"D","06/17/2011","07",12002.0
"D","06/17/2011","08",13661.0
"D","06/17/2011","09",14530.0
"D","06/17/2011","10",15341.0
"D","06/17/2011","11",15888.0
"D","06/17/2011","12",16126.0
"D","06/17/2011","13",16235.0
"D","06/17/2011","14",16283.0
"D","06/17/2011","15",16035.0
"D","06/17/2011","16",15894.0
"D","06/17/2011","17",15866.0
"D","06/17/2011","18",15558.0
"D","06/17/2011","19",14869.0
"D","06/17/2011","20",14655.0
"D","06/17/2011","21",14942.0
"D","06/17/2011","22",14383.0
"D","06/17/2011","23",12983.0
"D","06/17/2011","24",11551.0
"D","06/18/2011","01",11393.0
"D","06/18/2011","02",10749.0
"D","06/18/2011","03",10315.0
"D","06/18/2011","04",9890.0
"D","06/18/2011","05",10022.0
"D","06/18/2011","06",10173.0
"D","06/18/2011","07",10207.0
"D","06/18/2011","08",11127.0
"D","06/18/2011","09",12581.0
"D","06/18/2011","10",13643.0
"D","06/18/2011","11",14668.0
"D","06/18/2011","12",14987.0
"D","06/18/2011","13",15233.0
"D","06/18/2011","14",15187.0
"D","06/18/2011","15",15283.0
"D","06/18/2011","16",15168.0
"D","06/18/2011","17",15196.0
"D","06/18/2011","18",15072.0
"D","06/18/2011","19",14857.0
"D","06/18/2011","20",14681.0
"D","06/18/2011","21",14920.0
"D","06/18/2011","22",14415.0
"D","06/18/2011","23",13328.0
"D","06/18/2011","24",12096.0
"D","06/19/2011","01",10879.0
"D","06/19/2011","02",10132.0
"D","06/19/2011","03",9840.0
"D","06/19/2011","04",9782.0
"D","06/19/2011","05",9785.0
"D","06/19/2011","06",9952.0
"D","06/19/2011","07",9827.0
"D","06/19/2011","08",10345.0
"D","06/19/2011","09",11539.0
"D","06/19/2011","10",12540.0
"D","06/19/2011","11",13290.0
"D","06/19/2011","12",13854.0
"D","06/19/2011","13",14161.0
"D","06/19/2011","14",14213.0
"D","06/19/2011","15",14223.0
"D","06/19/2011","16",14268.0
"D","06/19/2011","17",14398.0
"D","06/19/2011","18",14439.0
"D","06/19/2011","19",14109.0
"D","06/19/2011","20",13904.0
"D","06/19/2011","21",14475.0
"D","06/19/2011","22",13904.0
"D","06/19/2011","23",12467.0
"D","06/19/2011","24",11262.0
"D","06/20/2011","01",10311.0
"D","06/20/2011","02",10183.0
"D","06/20/2011","03",9900.0
"D","06/20/2011","04",9694.0
"D","06/20/2011","05",9700.0
"D","06/20/2011","06",9930.0
"D","06/20/2011","07",11359.0
"D","06/20/2011","08",13107.0
"D","06/20/2011","09",14244.0
"D","06/20/2011","10",15138.0
"D","06/20/2011","11",15874.0
"D","06/20/2011","12",16463.0
"D","06/20/2011","13",16746.0
"D","06/20/2011","14",16950.0
"D","06/20/2011","15",17047.0
"D","06/20/2011","16",17198.0
"D","06/20/2011","17",17279.0
"D","06/20/2011","18",16950.0
"D","06/20/2011","19",16543.0
"D","06/20/2011","20",15884.0
"D","06/20/2011","21",16285.0
"D","06/20/2011","22",15648.0
"D","06/20/2011","23",13709.0
"D","06/20/2011","24",12245.0
"D","06/21/2011","01",11026.0
"D","06/21/2011","02",10532.0
"D","06/21/2011","03",10430.0
"D","06/21/2011","04",10227.0
"D","06/21/2011","05",10435.0
"D","06/21/2011","06",10735.0
"D","06/21/2011","07",12010.0
"D","06/21/2011","08",13516.0
"D","06/21/2011","09",14920.0
"D","06/21/2011","10",15605.0
"D","06/21/2011","11",16501.0
"D","06/21/2011","12",17126.0
"D","06/21/2011","13",17643.0
"D","06/21/2011","14",18123.0
"D","06/21/2011","15",18044.0
"D","06/21/2011","16",17937.0
"D","06/21/2011","17",17914.0
"D","06/21/2011","18",17818.0
"D","06/21/2011","19",17075.0
"D","06/21/2011","20",16576.0
"D","06/21/2011","21",16731.0
"D","06/21/2011","22",15963.0
"D","06/21/2011","23",14320.0
"D","06/21/2011","24",12661.0
"D","06/22/2011","01",11325.0
"D","06/22/2011","02",11079.0
"D","06/22/2011","03",10544.0
"D","06/22/2011","04",10434.0
"D","06/22/2011","05",10627.0
"D","06/22/2011","06",10947.0
"D","06/22/2011","07",12278.0
"D","06/22/2011","08",14056.0
"D","06/22/2011","09",14958.0
"D","06/22/2011","10",15446.0
"D","06/22/2011","11",16457.0
"D","06/22/2011","12",16818.0
"D","06/22/2011","13",17069.0
"D","06/22/2011","14",17254.0
"D","06/22/2011","15",16941.0
"D","06/22/2011","16",16985.0
"D","06/22/2011","17",16998.0
"D","06/22/2011","18",16855.0
"D","06/22/2011","19",16338.0
"D","06/22/2011","20",15914.0
"D","06/22/2011","21",16117.0
"D","06/22/2011","22",15350.0
"D","06/22/2011","23",13918.0
"D","06/22/2011","24",12435.0
"D","06/23/2011","01",11797.0
"D","06/23/2011","02",11502.0
"D","06/23/2011","03",10979.0
"D","06/23/2011","04",10795.0
"D","06/23/2011","05",10975.0
"D","06/23/2011","06",11317.0
"D","06/23/2011","07",12523.0
"D","06/23/2011","08",13605.0
"D","06/23/2011","09",14430.0
"D","06/23/2011","10",15164.0
"D","06/23/2011","11",15426.0
"D","06/23/2011","12",15806.0
"D","06/23/2011","13",16193.0
"D","06/23/2011","14",16475.0
"D","06/23/2011","15",16167.0
"D","06/23/2011","16",16230.0
"D","06/23/2011","17",16256.0
"D","06/23/2011","18",16003.0
"D","06/23/2011","19",15638.0
"D","06/23/2011","20",15217.0
"D","06/23/2011","21",15401.0
"D","06/23/2011","22",14784.0
"D","06/23/2011","23",13370.0
"D","06/23/2011","24",12121.0
"D","06/24/2011","01",11092.0
"D","06/24/2011","02",10750.0
"D","06/24/2011","03",9951.0
"D","06/24/2011","04",9855.0
"D","06/24/2011","05",10027.0
"D","06/24/2011","06",10754.0
"D","06/24/2011","07",11827.0
"D","06/24/2011","08",13122.0
"D","06/24/2011","09",14106.0
"D","06/24/2011","10",14776.0
"D","06/24/2011","11",15496.0
"D","06/24/2011","12",15880.0
"D","06/24/2011","13",16127.0
"D","06/24/2011","14",16098.0
"D","06/24/2011","15",16044.0
"D","06/24/2011","16",15969.0
"D","06/24/2011","17",15960.0
"D","06/24/2011","18",15743.0
"D","06/24/2011","19",15055.0
"D","06/24/2011","20",14526.0
"D","06/24/2011","21",14674.0
"D","06/24/2011","22",14226.0
"D","06/24/2011","23",12640.0
"D","06/24/2011","24",11608.0
"D","06/25/2011","01",10404.0
"D","06/25/2011","02",9803.0
"D","06/25/2011","03",9466.0
"D","06/25/2011","04",9219.0
"D","06/25/2011","05",9144.0
"D","06/25/2011","06",9115.0
"D","06/25/2011","07",9450.0
"D","06/25/2011","08",10759.0
"D","06/25/2011","09",12143.0
"D","06/25/2011","10",13213.0
"D","06/25/2011","11",13805.0
"D","06/25/2011","12",14114.0
"D","06/25/2011","13",14073.0
"D","06/25/2011","14",14038.0
"D","06/25/2011","15",14020.0
"D","06/25/2011","16",13970.0
"D","06/25/2011","17",13927.0
"D","06/25/2011","18",13890.0
"D","06/25/2011","19",13720.0
"D","06/25/2011","20",13534.0
"D","06/25/2011","21",13706.0
"D","06/25/2011","22",13327.0
"D","06/25/2011","23",12436.0
"D","06/25/2011","24",11134.0
"D","06/26/2011","01",10362.0
"D","06/26/2011","02",9746.0
"D","06/26/2011","03",9234.0
"D","06/26/2011","04",8997.0
"D","06/26/2011","05",9041.0
"D","06/26/2011","06",9358.0
"D","06/26/2011","07",9154.0
"D","06/26/2011","08",10244.0
"D","06/26/2011","09",11529.0
"D","06/26/2011","10",12498.0
"D","06/26/2011","11",13249.0
"D","06/26/2011","12",13604.0
"D","06/26/2011","13",13910.0
"D","06/26/2011","14",14070.0
"D","06/26/2011","15",14175.0
"D","06/26/2011","16",14249.0
"D","06/26/2011","17",14444.0
"D","06/26/2011","18",14472.0
"D","06/26/2011","19",14383.0
"D","06/26/2011","20",14122.0
"D","06/26/2011","21",14387.0
"D","06/26/2011","22",13958.0
"D","06/26/2011","23",12863.0
"D","06/26/2011","24",11362.0
"D","06/27/2011","01",10567.0
"D","06/27/2011","02",9997.0
"D","06/27/2011","03",9527.0
"D","06/27/2011","04",9495.0
"D","06/27/2011","05",9536.0
"D","06/27/2011","06",10277.0
"D","06/27/2011","07",11727.0
"D","06/27/2011","08",13373.0
"D","06/27/2011","09",14562.0
"D","06/27/2011","10",15367.0
"D","06/27/2011","11",16058.0
"D","06/27/2011","12",16629.0
"D","06/27/2011","13",16830.0
"D","06/27/2011","14",17116.0
"D","06/27/2011","15",17344.0
"D","06/27/2011","16",17222.0
"D","06/27/2011","17",17210.0
"D","06/27/2011","18",16820.0
"D","06/27/2011","19",16223.0
"D","06/27/2011","20",15969.0
"D","06/27/2011","21",16247.0
"D","06/27/2011","22",15588.0
"D","06/27/2011","23",13676.0
"D","06/27/2011","24",12301.0
"D","06/28/2011","01",11831.0
"D","06/28/2011","02",11586.0
"D","06/28/2011","03",11069.0
"D","06/28/2011","04",10991.0
"D","06/28/2011","05",11197.0
"D","06/28/2011","06",11409.0
"D","06/28/2011","07",12586.0
"D","06/28/2011","08",14617.0
"D","06/28/2011","09",15790.0
"D","06/28/2011","10",16545.0
"D","06/28/2011","11",17299.0
"D","06/28/2011","12",17787.0
"D","06/28/2011","13",18134.0
"D","06/28/2011","14",18650.0
"D","06/28/2011","15",18748.0
"D","06/28/2011","16",18893.0
"D","06/28/2011","17",18810.0
"D","06/28/2011","18",18283.0
"D","06/28/2011","19",17724.0
"D","06/28/2011","20",17386.0
"D","06/28/2011","21",17384.0
"D","06/28/2011","22",16548.0
"D","06/28/2011","23",15093.0
"D","06/28/2011","24",13289.0
