Date,Hour Ending,Day-Ahead Cleared Demand
05/29/2010,01,10181.0
05/29/2010,02,9801.0
05/29/2010,03,9461.0
05/29/2010,04,9378.0
05/29/2010,05,9392.0
05/29/2010,06,9484.0
05/29/2010,07,9555.0
05/29/2010,08,10610.0
05/29/2010,09,11785.0
05/29/2010,10,12672.0
05/29/2010,11,13167.0
05/29/2010,12,13340.0
05/29/2010,13,13146.0
05/29/2010,14,13000.0
05/29/2010,15,12901.0
05/29/2010,16,12989.0
05/29/2010,17,13175.0
05/29/2010,18,13375.0
05/29/2010,19,12997.0
05/29/2010,20,13055.0
05/29/2010,21,13778.0
05/29/2010,22,13017.0
05/29/2010,23,11693.0
05/29/2010,24,10524.0
05/30/2010,01,10055.0
05/30/2010,02,9759.0
05/30/2010,03,9545.0
05/30/2010,04,9184.0
05/30/2010,05,9043.0
05/30/2010,06,9398.0
05/30/2010,07,9504.0
05/30/2010,08,10092.0
05/30/2010,09,11452.0
05/30/2010,10,12448.0
05/30/2010,11,13310.0
05/30/2010,12,13916.0
05/30/2010,13,14310.0
05/30/2010,14,14463.0
05/30/2010,15,14341.0
05/30/2010,16,14475.0
05/30/2010,17,14594.0
05/30/2010,18,14523.0
05/30/2010,19,14483.0
05/30/2010,20,14591.0
05/30/2010,21,14983.0
05/30/2010,22,14188.0
05/30/2010,23,12432.0
05/30/2010,24,11357.0
05/31/2010,01,10005.0
05/31/2010,02,9788.0
05/31/2010,03,9695.0
05/31/2010,04,9428.0
05/31/2010,05,9418.0
05/31/2010,06,9552.0
05/31/2010,07,10000.0
05/31/2010,08,10802.0
05/31/2010,09,11529.0
05/31/2010,10,12668.0
05/31/2010,11,13399.0
05/31/2010,12,13890.0
05/31/2010,13,14025.0
05/31/2010,14,14139.0
05/31/2010,15,14265.0
05/31/2010,16,14253.0
05/31/2010,17,14371.0
05/31/2010,18,14459.0
05/31/2010,19,14285.0
05/31/2010,20,14536.0
05/31/2010,21,14993.0
05/31/2010,22,13636.0
05/31/2010,23,12100.0
05/31/2010,24,11006.0
06/01/2010,01,10616.0
06/01/2010,02,10297.0
06/01/2010,03,10118.0
06/01/2010,04,9945.0
06/01/2010,05,10110.0
06/01/2010,06,10545.0
06/01/2010,07,12512.0
06/01/2010,08,14431.0
06/01/2010,09,15439.0
06/01/2010,10,16119.0
06/01/2010,11,16843.0
