Date,Hour Ending,Day-Ahead Cleared Demand
02/01/2010,01,13518.0
02/01/2010,02,13426.0
02/01/2010,03,13528.0
02/01/2010,04,13595.0
02/01/2010,05,13434.0
02/01/2010,06,13416.0
02/01/2010,07,15984.0
02/01/2010,08,16715.0
02/01/2010,09,16807.0
02/01/2010,10,17113.0
02/01/2010,11,17212.0
02/01/2010,12,16971.0
02/01/2010,13,16342.0
02/01/2010,14,16133.0
02/01/2010,15,15839.0
02/01/2010,16,15925.0
02/01/2010,17,16640.0
02/01/2010,18,18365.0
02/01/2010,19,18276.0
02/01/2010,20,17993.0
02/01/2010,21,17102.0
02/01/2010,22,15647.0
02/01/2010,23,14042.0
02/01/2010,24,12899.0
02/02/2010,01,12000.0
02/02/2010,02,12048.0
02/02/2010,03,11852.0
02/02/2010,04,11801.0
02/02/2010,05,12035.0
02/02/2010,06,12647.0
02/02/2010,07,15201.0
02/02/2010,08,16091.0
02/02/2010,09,16284.0
02/02/2010,10,16282.0
02/02/2010,11,16129.0
02/02/2010,12,16090.0
02/02/2010,13,15852.0
02/02/2010,14,15568.0
02/02/2010,15,15322.0
02/02/2010,16,15424.0
02/02/2010,17,16261.0
02/02/2010,18,17557.0
02/02/2010,19,17501.0
02/02/2010,20,17271.0
02/02/2010,21,15884.0
02/02/2010,22,14939.0
02/02/2010,23,13192.0
02/02/2010,24,12294.0
02/03/2010,01,12512.0
02/03/2010,02,12396.0
02/03/2010,03,12379.0
02/03/2010,04,12342.0
02/03/2010,05,12548.0
02/03/2010,06,12768.0
02/03/2010,07,15072.0
02/03/2010,08,15920.0
02/03/2010,09,16168.0
02/03/2010,10,16125.0
02/03/2010,11,16113.0
02/03/2010,12,16141.0
02/03/2010,13,15929.0
02/03/2010,14,15799.0
02/03/2010,15,15541.0
02/03/2010,16,15528.0
02/03/2010,17,16271.0
02/03/2010,18,17780.0
02/03/2010,19,17762.0
02/03/2010,20,17173.0
02/03/2010,21,16360.0
02/03/2010,22,14915.0
02/03/2010,23,13406.0
02/03/2010,24,12618.0
02/04/2010,01,12349.0
02/04/2010,02,12634.0
02/04/2010,03,12459.0
02/04/2010,04,12368.0
02/04/2010,05,12751.0
02/04/2010,06,12863.0
02/04/2010,07,15175.0
02/04/2010,08,15773.0
02/04/2010,09,16256.0
02/04/2010,10,16233.0
02/04/2010,11,16174.0
02/04/2010,12,16139.0
02/04/2010,13,15749.0
02/04/2010,14,15750.0
02/04/2010,15,15480.0
02/04/2010,16,15454.0
02/04/2010,17,16244.0
02/04/2010,18,17632.0
02/04/2010,19,17584.0
02/04/2010,20,16987.0
02/04/2010,21,16479.0
02/04/2010,22,15398.0
02/04/2010,23,13766.0
02/04/2010,24,12903.0
02/05/2010,01,12927.0
02/05/2010,02,12909.0
02/05/2010,03,13027.0
02/05/2010,04,12977.0
02/05/2010,05,13084.0
02/05/2010,06,13162.0
02/05/2010,07,15245.0
02/05/2010,08,15728.0
02/05/2010,09,15978.0
02/05/2010,10,16382.0
02/05/2010,11,16301.0
02/05/2010,12,16167.0
02/05/2010,13,15574.0
02/05/2010,14,15062.0
02/05/2010,15,14748.0
02/05/2010,16,14753.0
02/05/2010,17,15937.0
02/05/2010,18,17053.0
02/05/2010,19,16826.0
02/05/2010,20,16311.0
02/05/2010,21,15858.0
02/05/2010,22,14457.0
02/05/2010,23,13297.0
02/05/2010,24,12577.0
02/06/2010,01,12676.0
02/06/2010,02,12976.0
02/06/2010,03,12888.0
02/06/2010,04,12843.0
02/06/2010,05,12897.0
02/06/2010,06,13097.0
02/06/2010,07,13370.0
02/06/2010,08,14022.0
02/06/2010,09,15335.0
02/06/2010,10,15771.0
02/06/2010,11,15355.0
02/06/2010,12,15152.0
02/06/2010,13,14897.0
02/06/2010,14,14665.0
02/06/2010,15,14597.0
02/06/2010,16,14501.0
02/06/2010,17,15009.0
02/06/2010,18,16851.0
02/06/2010,19,16816.0
02/06/2010,20,16257.0
02/06/2010,21,15808.0
02/06/2010,22,14739.0
02/06/2010,23,13744.0
02/06/2010,24,12593.0
02/07/2010,01,12264.0
02/07/2010,02,12386.0
02/07/2010,03,12483.0
02/07/2010,04,12523.0
02/07/2010,05,12529.0
02/07/2010,06,12356.0
02/07/2010,07,12565.0
02/07/2010,08,13165.0
02/07/2010,09,14247.0
02/07/2010,10,14921.0
02/07/2010,11,15049.0
02/07/2010,12,14953.0
02/07/2010,13,14763.0
02/07/2010,14,14629.0
02/07/2010,15,14322.0
02/07/2010,16,14549.0
02/07/2010,17,15466.0
02/07/2010,18,17126.0
02/07/2010,19,16985.0
02/07/2010,20,16502.0
02/07/2010,21,15888.0
02/07/2010,22,14968.0
02/07/2010,23,13498.0
02/07/2010,24,12678.0
02/08/2010,01,12265.0
02/08/2010,02,12709.0
02/08/2010,03,12556.0
02/08/2010,04,12678.0
02/08/2010,05,12594.0
02/08/2010,06,13076.0
02/08/2010,07,14865.0
02/08/2010,08,16365.0
02/08/2010,09,16472.0
02/08/2010,10,16833.0
02/08/2010,11,16942.0
02/08/2010,12,16513.0
02/08/2010,13,16142.0
02/08/2010,14,15883.0
02/08/2010,15,15487.0
02/08/2010,16,15408.0
02/08/2010,17,16469.0
02/08/2010,18,18160.0
02/08/2010,19,18076.0
02/08/2010,20,17604.0
02/08/2010,21,16911.0
02/08/2010,22,15534.0
02/08/2010,23,13585.0
02/08/2010,24,12531.0
02/09/2010,01,12630.0
02/09/2010,02,12511.0
02/09/2010,03,12765.0
02/09/2010,04,12766.0
02/09/2010,05,12969.0
02/09/2010,06,13652.0
02/09/2010,07,15421.0
02/09/2010,08,16119.0
02/09/2010,09,16341.0
02/09/2010,10,16396.0
02/09/2010,11,16351.0
02/09/2010,12,16027.0
02/09/2010,13,15527.0
02/09/2010,14,15215.0
02/09/2010,15,15009.0
02/09/2010,16,15024.0
02/09/2010,17,16126.0
02/09/2010,18,17461.0
02/09/2010,19,17587.0
02/09/2010,20,17205.0
02/09/2010,21,16575.0
02/09/2010,22,15038.0
02/09/2010,23,13377.0
02/09/2010,24,12689.0
02/10/2010,01,12715.0
02/10/2010,02,12466.0
02/10/2010,03,12546.0
02/10/2010,04,12810.0
02/10/2010,05,12700.0
02/10/2010,06,12958.0
02/10/2010,07,15560.0
02/10/2010,08,16817.0
02/10/2010,09,16832.0
02/10/2010,10,16911.0
02/10/2010,11,16696.0
02/10/2010,12,16529.0
02/10/2010,13,16319.0
02/10/2010,14,16245.0
02/10/2010,15,16169.0
02/10/2010,16,16251.0
02/10/2010,17,16962.0
02/10/2010,18,18019.0
02/10/2010,19,17890.0
02/10/2010,20,17769.0
02/10/2010,21,17066.0
02/10/2010,22,15130.0
02/10/2010,23,13476.0
02/10/2010,24,12681.0
02/11/2010,01,12110.0
02/11/2010,02,11742.0
02/11/2010,03,12016.0
02/11/2010,04,12023.0
02/11/2010,05,12192.0
02/11/2010,06,12497.0
02/11/2010,07,14653.0
02/11/2010,08,15467.0
02/11/2010,09,16037.0
02/11/2010,10,16098.0
02/11/2010,11,15936.0
02/11/2010,12,15886.0
02/11/2010,13,15608.0
02/11/2010,14,15306.0
02/11/2010,15,15098.0
02/11/2010,16,15110.0
02/11/2010,17,16003.0
02/11/2010,18,17701.0
02/11/2010,19,17607.0
02/11/2010,20,17489.0
02/11/2010,21,16571.0
02/11/2010,22,14913.0
02/11/2010,23,13343.0
02/11/2010,24,12365.0
02/12/2010,01,12255.0
02/12/2010,02,12180.0
02/12/2010,03,12326.0
02/12/2010,04,12373.0
02/12/2010,05,12571.0
02/12/2010,06,12749.0
02/12/2010,07,14979.0
02/12/2010,08,15910.0
02/12/2010,09,15942.0
02/12/2010,10,15933.0
02/12/2010,11,15631.0
02/12/2010,12,15707.0
02/12/2010,13,15332.0
02/12/2010,14,15099.0
02/12/2010,15,15016.0
02/12/2010,16,14901.0
02/12/2010,17,15287.0
02/12/2010,18,16787.0
02/12/2010,19,16884.0
02/12/2010,20,16677.0
02/12/2010,21,15786.0
02/12/2010,22,14727.0
02/12/2010,23,13347.0
02/12/2010,24,12346.0
02/13/2010,01,11753.0
02/13/2010,02,11804.0
02/13/2010,03,11747.0
02/13/2010,04,11602.0
02/13/2010,05,11808.0
02/13/2010,06,11929.0
02/13/2010,07,12606.0
02/13/2010,08,14008.0
02/13/2010,09,15133.0
02/13/2010,10,15184.0
02/13/2010,11,15016.0
02/13/2010,12,14957.0
02/13/2010,13,14601.0
02/13/2010,14,14501.0
02/13/2010,15,14034.0
02/13/2010,16,14067.0
02/13/2010,17,14829.0
02/13/2010,18,16234.0
02/13/2010,19,16366.0
02/13/2010,20,15951.0
02/13/2010,21,14957.0
02/13/2010,22,14433.0
02/13/2010,23,13100.0
02/13/2010,24,12037.0
02/14/2010,01,11850.0
02/14/2010,02,11782.0
02/14/2010,03,12238.0
02/14/2010,04,12180.0
02/14/2010,05,12180.0
02/14/2010,06,12178.0
02/14/2010,07,12326.0
02/14/2010,08,12741.0
02/14/2010,09,13611.0
02/14/2010,10,14241.0
02/14/2010,11,14431.0
02/14/2010,12,14329.0
02/14/2010,13,14170.0
