Date,Hour Ending,Day-Ahead Cleared Demand
12/24/2010,01,11962.0
12/24/2010,02,11526.0
12/24/2010,03,11385.0
12/24/2010,04,11135.0
12/24/2010,05,11429.0
12/24/2010,06,11751.0
12/24/2010,07,12960.0
12/24/2010,08,14104.0
12/24/2010,09,14881.0
12/24/2010,10,14992.0
12/24/2010,11,15173.0
12/24/2010,12,15060.0
12/24/2010,13,14777.0
12/24/2010,14,14559.0
12/24/2010,15,14381.0
12/24/2010,16,14579.0
12/24/2010,17,15796.0
12/24/2010,18,16669.0
12/24/2010,19,16337.0
12/24/2010,20,15811.0
12/24/2010,21,15381.0
12/24/2010,22,14456.0
12/24/2010,23,13642.0
12/24/2010,24,12746.0
12/25/2010,01,11920.0
12/25/2010,02,11501.0
12/25/2010,03,11091.0
12/25/2010,04,11173.0
12/25/2010,05,10944.0
12/25/2010,06,11149.0
12/25/2010,07,11634.0
12/25/2010,08,12556.0
12/25/2010,09,13615.0
12/25/2010,10,14156.0
12/25/2010,11,14248.0
12/25/2010,12,14238.0
12/25/2010,13,14008.0
12/25/2010,14,13652.0
12/25/2010,15,13347.0
12/25/2010,16,13474.0
12/25/2010,17,14660.0
12/25/2010,18,15530.0
12/25/2010,19,15542.0
12/25/2010,20,15332.0
12/25/2010,21,14912.0
12/25/2010,22,14207.0
12/25/2010,23,13395.0
12/25/2010,24,12300.0
12/26/2010,01,12043.0
12/26/2010,02,11481.0
12/26/2010,03,11167.0
12/26/2010,04,11008.0
12/26/2010,05,11119.0
12/26/2010,06,11132.0
12/26/2010,07,11764.0
12/26/2010,08,12551.0
12/26/2010,09,13450.0
12/26/2010,10,14154.0
12/26/2010,11,14301.0
12/26/2010,12,14329.0
12/26/2010,13,14337.0
12/26/2010,14,14080.0
12/26/2010,15,13913.0
12/26/2010,16,14162.0
12/26/2010,17,15634.0
12/26/2010,18,16657.0
12/26/2010,19,16724.0
12/26/2010,20,16457.0
12/26/2010,21,15956.0
12/26/2010,22,14826.0
12/26/2010,23,13807.0
12/26/2010,24,12735.0
12/27/2010,01,11940.0
12/27/2010,02,11602.0
12/27/2010,03,11317.0
12/27/2010,04,11237.0
12/27/2010,05,11522.0
12/27/2010,06,11932.0
12/27/2010,07,13650.0
12/27/2010,08,15430.0
12/27/2010,09,16150.0
12/27/2010,10,16455.0
12/27/2010,11,16517.0
12/27/2010,12,16461.0
12/27/2010,13,16534.0
12/27/2010,14,16377.0
12/27/2010,15,16324.0
12/27/2010,16,16392.0
12/27/2010,17,17881.0
12/27/2010,18,18963.0
12/27/2010,19,18998.0
12/27/2010,20,18746.0
12/27/2010,21,17897.0
12/27/2010,22,16458.0
12/27/2010,23,15290.0
12/27/2010,24,13567.0
12/28/2010,01,12746.0
12/28/2010,02,12838.0
12/28/2010,03,12670.0
12/28/2010,04,12603.0
12/28/2010,05,12703.0
12/28/2010,06,13029.0
12/28/2010,07,14929.0
12/28/2010,08,16338.0
12/28/2010,09,16445.0
12/28/2010,10,16534.0
12/28/2010,11,16434.0
12/28/2010,12,16351.0
12/28/2010,13,16049.0
12/28/2010,14,15908.0
12/28/2010,15,15708.0
12/28/2010,16,15916.0
12/28/2010,17,17395.0
12/28/2010,18,18567.0
12/28/2010,19,18611.0
12/28/2010,20,18242.0
12/28/2010,21,17378.0
12/28/2010,22,16243.0
12/28/2010,23,14911.0
12/28/2010,24,13357.0
12/29/2010,01,13094.0
12/29/2010,02,12682.0
12/29/2010,03,12294.0
12/29/2010,04,12194.0
12/29/2010,05,12557.0
12/29/2010,06,13182.0
12/29/2010,07,14561.0
12/29/2010,08,15783.0
12/29/2010,09,15843.0
12/29/2010,10,15744.0
12/29/2010,11,15618.0
12/29/2010,12,15883.0
12/29/2010,13,15758.0
12/29/2010,14,15656.0
12/29/2010,15,15620.0
12/29/2010,16,15581.0
12/29/2010,17,17099.0
12/29/2010,18,18056.0
12/29/2010,19,18021.0
12/29/2010,20,17371.0
12/29/2010,21,17072.0
12/29/2010,22,15975.0
12/29/2010,23,14585.0
12/29/2010,24,13233.0
12/30/2010,01,12201.0
12/30/2010,02,11755.0
12/30/2010,03,11332.0
12/30/2010,04,11274.0
12/30/2010,05,11515.0
12/30/2010,06,12521.0
12/30/2010,07,14220.0
12/30/2010,08,15227.0
12/30/2010,09,15287.0
12/30/2010,10,15596.0
12/30/2010,11,15605.0
12/30/2010,12,15511.0
12/30/2010,13,15222.0
12/30/2010,14,14988.0
12/30/2010,15,14921.0
12/30/2010,16,15017.0
12/30/2010,17,16442.0
12/30/2010,18,17492.0
12/30/2010,19,17596.0
12/30/2010,20,17167.0
12/30/2010,21,16554.0
12/30/2010,22,15535.0
12/30/2010,23,14278.0
12/30/2010,24,13058.0
12/31/2010,01,12044.0
12/31/2010,02,11658.0
12/31/2010,03,11351.0
12/31/2010,04,11274.0
12/31/2010,05,11543.0
12/31/2010,06,12018.0
12/31/2010,07,13286.0
12/31/2010,08,14147.0
12/31/2010,09,14609.0
12/31/2010,10,14941.0
12/31/2010,11,15050.0
12/31/2010,12,14987.0
12/31/2010,13,14815.0
12/31/2010,14,14513.0
12/31/2010,15,14337.0
12/31/2010,16,14421.0
12/31/2010,17,15713.0
12/31/2010,18,16794.0
12/31/2010,19,16944.0
12/31/2010,20,16356.0
12/31/2010,21,15384.0
12/31/2010,22,14362.0
12/31/2010,23,13387.0
12/31/2010,24,12310.0
