Date,Hour Ending,Day-Ahead Cleared Demand
04/29/2010,01,9965.0
04/29/2010,02,9990.0
04/29/2010,03,9970.0
04/29/2010,04,9958.0
04/29/2010,05,10125.0
04/29/2010,06,10367.0
04/29/2010,07,12125.0
04/29/2010,08,13464.0
04/29/2010,09,13908.0
04/29/2010,10,14265.0
04/29/2010,11,14135.0
04/29/2010,12,14050.0
04/29/2010,13,13947.0
04/29/2010,14,13630.0
04/29/2010,15,13315.0
04/29/2010,16,13197.0
04/29/2010,17,13178.0
04/29/2010,18,13527.0
04/29/2010,19,13326.0
04/29/2010,20,13999.0
04/29/2010,21,13973.0
04/29/2010,22,13119.0
04/29/2010,23,11725.0
04/29/2010,24,10527.0
04/30/2010,01,9827.0
04/30/2010,02,10027.0
04/30/2010,03,10122.0
04/30/2010,04,10178.0
04/30/2010,05,10280.0
04/30/2010,06,10298.0
04/30/2010,07,12090.0
04/30/2010,08,13211.0
04/30/2010,09,13751.0
04/30/2010,10,14152.0
04/30/2010,11,14014.0
04/30/2010,12,14103.0
04/30/2010,13,13948.0
04/30/2010,14,14102.0
04/30/2010,15,13791.0
04/30/2010,16,13417.0
04/30/2010,17,13389.0
04/30/2010,18,13029.0
04/30/2010,19,13099.0
04/30/2010,20,13688.0
04/30/2010,21,13609.0
04/30/2010,22,12764.0
04/30/2010,23,11692.0
04/30/2010,24,10067.0
05/01/2010,01,9313.0
05/01/2010,02,8817.0
05/01/2010,03,8701.0
05/01/2010,04,8701.0
05/01/2010,05,8757.0
05/01/2010,06,8815.0
05/01/2010,07,9314.0
05/01/2010,08,10668.0
05/01/2010,09,11779.0
05/01/2010,10,12621.0
05/01/2010,11,13159.0
05/01/2010,12,13103.0
05/01/2010,13,13054.0
05/01/2010,14,13155.0
05/01/2010,15,12754.0
05/01/2010,16,12822.0
05/01/2010,17,12972.0
05/01/2010,18,12835.0
05/01/2010,19,12823.0
05/01/2010,20,13072.0
05/01/2010,21,13372.0
05/01/2010,22,12915.0
05/01/2010,23,11678.0
05/01/2010,24,10028.0
05/02/2010,01,9741.0
05/02/2010,02,9359.0
05/02/2010,03,9520.0
05/02/2010,04,9211.0
05/02/2010,05,9200.0
05/02/2010,06,9403.0
05/02/2010,07,9105.0
05/02/2010,08,9967.0
05/02/2010,09,11285.0
05/02/2010,10,12017.0
05/02/2010,11,12643.0
05/02/2010,12,13142.0
05/02/2010,13,13551.0
05/02/2010,14,13508.0
05/02/2010,15,13366.0
05/02/2010,16,13297.0
05/02/2010,17,13690.0
05/02/2010,18,13457.0
05/02/2010,19,13553.0
05/02/2010,20,13641.0
05/02/2010,21,13612.0
05/02/2010,22,13061.0
05/02/2010,23,11666.0
05/02/2010,24,10272.0
05/03/2010,01,9639.0
05/03/2010,02,9098.0
05/03/2010,03,9185.0
05/03/2010,04,9102.0
05/03/2010,05,9154.0
05/03/2010,06,10066.0
05/03/2010,07,11250.0
05/03/2010,08,12648.0
05/03/2010,09,13386.0
05/03/2010,10,13898.0
05/03/2010,11,14163.0
05/03/2010,12,14244.0
05/03/2010,13,14334.0
05/03/2010,14,14242.0
05/03/2010,15,14021.0
05/03/2010,16,14060.0
05/03/2010,17,14261.0
05/03/2010,18,14156.0
05/03/2010,19,14252.0
05/03/2010,20,14430.0
05/03/2010,21,14368.0
05/03/2010,22,13319.0
05/03/2010,23,11283.0
05/03/2010,24,10172.0
05/04/2010,01,10695.0
05/04/2010,02,10357.0
05/04/2010,03,10079.0
05/04/2010,04,9976.0
05/04/2010,05,10153.0
05/04/2010,06,10836.0
05/04/2010,07,12058.0
05/04/2010,08,13171.0
05/04/2010,09,13564.0
05/04/2010,10,14103.0
05/04/2010,11,14174.0
