"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20130101_20130115.csv"
"C","Report for: 01/01/2013 - 01/15/2013"
"C","Report generated: 03/14/2016 09:06:52 EDT"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"H","Date","HE","MWh"
"D","01/01/2013","01",11828.0
"D","01/01/2013","02",11785.0
"D","01/01/2013","03",11600.0
"D","01/01/2013","04",11252.0
"D","01/01/2013","05",11399.0
"D","01/01/2013","06",11758.0
"D","01/01/2013","07",12470.0
"D","01/01/2013","08",13036.0
"D","01/01/2013","09",13575.0
"D","01/01/2013","10",14229.0
"D","01/01/2013","11",14551.0
"D","01/01/2013","12",14824.0
"D","01/01/2013","13",14801.0
"D","01/01/2013","14",14444.0
"D","01/01/2013","15",14295.0
"D","01/01/2013","16",14653.0
"D","01/01/2013","17",15788.0
"D","01/01/2013","18",16476.0
"D","01/01/2013","19",16313.0
"D","01/01/2013","20",15969.0
"D","01/01/2013","21",15354.0
"D","01/01/2013","22",15204.0
"D","01/01/2013","23",13963.0
"D","01/01/2013","24",12774.0
"D","01/02/2013","01",12715.0
"D","01/02/2013","02",12854.0
"D","01/02/2013","03",12650.0
"D","01/02/2013","04",12722.0
"D","01/02/2013","05",12802.0
"D","01/02/2013","06",13038.0
"D","01/02/2013","07",14718.0
"D","01/02/2013","08",15914.0
"D","01/02/2013","09",16296.0
"D","01/02/2013","10",16321.0
"D","01/02/2013","11",16387.0
"D","01/02/2013","12",16610.0
"D","01/02/2013","13",16242.0
"D","01/02/2013","14",15917.0
"D","01/02/2013","15",15752.0
"D","01/02/2013","16",15938.0
"D","01/02/2013","17",17458.0
"D","01/02/2013","18",18318.0
"D","01/02/2013","19",18207.0
"D","01/02/2013","20",17906.0
"D","01/02/2013","21",17421.0
"D","01/02/2013","22",16191.0
"D","01/02/2013","23",14668.0
"D","01/02/2013","24",13312.0
"D","01/03/2013","01",12924.0
"D","01/03/2013","02",12856.0
"D","01/03/2013","03",12859.0
"D","01/03/2013","04",12739.0
"D","01/03/2013","05",12950.0
"D","01/03/2013","06",13285.0
