"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20131210_20131224.csv"
"C","Report for: 12/10/2013 - 12/24/2013"
"C","Report generated: 03/14/2016 09:17:53 EDT"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"H","Date","HE","MWh"
"D","12/10/2013","01",12519.0
"D","12/10/2013","02",12413.0
"D","12/10/2013","03",12239.0
"D","12/10/2013","04",12241.0
"D","12/10/2013","05",12412.0
"D","12/10/2013","06",12874.0
"D","12/10/2013","07",14545.0
"D","12/10/2013","08",15676.0
"D","12/10/2013","09",15797.0
"D","12/10/2013","10",15941.0
"D","12/10/2013","11",16006.0
"D","12/10/2013","12",15967.0
"D","12/10/2013","13",15735.0
"D","12/10/2013","14",15450.0
"D","12/10/2013","15",15368.0
"D","12/10/2013","16",15551.0
"D","12/10/2013","17",17152.0
"D","12/10/2013","18",18208.0
"D","12/10/2013","19",17926.0
"D","12/10/2013","20",17435.0
"D","12/10/2013","21",16731.0
"D","12/10/2013","22",15665.0
"D","12/10/2013","23",14367.0
"D","12/10/2013","24",13204.0
"D","12/11/2013","01",13243.0
"D","12/11/2013","02",13154.0
"D","12/11/2013","03",13117.0
"D","12/11/2013","04",13135.0
"D","12/11/2013","05",12934.0
"D","12/11/2013","06",13422.0
"D","12/11/2013","07",15643.0
"D","12/11/2013","08",16620.0
"D","12/11/2013","09",16602.0
"D","12/11/2013","10",16608.0
"D","12/11/2013","11",16600.0
"D","12/11/2013","12",16383.0
"D","12/11/2013","13",15970.0
"D","12/11/2013","14",15797.0
"D","12/11/2013","15",15706.0
"D","12/11/2013","16",15933.0
"D","12/11/2013","17",17873.0
"D","12/11/2013","18",18775.0
"D","12/11/2013","19",18486.0
"D","12/11/2013","20",18068.0
"D","12/11/2013","21",17269.0
"D","12/11/2013","22",16036.0
"D","12/11/2013","23",14751.0
"D","12/11/2013","24",13664.0
"D","12/12/2013","01",13435.0
"D","12/12/2013","02",13232.0
"D","12/12/2013","03",13089.0
"D","12/12/2013","04",13091.0
"D","12/12/2013","05",13177.0
"D","12/12/2013","06",13658.0
"D","12/12/2013","07",15851.0
"D","12/12/2013","08",16910.0
"D","12/12/2013","09",17137.0
