"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20131011_20131025.csv"
"C","Report for: 10/11/2013 - 10/25/2013"
"C","Report generated: 03/14/2016 09:15:28 EDT"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"H","Date","HE","MWh"
"D","10/11/2013","01",10107.0
"D","10/11/2013","02",9950.0
"D","10/11/2013","03",9865.0
"D","10/11/2013","04",9805.0
"D","10/11/2013","05",10022.0
"D","10/11/2013","06",10155.0
"D","10/11/2013","07",12678.0
"D","10/11/2013","08",13773.0
"D","10/11/2013","09",14183.0
"D","10/11/2013","10",14358.0
"D","10/11/2013","11",14476.0
"D","10/11/2013","12",14436.0
"D","10/11/2013","13",14348.0
"D","10/11/2013","14",14248.0
"D","10/11/2013","15",14135.0
"D","10/11/2013","16",14048.0
"D","10/11/2013","17",14147.0
"D","10/11/2013","18",14495.0
"D","10/11/2013","19",15407.0
"D","10/11/2013","20",15266.0
"D","10/11/2013","21",14062.0
"D","10/11/2013","22",13050.0
"D","10/11/2013","23",11676.0
"D","10/11/2013","24",10587.0
"D","10/12/2013","01",9842.0
"D","10/12/2013","02",9262.0
"D","10/12/2013","03",8979.0
"D","10/12/2013","04",8900.0
"D","10/12/2013","05",8828.0
"D","10/12/2013","06",8973.0
"D","10/12/2013","07",9685.0
"D","10/12/2013","08",10943.0
"D","10/12/2013","09",12223.0
"D","10/12/2013","10",12685.0
"D","10/12/2013","11",13038.0
"D","10/12/2013","12",13157.0
"D","10/12/2013","13",12869.0
"D","10/12/2013","14",12414.0
"D","10/12/2013","15",12335.0
"D","10/12/2013","16",12240.0
"D","10/12/2013","17",12382.0
"D","10/12/2013","18",13006.0
"D","10/12/2013","19",13957.0
"D","10/12/2013","20",13765.0
"D","10/12/2013","21",12904.0
"D","10/12/2013","22",12097.0
"D","10/12/2013","23",11302.0
"D","10/12/2013","24",10382.0
"D","10/13/2013","01",9387.0
"D","10/13/2013","02",9169.0
"D","10/13/2013","03",9220.0
"D","10/13/2013","04",9174.0
"D","10/13/2013","05",9122.0
"D","10/13/2013","06",9238.0
"D","10/13/2013","07",9273.0
"D","10/13/2013","08",9822.0
"D","10/13/2013","09",11029.0
"D","10/13/2013","10",11823.0
"D","10/13/2013","11",12237.0
"D","10/13/2013","12",12327.0
"D","10/13/2013","13",12333.0
"D","10/13/2013","14",12151.0
"D","10/13/2013","15",12056.0
"D","10/13/2013","16",12072.0
"D","10/13/2013","17",12392.0
"D","10/13/2013","18",12896.0
"D","10/13/2013","19",13866.0
"D","10/13/2013","20",13934.0
"D","10/13/2013","21",13223.0
"D","10/13/2013","22",12149.0
"D","10/13/2013","23",10984.0
"D","10/13/2013","24",10065.0
"D","10/14/2013","01",9569.0
"D","10/14/2013","02",9592.0
"D","10/14/2013","03",9504.0
"D","10/14/2013","04",9529.0
"D","10/14/2013","05",9568.0
"D","10/14/2013","06",10061.0
"D","10/14/2013","07",11380.0
"D","10/14/2013","08",12712.0
"D","10/14/2013","09",13170.0
"D","10/14/2013","10",13708.0
"D","10/14/2013","11",13974.0
"D","10/14/2013","12",14189.0
"D","10/14/2013","13",14025.0
"D","10/14/2013","14",13974.0
"D","10/14/2013","15",13938.0
"D","10/14/2013","16",13775.0
"D","10/14/2013","17",13857.0
"D","10/14/2013","18",14325.0
"D","10/14/2013","19",15183.0
"D","10/14/2013","20",15138.0
"D","10/14/2013","21",14333.0
"D","10/14/2013","22",13002.0
"D","10/14/2013","23",11531.0
"D","10/14/2013","24",10272.0
"D","10/15/2013","01",9790.0
"D","10/15/2013","02",9768.0
"D","10/15/2013","03",9666.0
"D","10/15/2013","04",9606.0
"D","10/15/2013","05",9858.0
"D","10/15/2013","06",10173.0
"D","10/15/2013","07",12260.0
"D","10/15/2013","08",13436.0
"D","10/15/2013","09",13892.0
"D","10/15/2013","10",14189.0
"D","10/15/2013","11",14316.0
"D","10/15/2013","12",14342.0
"D","10/15/2013","13",14359.0
"D","10/15/2013","14",14314.0
"D","10/15/2013","15",14128.0
"D","10/15/2013","16",14018.0
"D","10/15/2013","17",14170.0
"D","10/15/2013","18",14693.0
"D","10/15/2013","19",15518.0
"D","10/15/2013","20",15410.0
"D","10/15/2013","21",14510.0
"D","10/15/2013","22",13230.0
"D","10/15/2013","23",11847.0
"D","10/15/2013","24",10465.0
"D","10/16/2013","01",10265.0
"D","10/16/2013","02",10007.0
"D","10/16/2013","03",10030.0
"D","10/16/2013","04",10006.0
"D","10/16/2013","05",10145.0
"D","10/16/2013","06",10293.0
"D","10/16/2013","07",12672.0
"D","10/16/2013","08",13970.0
"D","10/16/2013","09",14207.0
"D","10/16/2013","10",14423.0
"D","10/16/2013","11",14679.0
"D","10/16/2013","12",14694.0
"D","10/16/2013","13",14564.0
"D","10/16/2013","14",14537.0
"D","10/16/2013","15",14232.0
"D","10/16/2013","16",14215.0
"D","10/16/2013","17",14370.0
"D","10/16/2013","18",14881.0
"D","10/16/2013","19",15914.0
"D","10/16/2013","20",15790.0
"D","10/16/2013","21",14796.0
"D","10/16/2013","22",13441.0
"D","10/16/2013","23",11821.0
"D","10/16/2013","24",10605.0
"D","10/17/2013","01",10013.0
"D","10/17/2013","02",9814.0
"D","10/17/2013","03",9828.0
"D","10/17/2013","04",9853.0
"D","10/17/2013","05",9955.0
"D","10/17/2013","06",10249.0
"D","10/17/2013","07",12409.0
"D","10/17/2013","08",13580.0
"D","10/17/2013","09",13780.0
"D","10/17/2013","10",14177.0
"D","10/17/2013","11",14417.0
"D","10/17/2013","12",14590.0
"D","10/17/2013","13",14530.0
"D","10/17/2013","14",14459.0
"D","10/17/2013","15",14367.0
"D","10/17/2013","16",14281.0
"D","10/17/2013","17",14523.0
"D","10/17/2013","18",15012.0
"D","10/17/2013","19",16133.0
"D","10/17/2013","20",15729.0
"D","10/17/2013","21",14546.0
"D","10/17/2013","22",13203.0
"D","10/17/2013","23",11718.0
"D","10/17/2013","24",10386.0
"D","10/18/2013","01",9247.0
"D","10/18/2013","02",9207.0
"D","10/18/2013","03",9060.0
"D","10/18/2013","04",8951.0
"D","10/18/2013","05",9085.0
"D","10/18/2013","06",9417.0
"D","10/18/2013","07",11893.0
"D","10/18/2013","08",13195.0
"D","10/18/2013","09",13673.0
"D","10/18/2013","10",13892.0
"D","10/18/2013","11",14122.0
"D","10/18/2013","12",14024.0
"D","10/18/2013","13",13960.0
"D","10/18/2013","14",13936.0
"D","10/18/2013","15",13922.0
"D","10/18/2013","16",13751.0
"D","10/18/2013","17",13836.0
"D","10/18/2013","18",14167.0
"D","10/18/2013","19",15022.0
"D","10/18/2013","20",14928.0
"D","10/18/2013","21",13880.0
"D","10/18/2013","22",12625.0
"D","10/18/2013","23",11305.0
"D","10/18/2013","24",10147.0
"D","10/19/2013","01",9741.0
"D","10/19/2013","02",9564.0
"D","10/19/2013","03",9319.0
"D","10/19/2013","04",9134.0
"D","10/19/2013","05",9265.0
"D","10/19/2013","06",9460.0
"D","10/19/2013","07",9764.0
"D","10/19/2013","08",11041.0
"D","10/19/2013","09",12006.0
"D","10/19/2013","10",12623.0
"D","10/19/2013","11",12800.0
"D","10/19/2013","12",12757.0
"D","10/19/2013","13",12588.0
"D","10/19/2013","14",12458.0
"D","10/19/2013","15",12237.0
"D","10/19/2013","16",12068.0
"D","10/19/2013","17",12320.0
"D","10/19/2013","18",12909.0
"D","10/19/2013","19",13862.0
"D","10/19/2013","20",13504.0
"D","10/19/2013","21",13144.0
"D","10/19/2013","22",12022.0
"D","10/19/2013","23",11104.0
"D","10/19/2013","24",10038.0
"D","10/20/2013","01",9785.0
"D","10/20/2013","02",9453.0
"D","10/20/2013","03",9220.0
"D","10/20/2013","04",9195.0
"D","10/20/2013","05",9145.0
"D","10/20/2013","06",9370.0
"D","10/20/2013","07",9451.0
"D","10/20/2013","08",10015.0
"D","10/20/2013","09",11066.0
"D","10/20/2013","10",11995.0
"D","10/20/2013","11",12369.0
"D","10/20/2013","12",12395.0
"D","10/20/2013","13",12369.0
"D","10/20/2013","14",12132.0
"D","10/20/2013","15",12020.0
"D","10/20/2013","16",12047.0
"D","10/20/2013","17",12396.0
"D","10/20/2013","18",13222.0
"D","10/20/2013","19",14063.0
"D","10/20/2013","20",13709.0
"D","10/20/2013","21",13290.0
"D","10/20/2013","22",12212.0
"D","10/20/2013","23",11146.0
"D","10/20/2013","24",10149.0
"D","10/21/2013","01",9672.0
"D","10/21/2013","02",9779.0
"D","10/21/2013","03",9811.0
"D","10/21/2013","04",9803.0
"D","10/21/2013","05",9812.0
"D","10/21/2013","06",10664.0
"D","10/21/2013","07",12503.0
"D","10/21/2013","08",13486.0
"D","10/21/2013","09",13805.0
"D","10/21/2013","10",14044.0
"D","10/21/2013","11",14007.0
"D","10/21/2013","12",14000.0
"D","10/21/2013","13",13976.0
"D","10/21/2013","14",13971.0
"D","10/21/2013","15",13845.0
"D","10/21/2013","16",13859.0
"D","10/21/2013","17",14136.0
"D","10/21/2013","18",14540.0
"D","10/21/2013","19",15409.0
"D","10/21/2013","20",15090.0
"D","10/21/2013","21",14400.0
"D","10/21/2013","22",13213.0
"D","10/21/2013","23",11874.0
"D","10/21/2013","24",10406.0
"D","10/22/2013","01",9853.0
"D","10/22/2013","02",9706.0
"D","10/22/2013","03",9531.0
"D","10/22/2013","04",9420.0
"D","10/22/2013","05",9599.0
"D","10/22/2013","06",10088.0
"D","10/22/2013","07",12384.0
"D","10/22/2013","08",13483.0
"D","10/22/2013","09",13870.0
"D","10/22/2013","10",14161.0
"D","10/22/2013","11",14422.0
"D","10/22/2013","12",14369.0
"D","10/22/2013","13",14383.0
"D","10/22/2013","14",14230.0
"D","10/22/2013","15",14193.0
"D","10/22/2013","16",13958.0
"D","10/22/2013","17",14227.0
"D","10/22/2013","18",14812.0
"D","10/22/2013","19",15559.0
"D","10/22/2013","20",15516.0
"D","10/22/2013","21",14503.0
"D","10/22/2013","22",13392.0
"D","10/22/2013","23",11779.0
"D","10/22/2013","24",10593.0
"D","10/23/2013","01",10627.0
"D","10/23/2013","02",10349.0
"D","10/23/2013","03",10479.0
"D","10/23/2013","04",10450.0
"D","10/23/2013","05",10363.0
"D","10/23/2013","06",11195.0
"D","10/23/2013","07",13679.0
"D","10/23/2013","08",14690.0
"D","10/23/2013","09",14647.0
"D","10/23/2013","10",14680.0
"D","10/23/2013","11",14800.0
"D","10/23/2013","12",14910.0
"D","10/23/2013","13",14680.0
"D","10/23/2013","14",14747.0
"D","10/23/2013","15",14564.0
"D","10/23/2013","16",14359.0
"D","10/23/2013","17",14587.0
"D","10/23/2013","18",15361.0
"D","10/23/2013","19",16237.0
"D","10/23/2013","20",15812.0
"D","10/23/2013","21",15123.0
"D","10/23/2013","22",13970.0
"D","10/23/2013","23",12461.0
"D","10/23/2013","24",11040.0
"D","10/24/2013","01",9995.0
"D","10/24/2013","02",10101.0
"D","10/24/2013","03",10008.0
"D","10/24/2013","04",10132.0
"D","10/24/2013","05",10126.0
"D","10/24/2013","06",10393.0
"D","10/24/2013","07",13155.0
"D","10/24/2013","08",14283.0
"D","10/24/2013","09",14446.0
"D","10/24/2013","10",14572.0
"D","10/24/2013","11",14734.0
"D","10/24/2013","12",14290.0
"D","10/24/2013","13",13984.0
"D","10/24/2013","14",14022.0
"D","10/24/2013","15",13809.0
"D","10/24/2013","16",13775.0
