"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20130430_20130514.csv"
"C","Report for: 04/30/2013 - 05/14/2013"
"C","Report generated: 03/14/2016 09:10:08 EDT"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"H","Date","HE","MWh"
"D","04/30/2013","01",9805.0
"D","04/30/2013","02",9569.0
"D","04/30/2013","03",9793.0
"D","04/30/2013","04",9606.0
"D","04/30/2013","05",9590.0
"D","04/30/2013","06",10071.0
"D","04/30/2013","07",11355.0
"D","04/30/2013","08",12313.0
"D","04/30/2013","09",12886.0
"D","04/30/2013","10",13391.0
"D","04/30/2013","11",13487.0
"D","04/30/2013","12",13622.0
"D","04/30/2013","13",13484.0
"D","04/30/2013","14",13425.0
"D","04/30/2013","15",13240.0
"D","04/30/2013","16",13101.0
"D","04/30/2013","17",13081.0
"D","04/30/2013","18",13062.0
"D","04/30/2013","19",13004.0
"D","04/30/2013","20",13414.0
"D","04/30/2013","21",13873.0
"D","04/30/2013","22",12367.0
"D","04/30/2013","23",11062.0
"D","04/30/2013","24",10176.0
"D","05/01/2013","01",9983.0
"D","05/01/2013","02",9859.0
"D","05/01/2013","03",9596.0
"D","05/01/2013","04",9658.0
"D","05/01/2013","05",9886.0
"D","05/01/2013","06",10398.0
"D","05/01/2013","07",11987.0
"D","05/01/2013","08",12974.0
"D","05/01/2013","09",13291.0
"D","05/01/2013","10",13581.0
"D","05/01/2013","11",13507.0
"D","05/01/2013","12",13569.0
"D","05/01/2013","13",13556.0
"D","05/01/2013","14",13497.0
"D","05/01/2013","15",13361.0
"D","05/01/2013","16",13196.0
"D","05/01/2013","17",13145.0
"D","05/01/2013","18",13340.0
"D","05/01/2013","19",13216.0
"D","05/01/2013","20",13843.0
"D","05/01/2013","21",14219.0
"D","05/01/2013","22",13062.0
"D","05/01/2013","23",11999.0
"D","05/01/2013","24",10410.0
"D","05/02/2013","01",9749.0
"D","05/02/2013","02",9438.0
"D","05/02/2013","03",9551.0
"D","05/02/2013","04",9514.0
"D","05/02/2013","05",9558.0
"D","05/02/2013","06",9933.0
"D","05/02/2013","07",11719.0
"D","05/02/2013","08",12643.0
"D","05/02/2013","09",13151.0
"D","05/02/2013","10",13311.0
"D","05/02/2013","11",13633.0
"D","05/02/2013","12",13699.0
"D","05/02/2013","13",13630.0
"D","05/02/2013","14",13669.0
"D","05/02/2013","15",13562.0
"D","05/02/2013","16",13424.0
"D","05/02/2013","17",13440.0
"D","05/02/2013","18",13268.0
"D","05/02/2013","19",13261.0
"D","05/02/2013","20",13598.0
"D","05/02/2013","21",13989.0
"D","05/02/2013","22",12805.0
"D","05/02/2013","23",11546.0
"D","05/02/2013","24",10395.0
