"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20131125_20131209.csv"
"C","Report for: 11/25/2013 - 12/09/2013"
"C","Report generated: 03/14/2016 09:17:30 EDT"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"H","Date","HE","MWh"
"D","11/25/2013","01",12333.0
"D","11/25/2013","02",12384.0
"D","11/25/2013","03",12336.0
"D","11/25/2013","04",12373.0
"D","11/25/2013","05",12860.0
"D","11/25/2013","06",13557.0
"D","11/25/2013","07",15269.0
"D","11/25/2013","08",16345.0
"D","11/25/2013","09",16165.0
"D","11/25/2013","10",16024.0
"D","11/25/2013","11",16048.0
"D","11/25/2013","12",15860.0
"D","11/25/2013","13",15671.0
"D","11/25/2013","14",15500.0
"D","11/25/2013","15",15406.0
"D","11/25/2013","16",15578.0
"D","11/25/2013","17",16983.0
"D","11/25/2013","18",18124.0
"D","11/25/2013","19",17764.0
"D","11/25/2013","20",17003.0
"D","11/25/2013","21",16240.0
"D","11/25/2013","22",15157.0
"D","11/25/2013","23",13864.0
"D","11/25/2013","24",12907.0
"D","11/26/2013","01",12238.0
"D","11/26/2013","02",12285.0
"D","11/26/2013","03",12178.0
"D","11/26/2013","04",12080.0
"D","11/26/2013","05",12548.0
"D","11/26/2013","06",13573.0
"D","11/26/2013","07",14996.0
"D","11/26/2013","08",15819.0
"D","11/26/2013","09",15883.0
"D","11/26/2013","10",15840.0
"D","11/26/2013","11",15814.0
"D","11/26/2013","12",15640.0
"D","11/26/2013","13",15507.0
"D","11/26/2013","14",15333.0
"D","11/26/2013","15",15262.0
"D","11/26/2013","16",15356.0
"D","11/26/2013","17",16516.0
"D","11/26/2013","18",17728.0
"D","11/26/2013","19",16928.0
"D","11/26/2013","20",16590.0
"D","11/26/2013","21",15903.0
"D","11/26/2013","22",14809.0
"D","11/26/2013","23",13403.0
"D","11/26/2013","24",12690.0
"D","11/27/2013","01",11674.0
"D","11/27/2013","02",11277.0
"D","11/27/2013","03",11202.0
"D","11/27/2013","04",11200.0
"D","11/27/2013","05",11252.0
"D","11/27/2013","06",11990.0
"D","11/27/2013","07",13155.0
"D","11/27/2013","08",14335.0
"D","11/27/2013","09",14413.0
"D","11/27/2013","10",14650.0
"D","11/27/2013","11",14595.0
"D","11/27/2013","12",14581.0
"D","11/27/2013","13",14441.0
"D","11/27/2013","14",14314.0
"D","11/27/2013","15",14222.0
"D","11/27/2013","16",14445.0
"D","11/27/2013","17",15581.0
"D","11/27/2013","18",16441.0
"D","11/27/2013","19",15604.0
"D","11/27/2013","20",14963.0
"D","11/27/2013","21",14017.0
"D","11/27/2013","22",13325.0
"D","11/27/2013","23",12630.0
"D","11/27/2013","24",11615.0
"D","11/28/2013","01",11787.0
"D","11/28/2013","02",11549.0
"D","11/28/2013","03",11448.0
"D","11/28/2013","04",11487.0
"D","11/28/2013","05",11447.0
"D","11/28/2013","06",11723.0
"D","11/28/2013","07",12333.0
"D","11/28/2013","08",13036.0
"D","11/28/2013","09",14352.0
"D","11/28/2013","10",14999.0
"D","11/28/2013","11",15248.0
"D","11/28/2013","12",15062.0
"D","11/28/2013","13",14624.0
"D","11/28/2013","14",14088.0
"D","11/28/2013","15",13608.0
"D","11/28/2013","16",13525.0
"D","11/28/2013","17",14300.0
"D","11/28/2013","18",14841.0
"D","11/28/2013","19",14779.0
"D","11/28/2013","20",14556.0
"D","11/28/2013","21",14170.0
"D","11/28/2013","22",13655.0
"D","11/28/2013","23",12953.0
"D","11/28/2013","24",12355.0
"D","11/29/2013","01",11836.0
"D","11/29/2013","02",11425.0
"D","11/29/2013","03",11466.0
"D","11/29/2013","04",11371.0
"D","11/29/2013","05",11516.0
"D","11/29/2013","06",12110.0
"D","11/29/2013","07",13366.0
"D","11/29/2013","08",14468.0
"D","11/29/2013","09",15004.0
"D","11/29/2013","10",15216.0
"D","11/29/2013","11",15065.0
"D","11/29/2013","12",15031.0
"D","11/29/2013","13",14843.0
"D","11/29/2013","14",14637.0
"D","11/29/2013","15",14573.0
"D","11/29/2013","16",14678.0
"D","11/29/2013","17",16205.0
"D","11/29/2013","18",17201.0
"D","11/29/2013","19",16731.0
"D","11/29/2013","20",16468.0
"D","11/29/2013","21",15503.0
"D","11/29/2013","22",14732.0
"D","11/29/2013","23",13972.0
"D","11/29/2013","24",12569.0
"D","11/30/2013","01",12208.0
"D","11/30/2013","02",12207.0
"D","11/30/2013","03",12202.0
"D","11/30/2013","04",11969.0
"D","11/30/2013","05",12221.0
"D","11/30/2013","06",12063.0
"D","11/30/2013","07",12666.0
"D","11/30/2013","08",13507.0
"D","11/30/2013","09",14619.0
"D","11/30/2013","10",14924.0
"D","11/30/2013","11",14942.0
"D","11/30/2013","12",14756.0
"D","11/30/2013","13",14385.0
"D","11/30/2013","14",13997.0
"D","11/30/2013","15",13827.0
"D","11/30/2013","16",14067.0
"D","11/30/2013","17",15733.0
"D","11/30/2013","18",16721.0
"D","11/30/2013","19",16090.0
"D","11/30/2013","20",15565.0
"D","11/30/2013","21",14913.0
"D","11/30/2013","22",14053.0
"D","11/30/2013","23",13129.0
"D","11/30/2013","24",12121.0
"D","12/01/2013","01",12823.0
"D","12/01/2013","02",12261.0
"D","12/01/2013","03",11966.0
"D","12/01/2013","04",11754.0
"D","12/01/2013","05",11936.0
"D","12/01/2013","06",12420.0
"D","12/01/2013","07",12711.0
"D","12/01/2013","08",13197.0
"D","12/01/2013","09",13579.0
"D","12/01/2013","10",14294.0
"D","12/01/2013","11",14506.0
"D","12/01/2013","12",14392.0
"D","12/01/2013","13",14289.0
"D","12/01/2013","14",13992.0
"D","12/01/2013","15",13887.0
"D","12/01/2013","16",14302.0
"D","12/01/2013","17",15713.0
"D","12/01/2013","18",16435.0
"D","12/01/2013","19",16193.0
"D","12/01/2013","20",15757.0
"D","12/01/2013","21",15053.0
"D","12/01/2013","22",14092.0
"D","12/01/2013","23",12976.0
"D","12/01/2013","24",12516.0
"D","12/02/2013","01",11762.0
"D","12/02/2013","02",11536.0
"D","12/02/2013","03",11346.0
"D","12/02/2013","04",11417.0
"D","12/02/2013","05",11669.0
"D","12/02/2013","06",12314.0
"D","12/02/2013","07",14301.0
"D","12/02/2013","08",15265.0
"D","12/02/2013","09",15661.0
"D","12/02/2013","10",15799.0
"D","12/02/2013","11",15749.0
"D","12/02/2013","12",15613.0
"D","12/02/2013","13",15391.0
"D","12/02/2013","14",15150.0
"D","12/02/2013","15",15008.0
"D","12/02/2013","16",15336.0
"D","12/02/2013","17",16928.0
"D","12/02/2013","18",17762.0
"D","12/02/2013","19",17122.0
"D","12/02/2013","20",16602.0
"D","12/02/2013","21",16069.0
"D","12/02/2013","22",14955.0
"D","12/02/2013","23",13522.0
"D","12/02/2013","24",12231.0
"D","12/03/2013","01",11361.0
"D","12/03/2013","02",11506.0
"D","12/03/2013","03",11299.0
"D","12/03/2013","04",11356.0
"D","12/03/2013","05",11537.0
"D","12/03/2013","06",12289.0
"D","12/03/2013","07",14358.0
"D","12/03/2013","08",15440.0
"D","12/03/2013","09",15130.0
"D","12/03/2013","10",15169.0
"D","12/03/2013","11",15056.0
"D","12/03/2013","12",14961.0
"D","12/03/2013","13",14815.0
"D","12/03/2013","14",14676.0
"D","12/03/2013","15",14576.0
"D","12/03/2013","16",14801.0
"D","12/03/2013","17",16593.0
"D","12/03/2013","18",17788.0
"D","12/03/2013","19",17132.0
"D","12/03/2013","20",16615.0
"D","12/03/2013","21",16005.0
"D","12/03/2013","22",14898.0
"D","12/03/2013","23",13593.0
"D","12/03/2013","24",12428.0
"D","12/04/2013","01",11775.0
"D","12/04/2013","02",11618.0
"D","12/04/2013","03",11631.0
"D","12/04/2013","04",11629.0
"D","12/04/2013","05",11873.0
"D","12/04/2013","06",12764.0
"D","12/04/2013","07",14647.0
"D","12/04/2013","08",15590.0
"D","12/04/2013","09",15620.0
"D","12/04/2013","10",15390.0
"D","12/04/2013","11",15468.0
"D","12/04/2013","12",15223.0
"D","12/04/2013","13",15095.0
"D","12/04/2013","14",15027.0
"D","12/04/2013","15",14907.0
"D","12/04/2013","16",15224.0
"D","12/04/2013","17",16493.0
"D","12/04/2013","18",17453.0
"D","12/04/2013","19",16823.0
"D","12/04/2013","20",16438.0
"D","12/04/2013","21",15904.0
"D","12/04/2013","22",14912.0
"D","12/04/2013","23",13307.0
"D","12/04/2013","24",12496.0
"D","12/05/2013","01",11890.0
"D","12/05/2013","02",11679.0
"D","12/05/2013","03",11532.0
"D","12/05/2013","04",11483.0
"D","12/05/2013","05",11613.0
"D","12/05/2013","06",12275.0
"D","12/05/2013","07",14502.0
"D","12/05/2013","08",15437.0
"D","12/05/2013","09",15414.0
"D","12/05/2013","10",15347.0
"D","12/05/2013","11",15172.0
"D","12/05/2013","12",15095.0
"D","12/05/2013","13",14893.0
"D","12/05/2013","14",14736.0
"D","12/05/2013","15",14635.0
"D","12/05/2013","16",14877.0
"D","12/05/2013","17",16441.0
"D","12/05/2013","18",16968.0
"D","12/05/2013","19",16321.0
"D","12/05/2013","20",15789.0
"D","12/05/2013","21",15330.0
"D","12/05/2013","22",14114.0
"D","12/05/2013","23",12668.0
"D","12/05/2013","24",11481.0
"D","12/06/2013","01",11303.0
"D","12/06/2013","02",11052.0
"D","12/06/2013","03",10717.0
"D","12/06/2013","04",10758.0
"D","12/06/2013","05",10780.0
"D","12/06/2013","06",11491.0
"D","12/06/2013","07",13333.0
"D","12/06/2013","08",14003.0
"D","12/06/2013","09",14495.0
"D","12/06/2013","10",14886.0
"D","12/06/2013","11",14943.0
"D","12/06/2013","12",14921.0
"D","12/06/2013","13",14788.0
"D","12/06/2013","14",14718.0
"D","12/06/2013","15",14633.0
"D","12/06/2013","16",14771.0
"D","12/06/2013","17",16194.0
"D","12/06/2013","18",16621.0
"D","12/06/2013","19",16268.0
"D","12/06/2013","20",15791.0
"D","12/06/2013","21",15251.0
"D","12/06/2013","22",14251.0
"D","12/06/2013","23",13048.0
"D","12/06/2013","24",11995.0
"D","12/07/2013","01",11202.0
"D","12/07/2013","02",10994.0
"D","12/07/2013","03",10854.0
"D","12/07/2013","04",10739.0
"D","12/07/2013","05",10855.0
"D","12/07/2013","06",11115.0
"D","12/07/2013","07",11748.0
"D","12/07/2013","08",12497.0
"D","12/07/2013","09",13649.0
"D","12/07/2013","10",14152.0
"D","12/07/2013","11",14171.0
"D","12/07/2013","12",14153.0
"D","12/07/2013","13",13862.0
"D","12/07/2013","14",13708.0
"D","12/07/2013","15",13508.0
"D","12/07/2013","16",13936.0
"D","12/07/2013","17",15746.0
"D","12/07/2013","18",16492.0
"D","12/07/2013","19",16310.0
"D","12/07/2013","20",15929.0
"D","12/07/2013","21",15496.0
