"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20130813_20130827.csv"
"C","Report for: 08/13/2013 - 08/27/2013"
"C","Report generated: 03/14/2016 09:14:02 EDT"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"H","Date","HE","MWh"
"D","08/13/2013","01",12769.0
"D","08/13/2013","02",12337.0
"D","08/13/2013","03",12111.0
"D","08/13/2013","04",11873.0
"D","08/13/2013","05",12054.0
"D","08/13/2013","06",12281.0
"D","08/13/2013","07",13602.0
"D","08/13/2013","08",15211.0
"D","08/13/2013","09",16143.0
"D","08/13/2013","10",16753.0
"D","08/13/2013","11",17533.0
"D","08/13/2013","12",17887.0
"D","08/13/2013","13",18178.0
"D","08/13/2013","14",18287.0
"D","08/13/2013","15",18223.0
"D","08/13/2013","16",18149.0
"D","08/13/2013","17",18050.0
"D","08/13/2013","18",17812.0
"D","08/13/2013","19",17484.0
"D","08/13/2013","20",17195.0
"D","08/13/2013","21",17164.0
"D","08/13/2013","22",16261.0
"D","08/13/2013","23",14943.0
"D","08/13/2013","24",13314.0
"D","08/14/2013","01",11918.0
"D","08/14/2013","02",11689.0
"D","08/14/2013","03",11474.0
"D","08/14/2013","04",11393.0
"D","08/14/2013","05",11474.0
"D","08/14/2013","06",11612.0
"D","08/14/2013","07",12566.0
"D","08/14/2013","08",14007.0
"D","08/14/2013","09",14991.0
"D","08/14/2013","10",15710.0
"D","08/14/2013","11",16251.0
"D","08/14/2013","12",16671.0
"D","08/14/2013","13",16809.0
"D","08/14/2013","14",16984.0
"D","08/14/2013","15",17024.0
"D","08/14/2013","16",17080.0
"D","08/14/2013","17",17016.0
"D","08/14/2013","18",16836.0
"D","08/14/2013","19",16512.0
"D","08/14/2013","20",16360.0
"D","08/14/2013","21",16330.0
"D","08/14/2013","22",15274.0
"D","08/14/2013","23",13770.0
"D","08/14/2013","24",12515.0
"D","08/15/2013","01",11207.0
"D","08/15/2013","02",10873.0
"D","08/15/2013","03",10621.0
"D","08/15/2013","04",10444.0
"D","08/15/2013","05",10679.0
"D","08/15/2013","06",11059.0
"D","08/15/2013","07",11914.0
"D","08/15/2013","08",13334.0
"D","08/15/2013","09",14534.0
"D","08/15/2013","10",15123.0
"D","08/15/2013","11",15732.0
"D","08/15/2013","12",16186.0
"D","08/15/2013","13",16499.0
"D","08/15/2013","14",16768.0
"D","08/15/2013","15",16930.0
"D","08/15/2013","16",17016.0
"D","08/15/2013","17",16926.0
"D","08/15/2013","18",16840.0
"D","08/15/2013","19",16332.0
"D","08/15/2013","20",16067.0
"D","08/15/2013","21",16135.0
"D","08/15/2013","22",15272.0
"D","08/15/2013","23",13547.0
"D","08/15/2013","24",12143.0
"D","08/16/2013","01",11488.0
"D","08/16/2013","02",11054.0
"D","08/16/2013","03",10890.0
"D","08/16/2013","04",10845.0
"D","08/16/2013","05",11077.0
"D","08/16/2013","06",11276.0
"D","08/16/2013","07",12115.0
