"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20120614_20120628.csv"
"C","Report for: 06/14/2012 - 06/28/2012"
"C","Report generated: 03/14/2016 08:59:30 EDT"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"H","Date","HE","MWh"
"D","06/14/2012","01",10372.0
"D","06/14/2012","02",10019.0
"D","06/14/2012","03",9785.0
"D","06/14/2012","04",9608.0
"D","06/14/2012","05",9627.0
"D","06/14/2012","06",10006.0
"D","06/14/2012","07",11810.0
"D","06/14/2012","08",13337.0
"D","06/14/2012","09",14132.0
"D","06/14/2012","10",14606.0
"D","06/14/2012","11",15176.0
"D","06/14/2012","12",15384.0
"D","06/14/2012","13",15447.0
"D","06/14/2012","14",15622.0
"D","06/14/2012","15",15526.0
"D","06/14/2012","16",15495.0
"D","06/14/2012","17",15448.0
"D","06/14/2012","18",15353.0
"D","06/14/2012","19",15004.0
"D","06/14/2012","20",14688.0
"D","06/14/2012","21",14829.0
"D","06/14/2012","22",14290.0
"D","06/14/2012","23",12661.0
"D","06/14/2012","24",11180.0
"D","06/15/2012","01",10532.0
"D","06/15/2012","02",10268.0
"D","06/15/2012","03",9867.0
"D","06/15/2012","04",9647.0
"D","06/15/2012","05",9916.0
"D","06/15/2012","06",10238.0
"D","06/15/2012","07",11443.0
"D","06/15/2012","08",12805.0
"D","06/15/2012","09",13697.0
"D","06/15/2012","10",14020.0
"D","06/15/2012","11",14299.0
"D","06/15/2012","12",14643.0
"D","06/15/2012","13",14774.0
"D","06/15/2012","14",14984.0
"D","06/15/2012","15",14847.0
"D","06/15/2012","16",14734.0
"D","06/15/2012","17",14481.0
"D","06/15/2012","18",14188.0
"D","06/15/2012","19",13994.0
"D","06/15/2012","20",13687.0
"D","06/15/2012","21",13802.0
"D","06/15/2012","22",13570.0
"D","06/15/2012","23",12063.0
"D","06/15/2012","24",11139.0
"D","06/16/2012","01",10114.0
"D","06/16/2012","02",9818.0
"D","06/16/2012","03",9427.0
"D","06/16/2012","04",9407.0
"D","06/16/2012","05",9421.0
"D","06/16/2012","06",9359.0
"D","06/16/2012","07",9711.0
"D","06/16/2012","08",10331.0
"D","06/16/2012","09",11950.0
"D","06/16/2012","10",12796.0
"D","06/16/2012","11",13344.0
"D","06/16/2012","12",13623.0
"D","06/16/2012","13",13636.0
"D","06/16/2012","14",13554.0
"D","06/16/2012","15",13573.0
"D","06/16/2012","16",13466.0
"D","06/16/2012","17",13638.0
"D","06/16/2012","18",13488.0
"D","06/16/2012","19",13286.0
"D","06/16/2012","20",13280.0
"D","06/16/2012","21",13571.0
"D","06/16/2012","22",13137.0
"D","06/16/2012","23",11838.0
"D","06/16/2012","24",10698.0
"D","06/17/2012","01",9818.0
"D","06/17/2012","02",9319.0
"D","06/17/2012","03",9337.0
"D","06/17/2012","04",9185.0
"D","06/17/2012","05",9149.0
"D","06/17/2012","06",9188.0
"D","06/17/2012","07",9183.0
"D","06/17/2012","08",9836.0
"D","06/17/2012","09",11012.0
"D","06/17/2012","10",11638.0
"D","06/17/2012","11",12422.0
"D","06/17/2012","12",12700.0
"D","06/17/2012","13",12978.0
"D","06/17/2012","14",12871.0
"D","06/17/2012","15",12999.0
"D","06/17/2012","16",12866.0
"D","06/17/2012","17",12965.0
"D","06/17/2012","18",12990.0
"D","06/17/2012","19",13017.0
"D","06/17/2012","20",12873.0
"D","06/17/2012","21",13189.0
"D","06/17/2012","22",12772.0
"D","06/17/2012","23",11455.0
"D","06/17/2012","24",10495.0
"D","06/18/2012","01",9828.0
"D","06/18/2012","02",9510.0
"D","06/18/2012","03",9156.0
"D","06/18/2012","04",9055.0
"D","06/18/2012","05",9440.0
"D","06/18/2012","06",10032.0
"D","06/18/2012","07",11393.0
"D","06/18/2012","08",12940.0
"D","06/18/2012","09",13769.0
"D","06/18/2012","10",14504.0
"D","06/18/2012","11",15101.0
"D","06/18/2012","12",15335.0
"D","06/18/2012","13",15477.0
"D","06/18/2012","14",15558.0
"D","06/18/2012","15",15458.0
"D","06/18/2012","16",15387.0
"D","06/18/2012","17",15391.0
"D","06/18/2012","18",15260.0
"D","06/18/2012","19",15042.0
"D","06/18/2012","20",14665.0
"D","06/18/2012","21",14894.0
"D","06/18/2012","22",14172.0
"D","06/18/2012","23",12408.0
"D","06/18/2012","24",11259.0
"D","06/19/2012","01",9872.0
"D","06/19/2012","02",9676.0
"D","06/19/2012","03",9677.0
"D","06/19/2012","04",9897.0
"D","06/19/2012","05",10018.0
"D","06/19/2012","06",10359.0
"D","06/19/2012","07",11446.0
"D","06/19/2012","08",13079.0
"D","06/19/2012","09",14052.0
