"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20120415_20120429.csv"
"C","Report for: 04/15/2012 - 04/29/2012"
"C","Report generated: 03/14/2016 08:58:06 EDT"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"H","Date","HE","MWh"
"D","04/15/2012","01",10063.0
"D","04/15/2012","02",9622.0
"D","04/15/2012","03",9308.0
"D","04/15/2012","04",9279.0
"D","04/15/2012","05",9385.0
"D","04/15/2012","06",9486.0
"D","04/15/2012","07",9818.0
"D","04/15/2012","08",10551.0
"D","04/15/2012","09",10810.0
"D","04/15/2012","10",11618.0
"D","04/15/2012","11",11853.0
"D","04/15/2012","12",12001.0
"D","04/15/2012","13",11923.0
"D","04/15/2012","14",11724.0
"D","04/15/2012","15",11666.0
"D","04/15/2012","16",11663.0
"D","04/15/2012","17",11747.0
"D","04/15/2012","18",11837.0
"D","04/15/2012","19",11994.0
"D","04/15/2012","20",12768.0
"D","04/15/2012","21",12681.0
"D","04/15/2012","22",12037.0
"D","04/15/2012","23",11179.0
"D","04/15/2012","24",10198.0
"D","04/16/2012","01",10014.0
"D","04/16/2012","02",9590.0
"D","04/16/2012","03",9349.0
"D","04/16/2012","04",9362.0
"D","04/16/2012","05",9594.0
"D","04/16/2012","06",10276.0
"D","04/16/2012","07",11835.0
"D","04/16/2012","08",13257.0
"D","04/16/2012","09",13461.0
"D","04/16/2012","10",13485.0
"D","04/16/2012","11",13483.0
"D","04/16/2012","12",13657.0
"D","04/16/2012","13",14040.0
"D","04/16/2012","14",14445.0
"D","04/16/2012","15",14403.0
"D","04/16/2012","16",14352.0
"D","04/16/2012","17",14379.0
"D","04/16/2012","18",14374.0
"D","04/16/2012","19",14321.0
"D","04/16/2012","20",14667.0
"D","04/16/2012","21",14243.0
"D","04/16/2012","22",13291.0
"D","04/16/2012","23",12726.0
"D","04/16/2012","24",11293.0
"D","04/17/2012","01",11156.0
"D","04/17/2012","02",10685.0
"D","04/17/2012","03",10552.0
"D","04/17/2012","04",10575.0
"D","04/17/2012","05",10775.0
"D","04/17/2012","06",11387.0
"D","04/17/2012","07",12164.0
"D","04/17/2012","08",13261.0
"D","04/17/2012","09",13557.0
"D","04/17/2012","10",13853.0
"D","04/17/2012","11",14098.0
"D","04/17/2012","12",14150.0
"D","04/17/2012","13",13953.0
"D","04/17/2012","14",14150.0
