"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20110101_20110115.csv"
"C","Report for: 01/01/2011 - 01/15/2011"
"C","Report generated: 03/13/2016 17:18:49 EDT"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"H","Date","HE","MWh"
"D","01/01/2011","01",11722.0
"D","01/01/2011","02",11253.0
"D","01/01/2011","03",10459.0
"D","01/01/2011","04",10531.0
"D","01/01/2011","05",10841.0
"D","01/01/2011","06",10661.0
"D","01/01/2011","07",11640.0
"D","01/01/2011","08",11972.0
"D","01/01/2011","09",12735.0
"D","01/01/2011","10",13503.0
"D","01/01/2011","11",13847.0
"D","01/01/2011","12",13799.0
"D","01/01/2011","13",13639.0
"D","01/01/2011","14",13452.0
"D","01/01/2011","15",13299.0
"D","01/01/2011","16",13436.0
"D","01/01/2011","17",14728.0
"D","01/01/2011","18",15682.0
"D","01/01/2011","19",15699.0
"D","01/01/2011","20",15366.0
"D","01/01/2011","21",14663.0
"D","01/01/2011","22",13718.0
"D","01/01/2011","23",12711.0
"D","01/01/2011","24",11430.0
"D","01/02/2011","01",11259.0
"D","01/02/2011","02",10591.0
"D","01/02/2011","03",10317.0
"D","01/02/2011","04",10298.0
"D","01/02/2011","05",10338.0
"D","01/02/2011","06",10558.0
"D","01/02/2011","07",10893.0
"D","01/02/2011","08",11540.0
"D","01/02/2011","09",12398.0
"D","01/02/2011","10",13071.0
"D","01/02/2011","11",13520.0
"D","01/02/2011","12",13571.0
"D","01/02/2011","13",13700.0
"D","01/02/2011","14",13569.0
"D","01/02/2011","15",13501.0
"D","01/02/2011","16",13655.0
"D","01/02/2011","17",14755.0
"D","01/02/2011","18",15893.0
"D","01/02/2011","19",16009.0
"D","01/02/2011","20",15547.0
"D","01/02/2011","21",15025.0
"D","01/02/2011","22",14049.0
"D","01/02/2011","23",12748.0
"D","01/02/2011","24",11644.0
"D","01/03/2011","01",10983.0
"D","01/03/2011","02",10695.0
"D","01/03/2011","03",10527.0
"D","01/03/2011","04",10550.0
"D","01/03/2011","05",10845.0
"D","01/03/2011","06",11971.0
"D","01/03/2011","07",13894.0
"D","01/03/2011","08",15041.0
"D","01/03/2011","09",15343.0
"D","01/03/2011","10",15218.0
"D","01/03/2011","11",15335.0
"D","01/03/2011","12",15108.0
"D","01/03/2011","13",15005.0
"D","01/03/2011","14",14950.0
"D","01/03/2011","15",14824.0
"D","01/03/2011","16",15080.0
"D","01/03/2011","17",16461.0
"D","01/03/2011","18",17695.0
"D","01/03/2011","19",17572.0
"D","01/03/2011","20",17138.0
"D","01/03/2011","21",16330.0
"D","01/03/2011","22",15274.0
"D","01/03/2011","23",13821.0
"D","01/03/2011","24",12660.0
"D","01/04/2011","01",11706.0
"D","01/04/2011","02",11811.0
"D","01/04/2011","03",11622.0
"D","01/04/2011","04",11415.0
"D","01/04/2011","05",11888.0
"D","01/04/2011","06",12602.0
"D","01/04/2011","07",14582.0
"D","01/04/2011","08",15946.0
"D","01/04/2011","09",16137.0
"D","01/04/2011","10",15814.0
"D","01/04/2011","11",15794.0
"D","01/04/2011","12",15747.0
"D","01/04/2011","13",15684.0
"D","01/04/2011","14",15547.0
"D","01/04/2011","15",15391.0
"D","01/04/2011","16",15522.0
"D","01/04/2011","17",16589.0
"D","01/04/2011","18",18164.0
"D","01/04/2011","19",18141.0
"D","01/04/2011","20",17390.0
"D","01/04/2011","21",16725.0
"D","01/04/2011","22",15280.0
"D","01/04/2011","23",13943.0
"D","01/04/2011","24",12286.0
"D","01/05/2011","01",11914.0
"D","01/05/2011","02",11658.0
"D","01/05/2011","03",11616.0
"D","01/05/2011","04",11703.0
"D","01/05/2011","05",11589.0
"D","01/05/2011","06",12103.0
"D","01/05/2011","07",14267.0
"D","01/05/2011","08",15507.0
"D","01/05/2011","09",15694.0
"D","01/05/2011","10",15791.0
"D","01/05/2011","11",15765.0
"D","01/05/2011","12",15704.0
"D","01/05/2011","13",15528.0
"D","01/05/2011","14",15399.0
"D","01/05/2011","15",15276.0
"D","01/05/2011","16",15411.0
"D","01/05/2011","17",16437.0
"D","01/05/2011","18",17522.0
"D","01/05/2011","19",17502.0
"D","01/05/2011","20",16853.0
"D","01/05/2011","21",16217.0
"D","01/05/2011","22",15112.0
"D","01/05/2011","23",13600.0
"D","01/05/2011","24",12242.0
"D","01/06/2011","01",11950.0
"D","01/06/2011","02",11673.0
"D","01/06/2011","03",11571.0
"D","01/06/2011","04",11522.0
"D","01/06/2011","05",11740.0
"D","01/06/2011","06",12637.0
"D","01/06/2011","07",14808.0
"D","01/06/2011","08",16474.0
"D","01/06/2011","09",16611.0
"D","01/06/2011","10",16635.0
"D","01/06/2011","11",16417.0
"D","01/06/2011","12",15901.0
"D","01/06/2011","13",15547.0
"D","01/06/2011","14",15212.0
"D","01/06/2011","15",15199.0
"D","01/06/2011","16",15449.0
"D","01/06/2011","17",16623.0
"D","01/06/2011","18",18224.0
"D","01/06/2011","19",18167.0
"D","01/06/2011","20",17468.0
"D","01/06/2011","21",16862.0
"D","01/06/2011","22",15400.0
"D","01/06/2011","23",13705.0
"D","01/06/2011","24",12475.0
"D","01/07/2011","01",12379.0
"D","01/07/2011","02",12225.0
"D","01/07/2011","03",12241.0
"D","01/07/2011","04",12211.0
"D","01/07/2011","05",12525.0
"D","01/07/2011","06",12483.0
"D","01/07/2011","07",14421.0
"D","01/07/2011","08",15743.0
"D","01/07/2011","09",15875.0
"D","01/07/2011","10",15872.0
"D","01/07/2011","11",15855.0
"D","01/07/2011","12",15749.0
"D","01/07/2011","13",15571.0
"D","01/07/2011","14",15454.0
"D","01/07/2011","15",15321.0
"D","01/07/2011","16",15379.0
"D","01/07/2011","17",16504.0
"D","01/07/2011","18",17594.0
"D","01/07/2011","19",17348.0
"D","01/07/2011","20",16900.0
"D","01/07/2011","21",16358.0
"D","01/07/2011","22",15080.0
"D","01/07/2011","23",13769.0
"D","01/07/2011","24",12426.0
"D","01/08/2011","01",12333.0
"D","01/08/2011","02",12144.0
"D","01/08/2011","03",12016.0
"D","01/08/2011","04",11926.0
"D","01/08/2011","05",12003.0
"D","01/08/2011","06",12110.0
"D","01/08/2011","07",12467.0
"D","01/08/2011","08",13179.0
"D","01/08/2011","09",14335.0
"D","01/08/2011","10",14891.0
"D","01/08/2011","11",14763.0
"D","01/08/2011","12",14769.0
"D","01/08/2011","13",14560.0
"D","01/08/2011","14",14332.0
"D","01/08/2011","15",14366.0
"D","01/08/2011","16",14536.0
"D","01/08/2011","17",15421.0
"D","01/08/2011","18",16519.0
"D","01/08/2011","19",16386.0
"D","01/08/2011","20",15712.0
"D","01/08/2011","21",15319.0
"D","01/08/2011","22",14570.0
"D","01/08/2011","23",13614.0
"D","01/08/2011","24",12524.0
"D","01/09/2011","01",12228.0
"D","01/09/2011","02",12204.0
"D","01/09/2011","03",12115.0
"D","01/09/2011","04",11994.0
"D","01/09/2011","05",12069.0
"D","01/09/2011","06",12356.0
"D","01/09/2011","07",12495.0
"D","01/09/2011","08",12871.0
"D","01/09/2011","09",13765.0
"D","01/09/2011","10",14331.0
"D","01/09/2011","11",14716.0
"D","01/09/2011","12",14787.0
"D","01/09/2011","13",14722.0
"D","01/09/2011","14",14487.0
"D","01/09/2011","15",14266.0
"D","01/09/2011","16",14460.0
"D","01/09/2011","17",15966.0
"D","01/09/2011","18",17199.0
"D","01/09/2011","19",17065.0
"D","01/09/2011","20",16578.0
"D","01/09/2011","21",16134.0
"D","01/09/2011","22",15184.0
"D","01/09/2011","23",13811.0
"D","01/09/2011","24",12751.0
"D","01/10/2011","01",12370.0
"D","01/10/2011","02",12094.0
"D","01/10/2011","03",11611.0
"D","01/10/2011","04",11766.0
"D","01/10/2011","05",12135.0
"D","01/10/2011","06",13323.0
"D","01/10/2011","07",14750.0
"D","01/10/2011","08",15917.0
"D","01/10/2011","09",16379.0
"D","01/10/2011","10",16451.0
"D","01/10/2011","11",16522.0
"D","01/10/2011","12",16422.0
"D","01/10/2011","13",16149.0
"D","01/10/2011","14",15841.0
"D","01/10/2011","15",15621.0
"D","01/10/2011","16",15727.0
"D","01/10/2011","17",17122.0
"D","01/10/2011","18",18381.0
"D","01/10/2011","19",18458.0
"D","01/10/2011","20",17898.0
"D","01/10/2011","21",17447.0
"D","01/10/2011","22",16096.0
"D","01/10/2011","23",14503.0
"D","01/10/2011","24",13328.0
"D","01/11/2011","01",12327.0
"D","01/11/2011","02",12560.0
"D","01/11/2011","03",12565.0
"D","01/11/2011","04",12904.0
"D","01/11/2011","05",12793.0
"D","01/11/2011","06",13000.0
"D","01/11/2011","07",15665.0
"D","01/11/2011","08",16773.0
"D","01/11/2011","09",16992.0
"D","01/11/2011","10",17098.0
"D","01/11/2011","11",17268.0
"D","01/11/2011","12",17089.0
"D","01/11/2011","13",16661.0
"D","01/11/2011","14",16225.0
"D","01/11/2011","15",16162.0
"D","01/11/2011","16",16061.0
"D","01/11/2011","17",17153.0
"D","01/11/2011","18",18547.0
"D","01/11/2011","19",18576.0
"D","01/11/2011","20",17696.0
"D","01/11/2011","21",17084.0
"D","01/11/2011","22",16261.0
"D","01/11/2011","23",14271.0
"D","01/11/2011","24",12586.0
"D","01/12/2011","01",12317.0
"D","01/12/2011","02",12568.0
"D","01/12/2011","03",12421.0
"D","01/12/2011","04",12349.0
"D","01/12/2011","05",12702.0
"D","01/12/2011","06",12908.0
"D","01/12/2011","07",14962.0
"D","01/12/2011","08",16822.0
"D","01/12/2011","09",17383.0
"D","01/12/2011","10",17533.0
"D","01/12/2011","11",17437.0
"D","01/12/2011","12",17326.0
"D","01/12/2011","13",16961.0
"D","01/12/2011","14",16797.0
"D","01/12/2011","15",16483.0
"D","01/12/2011","16",16534.0
"D","01/12/2011","17",17536.0
"D","01/12/2011","18",19100.0
"D","01/12/2011","19",19139.0
"D","01/12/2011","20",18557.0
"D","01/12/2011","21",17660.0
"D","01/12/2011","22",16220.0
"D","01/12/2011","23",14550.0
"D","01/12/2011","24",12881.0
"D","01/13/2011","01",12845.0
"D","01/13/2011","02",12776.0
"D","01/13/2011","03",12938.0
"D","01/13/2011","04",12946.0
"D","01/13/2011","05",12994.0
"D","01/13/2011","06",13235.0
"D","01/13/2011","07",14421.0
"D","01/13/2011","08",16189.0
"D","01/13/2011","09",16501.0
"D","01/13/2011","10",16598.0
"D","01/13/2011","11",16429.0
"D","01/13/2011","12",16356.0
"D","01/13/2011","13",16250.0
"D","01/13/2011","14",15981.0
"D","01/13/2011","15",15783.0
"D","01/13/2011","16",15873.0
"D","01/13/2011","17",16959.0
"D","01/13/2011","18",18146.0
"D","01/13/2011","19",18181.0
"D","01/13/2011","20",17672.0
"D","01/13/2011","21",16920.0
"D","01/13/2011","22",15995.0
"D","01/13/2011","23",13923.0
"D","01/13/2011","24",12595.0
"D","01/14/2011","01",12180.0
"D","01/14/2011","02",11823.0
"D","01/14/2011","03",11765.0
"D","01/14/2011","04",11926.0
"D","01/14/2011","05",12113.0
"D","01/14/2011","06",13153.0
"D","01/14/2011","07",15255.0
"D","01/14/2011","08",16688.0
"D","01/14/2011","09",16833.0
"D","01/14/2011","10",16828.0
"D","01/14/2011","11",16745.0
"D","01/14/2011","12",16672.0
"D","01/14/2011","13",16370.0
"D","01/14/2011","14",16091.0
"D","01/14/2011","15",15984.0
"D","01/14/2011","16",15956.0
"D","01/14/2011","17",16860.0
"D","01/14/2011","18",18299.0
"D","01/14/2011","19",18375.0
"D","01/14/2011","20",17621.0
"D","01/14/2011","21",16734.0
"D","01/14/2011","22",15131.0
"D","01/14/2011","23",14017.0
"D","01/14/2011","24",12698.0
"D","01/15/2011","01",12664.0
"D","01/15/2011","02",12423.0
"D","01/15/2011","03",12225.0
"D","01/15/2011","04",12110.0
"D","01/15/2011","05",12213.0
"D","01/15/2011","06",12460.0
"D","01/15/2011","07",13127.0
"D","01/15/2011","08",13783.0
"D","01/15/2011","09",14619.0
"D","01/15/2011","10",14825.0
"D","01/15/2011","11",15211.0
"D","01/15/2011","12",15414.0
"D","01/15/2011","13",15012.0
"D","01/15/2011","14",14667.0
"D","01/15/2011","15",14446.0
"D","01/15/2011","16",14537.0
"D","01/15/2011","17",15321.0
"D","01/15/2011","18",16227.0
"D","01/15/2011","19",16267.0
"D","01/15/2011","20",15968.0
"D","01/15/2011","21",15457.0
"D","01/15/2011","22",14567.0
"D","01/15/2011","23",13574.0
"D","01/15/2011","24",12564.0
"T","360 lines"
