"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20110116_20110130.csv"
"C","Report for: 01/16/2011 - 01/30/2011"
"C","Report generated: 03/13/2016 17:19:14 EDT"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"H","Date","HE","MWh"
"D","01/16/2011","01",12944.0
"D","01/16/2011","02",12570.0
"D","01/16/2011","03",12298.0
"D","01/16/2011","04",12170.0
"D","01/16/2011","05",12241.0
"D","01/16/2011","06",12520.0
"D","01/16/2011","07",12864.0
"D","01/16/2011","08",13371.0
"D","01/16/2011","09",13690.0
"D","01/16/2011","10",14094.0
"D","01/16/2011","11",14439.0
"D","01/16/2011","12",14484.0
"D","01/16/2011","13",14430.0
"D","01/16/2011","14",14216.0
"D","01/16/2011","15",14029.0
"D","01/16/2011","16",14142.0
"D","01/16/2011","17",15336.0
"D","01/16/2011","18",16419.0
"D","01/16/2011","19",16561.0
"D","01/16/2011","20",16365.0
"D","01/16/2011","21",15746.0
"D","01/16/2011","22",14754.0
"D","01/16/2011","23",13833.0
"D","01/16/2011","24",13495.0
"D","01/17/2011","01",13388.0
"D","01/17/2011","02",13455.0
"D","01/17/2011","03",13178.0
"D","01/17/2011","04",13215.0
"D","01/17/2011","05",13366.0
"D","01/17/2011","06",14481.0
"D","01/17/2011","07",15688.0
"D","01/17/2011","08",16090.0
"D","01/17/2011","09",16506.0
"D","01/17/2011","10",16457.0
"D","01/17/2011","11",16593.0
"D","01/17/2011","12",16576.0
"D","01/17/2011","13",16301.0
"D","01/17/2011","14",16152.0
"D","01/17/2011","15",15847.0
"D","01/17/2011","16",15830.0
"D","01/17/2011","17",16921.0
"D","01/17/2011","18",17831.0
"D","01/17/2011","19",17952.0
"D","01/17/2011","20",17596.0
"D","01/17/2011","21",16949.0
"D","01/17/2011","22",15969.0
"D","01/17/2011","23",14598.0
"D","01/17/2011","24",13624.0
"D","01/18/2011","01",13192.0
"D","01/18/2011","02",12969.0
"D","01/18/2011","03",12665.0
"D","01/18/2011","04",12644.0
"D","01/18/2011","05",12667.0
"D","01/18/2011","06",13194.0
"D","01/18/2011","07",15090.0
"D","01/18/2011","08",16028.0
"D","01/18/2011","09",16271.0
"D","01/18/2011","10",16291.0
"D","01/18/2011","11",16139.0
"D","01/18/2011","12",16206.0
"D","01/18/2011","13",16077.0
"D","01/18/2011","14",16022.0
"D","01/18/2011","15",15798.0
"D","01/18/2011","16",15714.0
"D","01/18/2011","17",16323.0
"D","01/18/2011","18",17501.0
"D","01/18/2011","19",17561.0
"D","01/18/2011","20",17096.0
