"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20110515_20110529.csv"
"C","Report for: 05/15/2011 - 05/29/2011"
"C","Report generated: 03/13/2016 17:22:49 EDT"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"H","Date","HE","MWh"
"D","05/15/2011","01",9533.0
"D","05/15/2011","02",9220.0
"D","05/15/2011","03",9205.0
"D","05/15/2011","04",8787.0
"D","05/15/2011","05",8798.0
"D","05/15/2011","06",8884.0
"D","05/15/2011","07",8514.0
"D","05/15/2011","08",9923.0
"D","05/15/2011","09",10842.0
"D","05/15/2011","10",11876.0
"D","05/15/2011","11",12327.0
"D","05/15/2011","12",12431.0
"D","05/15/2011","13",12357.0
"D","05/15/2011","14",12155.0
"D","05/15/2011","15",11872.0
"D","05/15/2011","16",11939.0
"D","05/15/2011","17",12056.0
"D","05/15/2011","18",12104.0
"D","05/15/2011","19",12035.0
"D","05/15/2011","20",12369.0
"D","05/15/2011","21",12673.0
"D","05/15/2011","22",11748.0
"D","05/15/2011","23",10797.0
"D","05/15/2011","24",9643.0
"D","05/16/2011","01",9424.0
"D","05/16/2011","02",9355.0
"D","05/16/2011","03",9187.0
"D","05/16/2011","04",9160.0
"D","05/16/2011","05",9386.0
"D","05/16/2011","06",10031.0
"D","05/16/2011","07",11546.0
"D","05/16/2011","08",12822.0
"D","05/16/2011","09",13261.0
"D","05/16/2011","10",13502.0
"D","05/16/2011","11",13687.0
"D","05/16/2011","12",13852.0
"D","05/16/2011","13",13915.0
"D","05/16/2011","14",13866.0
"D","05/16/2011","15",13703.0
"D","05/16/2011","16",13475.0
"D","05/16/2011","17",13465.0
"D","05/16/2011","18",13441.0
"D","05/16/2011","19",13334.0
"D","05/16/2011","20",13537.0
"D","05/16/2011","21",13853.0
"D","05/16/2011","22",12955.0
"D","05/16/2011","23",11681.0
"D","05/16/2011","24",10194.0
"D","05/17/2011","01",9943.0
"D","05/17/2011","02",9691.0
"D","05/17/2011","03",9659.0
"D","05/17/2011","04",9591.0
"D","05/17/2011","05",9842.0
"D","05/17/2011","06",10019.0
"D","05/17/2011","07",11664.0
"D","05/17/2011","08",13159.0
"D","05/17/2011","09",13784.0
"D","05/17/2011","10",14167.0
"D","05/17/2011","11",14310.0
"D","05/17/2011","12",14524.0
"D","05/17/2011","13",14568.0
"D","05/17/2011","14",14550.0
"D","05/17/2011","15",14272.0
"D","05/17/2011","16",14260.0
"D","05/17/2011","17",14229.0
"D","05/17/2011","18",14166.0
"D","05/17/2011","19",14006.0
"D","05/17/2011","20",14077.0
"D","05/17/2011","21",14509.0
"D","05/17/2011","22",13388.0
"D","05/17/2011","23",12004.0
"D","05/17/2011","24",10676.0
"D","05/18/2011","01",10325.0
"D","05/18/2011","02",9726.0
"D","05/18/2011","03",9704.0
"D","05/18/2011","04",9345.0
"D","05/18/2011","05",9604.0
"D","05/18/2011","06",10567.0
"D","05/18/2011","07",11957.0
"D","05/18/2011","08",13553.0
"D","05/18/2011","09",14010.0
"D","05/18/2011","10",13859.0
"D","05/18/2011","11",14084.0
"D","05/18/2011","12",14366.0
"D","05/18/2011","13",14355.0
"D","05/18/2011","14",14221.0
"D","05/18/2011","15",13928.0
"D","05/18/2011","16",13790.0
"D","05/18/2011","17",13938.0
"D","05/18/2011","18",13852.0
"D","05/18/2011","19",13686.0
"D","05/18/2011","20",13928.0
"D","05/18/2011","21",13987.0
"D","05/18/2011","22",13214.0
"D","05/18/2011","23",11760.0
"D","05/18/2011","24",10557.0
"D","05/19/2011","01",9905.0
"D","05/19/2011","02",9690.0
"D","05/19/2011","03",9640.0
"D","05/19/2011","04",9611.0
"D","05/19/2011","05",9829.0
"D","05/19/2011","06",10230.0
"D","05/19/2011","07",11741.0
"D","05/19/2011","08",13643.0
"D","05/19/2011","09",14071.0
"D","05/19/2011","10",14360.0
"D","05/19/2011","11",14417.0
"D","05/19/2011","12",14513.0
"D","05/19/2011","13",14443.0
"D","05/19/2011","14",14439.0
"D","05/19/2011","15",14200.0
"D","05/19/2011","16",14161.0
"D","05/19/2011","17",14219.0
"D","05/19/2011","18",14241.0
"D","05/19/2011","19",14011.0
"D","05/19/2011","20",14076.0
"D","05/19/2011","21",14322.0
"D","05/19/2011","22",13407.0
"D","05/19/2011","23",11906.0
"D","05/19/2011","24",10440.0
"D","05/20/2011","01",10317.0
"D","05/20/2011","02",9960.0
"D","05/20/2011","03",9610.0
"D","05/20/2011","04",9507.0
"D","05/20/2011","05",9746.0
"D","05/20/2011","06",10411.0
"D","05/20/2011","07",11745.0
"D","05/20/2011","08",13234.0
"D","05/20/2011","09",13745.0
"D","05/20/2011","10",14478.0
"D","05/20/2011","11",14770.0
"D","05/20/2011","12",14705.0
"D","05/20/2011","13",14632.0
"D","05/20/2011","14",14588.0
"D","05/20/2011","15",14377.0
"D","05/20/2011","16",14304.0
"D","05/20/2011","17",14185.0
"D","05/20/2011","18",13912.0
"D","05/20/2011","19",13468.0
"D","05/20/2011","20",13616.0
"D","05/20/2011","21",14215.0
"D","05/20/2011","22",13127.0
"D","05/20/2011","23",11979.0
"D","05/20/2011","24",10690.0
"D","05/21/2011","01",9786.0
"D","05/21/2011","02",9268.0
"D","05/21/2011","03",8972.0
"D","05/21/2011","04",8671.0
"D","05/21/2011","05",8605.0
"D","05/21/2011","06",8799.0
"D","05/21/2011","07",9148.0
"D","05/21/2011","08",10392.0
"D","05/21/2011","09",12175.0
"D","05/21/2011","10",12670.0
"D","05/21/2011","11",13119.0
"D","05/21/2011","12",12965.0
"D","05/21/2011","13",12842.0
"D","05/21/2011","14",12690.0
"D","05/21/2011","15",12485.0
"D","05/21/2011","16",12527.0
"D","05/21/2011","17",12765.0
"D","05/21/2011","18",12925.0
"D","05/21/2011","19",12596.0
"D","05/21/2011","20",12591.0
"D","05/21/2011","21",13002.0
"D","05/21/2011","22",12279.0
"D","05/21/2011","23",11200.0
"D","05/21/2011","24",10101.0
"D","05/22/2011","01",9536.0
"D","05/22/2011","02",9431.0
"D","05/22/2011","03",9002.0
"D","05/22/2011","04",8857.0
"D","05/22/2011","05",8840.0
"D","05/22/2011","06",8658.0
"D","05/22/2011","07",8731.0
"D","05/22/2011","08",9498.0
"D","05/22/2011","09",10536.0
"D","05/22/2011","10",11235.0
"D","05/22/2011","11",12062.0
"D","05/22/2011","12",12427.0
"D","05/22/2011","13",12539.0
"D","05/22/2011","14",12235.0
"D","05/22/2011","15",11959.0
"D","05/22/2011","16",12223.0
"D","05/22/2011","17",12410.0
"D","05/22/2011","18",12617.0
"D","05/22/2011","19",12605.0
"D","05/22/2011","20",12532.0
"D","05/22/2011","21",12944.0
"D","05/22/2011","22",11905.0
"D","05/22/2011","23",10767.0
"D","05/22/2011","24",9786.0
"D","05/23/2011","01",9383.0
"D","05/23/2011","02",8836.0
"D","05/23/2011","03",8831.0
"D","05/23/2011","04",8823.0
"D","05/23/2011","05",8993.0
"D","05/23/2011","06",9610.0
"D","05/23/2011","07",11401.0
"D","05/23/2011","08",13397.0
"D","05/23/2011","09",14083.0
"D","05/23/2011","10",14536.0
"D","05/23/2011","11",14857.0
"D","05/23/2011","12",14854.0
"D","05/23/2011","13",14718.0
"D","05/23/2011","14",14781.0
"D","05/23/2011","15",14755.0
"D","05/23/2011","16",14569.0
"D","05/23/2011","17",14616.0
"D","05/23/2011","18",14537.0
"D","05/23/2011","19",14294.0
"D","05/23/2011","20",14466.0
"D","05/23/2011","21",14976.0
"D","05/23/2011","22",13804.0
"D","05/23/2011","23",12270.0
"D","05/23/2011","24",10438.0
"D","05/24/2011","01",9899.0
"D","05/24/2011","02",9384.0
"D","05/24/2011","03",9131.0
"D","05/24/2011","04",9046.0
"D","05/24/2011","05",9335.0
"D","05/24/2011","06",10136.0
"D","05/24/2011","07",11770.0
"D","05/24/2011","08",13510.0
"D","05/24/2011","09",14131.0
"D","05/24/2011","10",14608.0
"D","05/24/2011","11",15279.0
"D","05/24/2011","12",15733.0
"D","05/24/2011","13",15998.0
"D","05/24/2011","14",15955.0
"D","05/24/2011","15",15727.0
"D","05/24/2011","16",15773.0
"D","05/24/2011","17",15725.0
"D","05/24/2011","18",15347.0
"D","05/24/2011","19",14922.0
"D","05/24/2011","20",14951.0
"D","05/24/2011","21",15436.0
"D","05/24/2011","22",14297.0
"D","05/24/2011","23",12759.0
"D","05/24/2011","24",11179.0
"D","05/25/2011","01",10061.0
"D","05/25/2011","02",9494.0
"D","05/25/2011","03",9164.0
"D","05/25/2011","04",9330.0
"D","05/25/2011","05",9393.0
"D","05/25/2011","06",9724.0
"D","05/25/2011","07",11560.0
"D","05/25/2011","08",12929.0
"D","05/25/2011","09",13890.0
"D","05/25/2011","10",14399.0
"D","05/25/2011","11",14957.0
"D","05/25/2011","12",15130.0
"D","05/25/2011","13",15116.0
"D","05/25/2011","14",15112.0
"D","05/25/2011","15",15046.0
"D","05/25/2011","16",15028.0
"D","05/25/2011","17",15018.0
"D","05/25/2011","18",14482.0
"D","05/25/2011","19",14345.0
"D","05/25/2011","20",14351.0
"D","05/25/2011","21",14356.0
"D","05/25/2011","22",13416.0
"D","05/25/2011","23",11787.0
"D","05/25/2011","24",10426.0
"D","05/26/2011","01",10097.0
"D","05/26/2011","02",9979.0
"D","05/26/2011","03",9803.0
"D","05/26/2011","04",9458.0
"D","05/26/2011","05",9573.0
"D","05/26/2011","06",9776.0
"D","05/26/2011","07",11838.0
"D","05/26/2011","08",13117.0
"D","05/26/2011","09",13773.0
"D","05/26/2011","10",14353.0
"D","05/26/2011","11",14985.0
"D","05/26/2011","12",15301.0
"D","05/26/2011","13",15181.0
"D","05/26/2011","14",15586.0
"D","05/26/2011","15",15297.0
"D","05/26/2011","16",15242.0
"D","05/26/2011","17",15191.0
"D","05/26/2011","18",14898.0
"D","05/26/2011","19",14773.0
"D","05/26/2011","20",14564.0
"D","05/26/2011","21",14767.0
"D","05/26/2011","22",14123.0
"D","05/26/2011","23",12642.0
"D","05/26/2011","24",11268.0
"D","05/27/2011","01",10627.0
"D","05/27/2011","02",10422.0
"D","05/27/2011","03",10242.0
