"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20100331_20100414.csv"
"C","Report for: 03/31/2010 - 04/14/2010"
"C","Report generated: 03/13/2016 17:09:28 EDT"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"H","Date","HE","MWh"
"D","03/31/2010","01",10565.0
"D","03/31/2010","02",10434.0
"D","03/31/2010","03",10558.0
"D","03/31/2010","04",10721.0
"D","03/31/2010","05",10537.0
"D","03/31/2010","06",10737.0
"D","03/31/2010","07",13046.0
"D","03/31/2010","08",14047.0
"D","03/31/2010","09",14745.0
"D","03/31/2010","10",14902.0
"D","03/31/2010","11",14905.0
"D","03/31/2010","12",14912.0
"D","03/31/2010","13",14796.0
"D","03/31/2010","14",14567.0
"D","03/31/2010","15",14279.0
"D","03/31/2010","16",14148.0
"D","03/31/2010","17",14390.0
"D","03/31/2010","18",14781.0
"D","03/31/2010","19",15096.0
"D","03/31/2010","20",15487.0
"D","03/31/2010","21",15009.0
"D","03/31/2010","22",13500.0
"D","03/31/2010","23",12238.0
"D","03/31/2010","24",10821.0
"D","04/01/2010","01",10451.0
"D","04/01/2010","02",10566.0
"D","04/01/2010","03",10213.0
"D","04/01/2010","04",10385.0
"D","04/01/2010","05",10709.0
"D","04/01/2010","06",10606.0
"D","04/01/2010","07",12621.0
"D","04/01/2010","08",13019.0
"D","04/01/2010","09",13442.0
"D","04/01/2010","10",13448.0
"D","04/01/2010","11",13615.0
"D","04/01/2010","12",13646.0
"D","04/01/2010","13",13337.0
"D","04/01/2010","14",13288.0
"D","04/01/2010","15",13198.0
"D","04/01/2010","16",13110.0
"D","04/01/2010","17",13172.0
"D","04/01/2010","18",13293.0
"D","04/01/2010","19",13464.0
"D","04/01/2010","20",13770.0
"D","04/01/2010","21",13569.0
"D","04/01/2010","22",12510.0
"D","04/01/2010","23",11476.0
"D","04/01/2010","24",10294.0
"D","04/02/2010","01",10110.0
"D","04/02/2010","02",10289.0
"D","04/02/2010","03",10341.0
"D","04/02/2010","04",10295.0
"D","04/02/2010","05",10632.0
"D","04/02/2010","06",10155.0
"D","04/02/2010","07",11682.0
"D","04/02/2010","08",12965.0
"D","04/02/2010","09",12991.0
"D","04/02/2010","10",13015.0
"D","04/02/2010","11",12789.0
"D","04/02/2010","12",12610.0
"D","04/02/2010","13",12608.0
"D","04/02/2010","14",12531.0
"D","04/02/2010","15",12500.0
"D","04/02/2010","16",12486.0
"D","04/02/2010","17",12510.0
"D","04/02/2010","18",12563.0
"D","04/02/2010","19",12585.0
"D","04/02/2010","20",13110.0
"D","04/02/2010","21",12654.0
"D","04/02/2010","22",12009.0
"D","04/02/2010","23",11239.0
"D","04/02/2010","24",10050.0
