"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20100911_20100925.csv"
"C","Report for: 09/11/2010 - 09/25/2010"
"C","Report generated: 03/13/2016 17:15:31 EDT"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"H","Date","HE","MWh"
"D","09/11/2010","01",10662.0
"D","09/11/2010","02",10174.0
"D","09/11/2010","03",9633.0
"D","09/11/2010","04",9395.0
"D","09/11/2010","05",9300.0
"D","09/11/2010","06",9409.0
"D","09/11/2010","07",9943.0
"D","09/11/2010","08",10903.0
"D","09/11/2010","09",12523.0
"D","09/11/2010","10",13585.0
"D","09/11/2010","11",13957.0
"D","09/11/2010","12",13932.0
"D","09/11/2010","13",13815.0
"D","09/11/2010","14",13716.0
"D","09/11/2010","15",13641.0
"D","09/11/2010","16",13657.0
"D","09/11/2010","17",13868.0
"D","09/11/2010","18",13616.0
"D","09/11/2010","19",13648.0
"D","09/11/2010","20",13848.0
"D","09/11/2010","21",13690.0
"D","09/11/2010","22",12897.0
"D","09/11/2010","23",11335.0
"D","09/11/2010","24",10474.0
"D","09/12/2010","01",10064.0
"D","09/12/2010","02",9454.0
"D","09/12/2010","03",9200.0
"D","09/12/2010","04",8972.0
"D","09/12/2010","05",8891.0
"D","09/12/2010","06",8999.0
"D","09/12/2010","07",9243.0
"D","09/12/2010","08",9407.0
"D","09/12/2010","09",10782.0
"D","09/12/2010","10",11733.0
"D","09/12/2010","11",12441.0
"D","09/12/2010","12",12820.0
"D","09/12/2010","13",12773.0
"D","09/12/2010","14",12759.0
"D","09/12/2010","15",12619.0
"D","09/12/2010","16",12666.0
"D","09/12/2010","17",12923.0
"D","09/12/2010","18",13009.0
"D","09/12/2010","19",13397.0
"D","09/12/2010","20",13943.0
"D","09/12/2010","21",13730.0
"D","09/12/2010","22",12252.0
"D","09/12/2010","23",11048.0
"D","09/12/2010","24",9988.0
"D","09/13/2010","01",10313.0
"D","09/13/2010","02",9880.0
"D","09/13/2010","03",9564.0
"D","09/13/2010","04",9474.0
"D","09/13/2010","05",9470.0
"D","09/13/2010","06",10349.0
"D","09/13/2010","07",12712.0
"D","09/13/2010","08",13692.0
"D","09/13/2010","09",14520.0
"D","09/13/2010","10",15209.0
"D","09/13/2010","11",15747.0
"D","09/13/2010","12",15902.0
"D","09/13/2010","13",15757.0
"D","09/13/2010","14",16062.0
"D","09/13/2010","15",15969.0
"D","09/13/2010","16",15855.0
"D","09/13/2010","17",15891.0
"D","09/13/2010","18",15648.0
"D","09/13/2010","19",15471.0
