"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20100101_20100115.csv"
"C","Report for: 01/01/2010 - 01/15/2010"
"C","Report generated: 03/13/2016 17:06:21 EDT"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"H","Date","HE","MWh"
"D","01/01/2010","01",12657.0
"D","01/01/2010","02",12347.0
"D","01/01/2010","03",12111.0
"D","01/01/2010","04",11957.0
"D","01/01/2010","05",11959.0
"D","01/01/2010","06",12132.0
"D","01/01/2010","07",12167.0
"D","01/01/2010","08",12352.0
"D","01/01/2010","09",13100.0
"D","01/01/2010","10",13754.0
"D","01/01/2010","11",14325.0
"D","01/01/2010","12",14489.0
"D","01/01/2010","13",14213.0
"D","01/01/2010","14",14021.0
"D","01/01/2010","15",13798.0
"D","01/01/2010","16",13995.0
"D","01/01/2010","17",15589.0
"D","01/01/2010","18",16448.0
"D","01/01/2010","19",16295.0
"D","01/01/2010","20",15754.0
"D","01/01/2010","21",15022.0
"D","01/01/2010","22",13888.0
"D","01/01/2010","23",12735.0
"D","01/01/2010","24",11910.0
"D","01/02/2010","01",11766.0
"D","01/02/2010","02",11400.0
"D","01/02/2010","03",11725.0
"D","01/02/2010","04",11699.0
"D","01/02/2010","05",11455.0
"D","01/02/2010","06",11519.0
"D","01/02/2010","07",11919.0
"D","01/02/2010","08",12460.0
"D","01/02/2010","09",13976.0
"D","01/02/2010","10",14784.0
"D","01/02/2010","11",15090.0
"D","01/02/2010","12",15129.0
"D","01/02/2010","13",14769.0
"D","01/02/2010","14",14454.0
"D","01/02/2010","15",14315.0
"D","01/02/2010","16",14472.0
"D","01/02/2010","17",16000.0
"D","01/02/2010","18",17299.0
"D","01/02/2010","19",17161.0
"D","01/02/2010","20",16251.0
"D","01/02/2010","21",15439.0
"D","01/02/2010","22",14320.0
"D","01/02/2010","23",13361.0
"D","01/02/2010","24",12460.0
"D","01/03/2010","01",12038.0
"D","01/03/2010","02",11768.0
"D","01/03/2010","03",12024.0
"D","01/03/2010","04",12009.0
"D","01/03/2010","05",12061.0
"D","01/03/2010","06",11750.0
"D","01/03/2010","07",12004.0
"D","01/03/2010","08",12437.0
"D","01/03/2010","09",13615.0
"D","01/03/2010","10",14517.0
"D","01/03/2010","11",15064.0
"D","01/03/2010","12",15098.0
"D","01/03/2010","13",15046.0
"D","01/03/2010","14",14792.0
"D","01/03/2010","15",14642.0
"D","01/03/2010","16",14874.0
"D","01/03/2010","17",16576.0
"D","01/03/2010","18",17965.0
"D","01/03/2010","19",17399.0
"D","01/03/2010","20",16753.0
"D","01/03/2010","21",16006.0
"D","01/03/2010","22",14432.0
"D","01/03/2010","23",13043.0
"D","01/03/2010","24",12225.0
"D","01/04/2010","01",13672.0
"D","01/04/2010","02",13609.0
"D","01/04/2010","03",13641.0
"D","01/04/2010","04",13633.0
"D","01/04/2010","05",13667.0
"D","01/04/2010","06",14916.0
"D","01/04/2010","07",15058.0
"D","01/04/2010","08",16159.0
"D","01/04/2010","09",16407.0
"D","01/04/2010","10",17212.0
"D","01/04/2010","11",17152.0
"D","01/04/2010","12",17192.0
"D","01/04/2010","13",16978.0
"D","01/04/2010","14",16678.0
"D","01/04/2010","15",16491.0
"D","01/04/2010","16",16655.0
"D","01/04/2010","17",17755.0
"D","01/04/2010","18",18273.0
"D","01/04/2010","19",18034.0
"D","01/04/2010","20",17963.0
"D","01/04/2010","21",17655.0
"D","01/04/2010","22",16217.0
"D","01/04/2010","23",14640.0
"D","01/04/2010","24",13760.0
"D","01/05/2010","01",13231.0
"D","01/05/2010","02",13199.0
"D","01/05/2010","03",13062.0
"D","01/05/2010","04",13105.0
"D","01/05/2010","05",13052.0
"D","01/05/2010","06",13683.0
"D","01/05/2010","07",15718.0
"D","01/05/2010","08",16637.0
"D","01/05/2010","09",16795.0
"D","01/05/2010","10",17030.0
"D","01/05/2010","11",16823.0
"D","01/05/2010","12",16526.0
"D","01/05/2010","13",16182.0
"D","01/05/2010","14",16008.0
"D","01/05/2010","15",15812.0
"D","01/05/2010","16",16157.0
"D","01/05/2010","17",17553.0
"D","01/05/2010","18",18419.0
"D","01/05/2010","19",18324.0
"D","01/05/2010","20",17737.0
"D","01/05/2010","21",17065.0
"D","01/05/2010","22",15658.0
"D","01/05/2010","23",13947.0
"D","01/05/2010","24",12644.0
"D","01/06/2010","01",12883.0
"D","01/06/2010","02",12688.0
"D","01/06/2010","03",12941.0
"D","01/06/2010","04",12715.0
"D","01/06/2010","05",12842.0
"D","01/06/2010","06",13399.0
"D","01/06/2010","07",15731.0
"D","01/06/2010","08",16674.0
"D","01/06/2010","09",16821.0
"D","01/06/2010","10",16676.0
"D","01/06/2010","11",16639.0
"D","01/06/2010","12",16591.0
"D","01/06/2010","13",16313.0
"D","01/06/2010","14",16048.0
"D","01/06/2010","15",15820.0
"D","01/06/2010","16",15924.0
"D","01/06/2010","17",17872.0
"D","01/06/2010","18",18730.0
"D","01/06/2010","19",18507.0
"D","01/06/2010","20",17806.0
"D","01/06/2010","21",17239.0
"D","01/06/2010","22",15702.0
"D","01/06/2010","23",14258.0
"D","01/06/2010","24",12654.0
"D","01/07/2010","01",12710.0
"D","01/07/2010","02",12992.0
"D","01/07/2010","03",13125.0
"D","01/07/2010","04",13056.0
"D","01/07/2010","05",13178.0
"D","01/07/2010","06",13067.0
"D","01/07/2010","07",15388.0
"D","01/07/2010","08",15991.0
"D","01/07/2010","09",16468.0
"D","01/07/2010","10",16428.0
"D","01/07/2010","11",16516.0
"D","01/07/2010","12",16411.0
"D","01/07/2010","13",16075.0
"D","01/07/2010","14",15910.0
"D","01/07/2010","15",15563.0
"D","01/07/2010","16",15765.0
"D","01/07/2010","17",17263.0
"D","01/07/2010","18",17988.0
"D","01/07/2010","19",17762.0
"D","01/07/2010","20",17466.0
"D","01/07/2010","21",17068.0
"D","01/07/2010","22",15613.0
"D","01/07/2010","23",14095.0
"D","01/07/2010","24",12928.0
"D","01/08/2010","01",12897.0
"D","01/08/2010","02",12902.0
"D","01/08/2010","03",13003.0
"D","01/08/2010","04",12931.0
"D","01/08/2010","05",12932.0
"D","01/08/2010","06",13412.0
"D","01/08/2010","07",15552.0
"D","01/08/2010","08",16965.0
