Date,Hour Ending,Day-Ahead Cleared Demand
01/16/2011,01,12944.0
01/16/2011,02,12570.0
01/16/2011,03,12298.0
01/16/2011,04,12170.0
01/16/2011,05,12241.0
01/16/2011,06,12520.0
01/16/2011,07,12864.0
01/16/2011,08,13371.0
01/16/2011,09,13690.0
01/16/2011,10,14094.0
01/16/2011,11,14439.0
01/16/2011,12,14484.0
01/16/2011,13,14430.0
01/16/2011,14,14216.0
01/16/2011,15,14029.0
01/16/2011,16,14142.0
01/16/2011,17,15336.0
01/16/2011,18,16419.0
01/16/2011,19,16561.0
01/16/2011,20,16365.0
01/16/2011,21,15746.0
01/16/2011,22,14754.0
01/16/2011,23,13833.0
01/16/2011,24,13495.0
01/17/2011,01,13388.0
01/17/2011,02,13455.0
01/17/2011,03,13178.0
01/17/2011,04,13215.0
01/17/2011,05,13366.0
01/17/2011,06,14481.0
01/17/2011,07,15688.0
01/17/2011,08,16090.0
01/17/2011,09,16506.0
01/17/2011,10,16457.0
01/17/2011,11,16593.0
01/17/2011,12,16576.0
01/17/2011,13,16301.0
01/17/2011,14,16152.0
01/17/2011,15,15847.0
01/17/2011,16,15830.0
01/17/2011,17,16921.0
01/17/2011,18,17831.0
01/17/2011,19,17952.0
01/17/2011,20,17596.0
01/17/2011,21,16949.0
01/17/2011,22,15969.0
01/17/2011,23,14598.0
01/17/2011,24,13624.0
01/18/2011,01,13192.0
01/18/2011,02,12969.0
01/18/2011,03,12665.0
01/18/2011,04,12644.0
01/18/2011,05,12667.0
01/18/2011,06,13194.0
01/18/2011,07,15090.0
01/18/2011,08,16028.0
01/18/2011,09,16271.0
01/18/2011,10,16291.0
01/18/2011,11,16139.0
01/18/2011,12,16206.0
01/18/2011,13,16077.0
01/18/2011,14,16022.0
01/18/2011,15,15798.0
01/18/2011,16,15714.0
01/18/2011,17,16323.0
01/18/2011,18,17501.0
01/18/2011,19,17561.0
01/18/2011,20,17096.0
01/18/2011,21,16612.0
01/18/2011,22,15466.0
01/18/2011,23,14061.0
01/18/2011,24,12654.0
01/19/2011,01,12917.0
01/19/2011,02,12562.0
01/19/2011,03,12445.0
01/19/2011,04,12301.0
01/19/2011,05,12702.0
01/19/2011,06,13578.0
01/19/2011,07,15018.0
01/19/2011,08,15839.0
01/19/2011,09,15942.0
01/19/2011,10,15967.0
01/19/2011,11,15987.0
01/19/2011,12,15922.0
01/19/2011,13,15734.0
01/19/2011,14,15650.0
01/19/2011,15,15509.0
01/19/2011,16,15702.0
01/19/2011,17,16457.0
01/19/2011,18,17293.0
01/19/2011,19,17269.0
01/19/2011,20,16984.0
01/19/2011,21,16439.0
01/19/2011,22,15377.0
01/19/2011,23,14627.0
01/19/2011,24,13512.0
01/20/2011,01,12293.0
01/20/2011,02,12438.0
01/20/2011,03,12393.0
01/20/2011,04,12377.0
01/20/2011,05,12633.0
01/20/2011,06,12973.0
01/20/2011,07,14826.0
01/20/2011,08,15764.0
01/20/2011,09,16343.0
01/20/2011,10,16620.0
01/20/2011,11,16760.0
01/20/2011,12,16654.0
01/20/2011,13,16449.0
01/20/2011,14,16319.0
01/20/2011,15,16135.0
01/20/2011,16,16110.0
01/20/2011,17,17284.0
01/20/2011,18,18544.0
01/20/2011,19,18581.0
01/20/2011,20,17836.0
01/20/2011,21,17150.0
01/20/2011,22,16033.0
01/20/2011,23,14532.0
01/20/2011,24,13124.0
01/21/2011,01,13099.0
01/21/2011,02,13036.0
01/21/2011,03,13055.0
01/21/2011,04,13003.0
01/21/2011,05,13224.0
01/21/2011,06,13729.0
01/21/2011,07,14489.0
01/21/2011,08,15391.0
01/21/2011,09,15755.0
01/21/2011,10,15868.0
01/21/2011,11,15681.0
01/21/2011,12,15723.0
01/21/2011,13,15767.0
01/21/2011,14,15599.0
01/21/2011,15,15519.0
01/21/2011,16,15589.0
01/21/2011,17,16119.0
01/21/2011,18,17302.0
01/21/2011,19,17206.0
01/21/2011,20,16976.0
01/21/2011,21,16572.0
01/21/2011,22,15913.0
01/21/2011,23,14270.0
01/21/2011,24,13526.0
01/22/2011,01,13003.0
01/22/2011,02,12951.0
01/22/2011,03,12804.0
01/22/2011,04,12705.0
01/22/2011,05,12725.0
01/22/2011,06,12970.0
01/22/2011,07,13121.0
01/22/2011,08,14202.0
01/22/2011,09,14754.0
01/22/2011,10,15326.0
01/22/2011,11,15144.0
01/22/2011,12,15050.0
01/22/2011,13,14758.0
01/22/2011,14,14390.0
01/22/2011,15,14278.0
01/22/2011,16,14357.0
01/22/2011,17,15144.0
01/22/2011,18,16398.0
01/22/2011,19,16901.0
01/22/2011,20,16202.0
01/22/2011,21,15225.0
01/22/2011,22,14591.0
01/22/2011,23,13809.0
01/22/2011,24,12635.0
01/23/2011,01,12467.0
01/23/2011,02,12234.0
01/23/2011,03,11993.0
01/23/2011,04,11919.0
01/23/2011,05,12067.0
01/23/2011,06,12347.0
01/23/2011,07,13037.0
01/23/2011,08,13396.0
01/23/2011,09,14640.0
01/23/2011,10,15048.0
01/23/2011,11,15188.0
01/23/2011,12,15354.0
01/23/2011,13,15477.0
01/23/2011,14,15328.0
01/23/2011,15,15135.0
01/23/2011,16,15106.0
01/23/2011,17,15797.0
01/23/2011,18,17296.0
01/23/2011,19,17455.0
01/23/2011,20,16913.0
01/23/2011,21,16396.0
