"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20101209_20101223.csv"
"C","Report for: 12/09/2010 - 12/23/2010"
"C","Report generated: 03/13/2016 17:17:53 EDT"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"H","Date","HE","MWh"
"D","12/09/2010","01",12076.0
"D","12/09/2010","02",11892.0
"D","12/09/2010","03",11762.0
"D","12/09/2010","04",11752.0
"D","12/09/2010","05",11994.0
"D","12/09/2010","06",12746.0
"D","12/09/2010","07",14463.0
"D","12/09/2010","08",16120.0
"D","12/09/2010","09",16384.0
"D","12/09/2010","10",16460.0
"D","12/09/2010","11",16488.0
"D","12/09/2010","12",16304.0
"D","12/09/2010","13",15953.0
"D","12/09/2010","14",15858.0
"D","12/09/2010","15",15699.0
"D","12/09/2010","16",15807.0
"D","12/09/2010","17",17192.0
"D","12/09/2010","18",18520.0
"D","12/09/2010","19",18548.0
"D","12/09/2010","20",17884.0
"D","12/09/2010","21",17319.0
"D","12/09/2010","22",15595.0
"D","12/09/2010","23",14145.0
"D","12/09/2010","24",12596.0
"D","12/10/2010","01",12955.0
"D","12/10/2010","02",12973.0
"D","12/10/2010","03",12630.0
"D","12/10/2010","04",12600.0
"D","12/10/2010","05",13004.0
"D","12/10/2010","06",13657.0
"D","12/10/2010","07",15132.0
"D","12/10/2010","08",16141.0
"D","12/10/2010","09",16245.0
"D","12/10/2010","10",15956.0
"D","12/10/2010","11",16228.0
"D","12/10/2010","12",16318.0
"D","12/10/2010","13",16068.0
"D","12/10/2010","14",15890.0
"D","12/10/2010","15",15779.0
"D","12/10/2010","16",15849.0
"D","12/10/2010","17",16593.0
"D","12/10/2010","18",17735.0
"D","12/10/2010","19",17707.0
"D","12/10/2010","20",17424.0
"D","12/10/2010","21",16631.0
"D","12/10/2010","22",15521.0
"D","12/10/2010","23",14078.0
"D","12/10/2010","24",12657.0
"D","12/11/2010","01",12163.0
"D","12/11/2010","02",11873.0
"D","12/11/2010","03",11818.0
"D","12/11/2010","04",11648.0
"D","12/11/2010","05",11668.0
"D","12/11/2010","06",11693.0
"D","12/11/2010","07",12106.0
"D","12/11/2010","08",12931.0
"D","12/11/2010","09",13876.0
"D","12/11/2010","10",14435.0
"D","12/11/2010","11",14594.0
"D","12/11/2010","12",14558.0
"D","12/11/2010","13",14256.0
"D","12/11/2010","14",13945.0
