"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20101109_20101123.csv"
"C","Report for: 11/09/2010 - 11/23/2010"
"C","Report generated: 03/13/2016 17:17:13 EDT"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"H","Date","HE","MWh"
"D","11/09/2010","01",10637.0
"D","11/09/2010","02",10294.0
"D","11/09/2010","03",10146.0
"D","11/09/2010","04",10123.0
"D","11/09/2010","05",10207.0
"D","11/09/2010","06",10907.0
"D","11/09/2010","07",13323.0
"D","11/09/2010","08",14308.0
"D","11/09/2010","09",14437.0
"D","11/09/2010","10",14740.0
"D","11/09/2010","11",14725.0
"D","11/09/2010","12",14852.0
"D","11/09/2010","13",14614.0
"D","11/09/2010","14",14618.0
"D","11/09/2010","15",14606.0
"D","11/09/2010","16",14488.0
"D","11/09/2010","17",15369.0
"D","11/09/2010","18",16093.0
"D","11/09/2010","19",15890.0
"D","11/09/2010","20",15409.0
"D","11/09/2010","21",14590.0
"D","11/09/2010","22",13249.0
"D","11/09/2010","23",12053.0
"D","11/09/2010","24",10656.0
"D","11/10/2010","01",9902.0
"D","11/10/2010","02",9688.0
"D","11/10/2010","03",9532.0
"D","11/10/2010","04",9459.0
"D","11/10/2010","05",9642.0
"D","11/10/2010","06",10497.0
"D","11/10/2010","07",13053.0
"D","11/10/2010","08",14158.0
"D","11/10/2010","09",14081.0
"D","11/10/2010","10",14310.0
"D","11/10/2010","11",14515.0
"D","11/10/2010","12",14536.0
"D","11/10/2010","13",14310.0
"D","11/10/2010","14",14059.0
"D","11/10/2010","15",13890.0
"D","11/10/2010","16",13912.0
"D","11/10/2010","17",15093.0
"D","11/10/2010","18",15305.0
"D","11/10/2010","19",15152.0
"D","11/10/2010","20",15046.0
"D","11/10/2010","21",14303.0
"D","11/10/2010","22",13077.0
"D","11/10/2010","23",11720.0
"D","11/10/2010","24",10459.0
"D","11/11/2010","01",10330.0
"D","11/11/2010","02",10161.0
"D","11/11/2010","03",9963.0
"D","11/11/2010","04",9984.0
"D","11/11/2010","05",10294.0
"D","11/11/2010","06",10888.0
"D","11/11/2010","07",13246.0
"D","11/11/2010","08",14056.0
"D","11/11/2010","09",14425.0
"D","11/11/2010","10",14667.0
"D","11/11/2010","11",14608.0
"D","11/11/2010","12",14593.0
"D","11/11/2010","13",14276.0
"D","11/11/2010","14",14133.0
"D","11/11/2010","15",13861.0
"D","11/11/2010","16",14112.0
"D","11/11/2010","17",14957.0
"D","11/11/2010","18",15500.0
"D","11/11/2010","19",15468.0
"D","11/11/2010","20",15151.0
"D","11/11/2010","21",14551.0
"D","11/11/2010","22",13524.0
"D","11/11/2010","23",11907.0
"D","11/11/2010","24",10216.0
"D","11/12/2010","01",10350.0
"D","11/12/2010","02",10108.0
"D","11/12/2010","03",9840.0
"D","11/12/2010","04",9897.0
"D","11/12/2010","05",10042.0
"D","11/12/2010","06",10896.0
"D","11/12/2010","07",12439.0
"D","11/12/2010","08",13666.0
"D","11/12/2010","09",14106.0
"D","11/12/2010","10",13889.0
"D","11/12/2010","11",13858.0
"D","11/12/2010","12",13745.0
"D","11/12/2010","13",13231.0
"D","11/12/2010","14",13207.0
"D","11/12/2010","15",13201.0
"D","11/12/2010","16",13322.0
"D","11/12/2010","17",14451.0
"D","11/12/2010","18",14866.0
"D","11/12/2010","19",15057.0
"D","11/12/2010","20",14462.0
"D","11/12/2010","21",13580.0
"D","11/12/2010","22",13444.0
"D","11/12/2010","23",11991.0
"D","11/12/2010","24",10935.0
"D","11/13/2010","01",10423.0
"D","11/13/2010","02",10365.0
"D","11/13/2010","03",9711.0
"D","11/13/2010","04",9804.0
"D","11/13/2010","05",9748.0
"D","11/13/2010","06",9869.0
"D","11/13/2010","07",10517.0
"D","11/13/2010","08",11436.0
"D","11/13/2010","09",12632.0
"D","11/13/2010","10",13017.0
"D","11/13/2010","11",13118.0
"D","11/13/2010","12",13029.0
"D","11/13/2010","13",12510.0
"D","11/13/2010","14",12458.0
"D","11/13/2010","15",12151.0
"D","11/13/2010","16",12276.0
"D","11/13/2010","17",13408.0
"D","11/13/2010","18",14037.0
"D","11/13/2010","19",13369.0
"D","11/13/2010","20",13055.0
"D","11/13/2010","21",12563.0
"D","11/13/2010","22",12361.0
"D","11/13/2010","23",11380.0
"D","11/13/2010","24",10222.0
"D","11/14/2010","01",9932.0
"D","11/14/2010","02",9851.0
"D","11/14/2010","03",9664.0
"D","11/14/2010","04",9558.0
"D","11/14/2010","05",9382.0
"D","11/14/2010","06",9521.0
"D","11/14/2010","07",9805.0
"D","11/14/2010","08",10623.0
"D","11/14/2010","09",11177.0
"D","11/14/2010","10",12028.0
"D","11/14/2010","11",12183.0
"D","11/14/2010","12",12448.0
"D","11/14/2010","13",12014.0
"D","11/14/2010","14",12133.0
"D","11/14/2010","15",11881.0
"D","11/14/2010","16",11845.0
"D","11/14/2010","17",13013.0
"D","11/14/2010","18",13841.0
"D","11/14/2010","19",13568.0
"D","11/14/2010","20",13193.0
"D","11/14/2010","21",12653.0
"D","11/14/2010","22",11979.0
"D","11/14/2010","23",10994.0
"D","11/14/2010","24",10039.0
"D","11/15/2010","01",10253.0
"D","11/15/2010","02",10243.0
"D","11/15/2010","03",9907.0
"D","11/15/2010","04",9647.0
"D","11/15/2010","05",9921.0
"D","11/15/2010","06",10611.0
"D","11/15/2010","07",12143.0
"D","11/15/2010","08",13563.0
"D","11/15/2010","09",14113.0
"D","11/15/2010","10",14258.0
"D","11/15/2010","11",14488.0
"D","11/15/2010","12",14474.0
"D","11/15/2010","13",14299.0
"D","11/15/2010","14",14042.0
"D","11/15/2010","15",13793.0
"D","11/15/2010","16",13825.0
"D","11/15/2010","17",14827.0
"D","11/15/2010","18",14874.0
"D","11/15/2010","19",14982.0
"D","11/15/2010","20",14576.0
"D","11/15/2010","21",13952.0
"D","11/15/2010","22",13315.0
"D","11/15/2010","23",12045.0
"D","11/15/2010","24",10713.0
"D","11/16/2010","01",10645.0
"D","11/16/2010","02",10166.0
"D","11/16/2010","03",9973.0
"D","11/16/2010","04",9888.0
"D","11/16/2010","05",10041.0
"D","11/16/2010","06",11102.0
"D","11/16/2010","07",12855.0
"D","11/16/2010","08",14079.0
"D","11/16/2010","09",14214.0
"D","11/16/2010","10",14178.0
"D","11/16/2010","11",14178.0
"D","11/16/2010","12",13929.0
"D","11/16/2010","13",14008.0
"D","11/16/2010","14",13903.0
"D","11/16/2010","15",13661.0
"D","11/16/2010","16",13720.0
"D","11/16/2010","17",14953.0
"D","11/16/2010","18",14980.0
"D","11/16/2010","19",15156.0
"D","11/16/2010","20",14539.0
"D","11/16/2010","21",13999.0
"D","11/16/2010","22",12699.0
"D","11/16/2010","23",11458.0
"D","11/16/2010","24",10322.0
"D","11/17/2010","01",9998.0
"D","11/17/2010","02",9837.0
"D","11/17/2010","03",9649.0
"D","11/17/2010","04",9542.0
"D","11/17/2010","05",9844.0
"D","11/17/2010","06",10512.0
