"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20100301_20100315.csv"
"C","Report for: 03/01/2010 - 03/15/2010"
"C","Report generated: 03/13/2016 17:08:40 EDT"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"H","Date","HE","MWh"
"D","03/01/2010","01",10677.0
"D","03/01/2010","02",11296.0
"D","03/01/2010","03",11283.0
"D","03/01/2010","04",11275.0
"D","03/01/2010","05",11734.0
"D","03/01/2010","06",11870.0
"D","03/01/2010","07",13616.0
"D","03/01/2010","08",15282.0
"D","03/01/2010","09",15478.0
"D","03/01/2010","10",15650.0
"D","03/01/2010","11",16025.0
"D","03/01/2010","12",15966.0
"D","03/01/2010","13",15849.0
"D","03/01/2010","14",15687.0
"D","03/01/2010","15",15307.0
"D","03/01/2010","16",15252.0
"D","03/01/2010","17",15692.0
"D","03/01/2010","18",16946.0
"D","03/01/2010","19",17312.0
"D","03/01/2010","20",16761.0
"D","03/01/2010","21",15912.0
"D","03/01/2010","22",14721.0
"D","03/01/2010","23",13207.0
"D","03/01/2010","24",11793.0
"D","03/02/2010","01",11715.0
"D","03/02/2010","02",11363.0
"D","03/02/2010","03",11984.0
"D","03/02/2010","04",11824.0
"D","03/02/2010","05",11746.0
"D","03/02/2010","06",12219.0
"D","03/02/2010","07",14153.0
"D","03/02/2010","08",14756.0
"D","03/02/2010","09",15516.0
"D","03/02/2010","10",15650.0
"D","03/02/2010","11",15522.0
"D","03/02/2010","12",15707.0
"D","03/02/2010","13",15555.0
"D","03/02/2010","14",15138.0
"D","03/02/2010","15",14772.0
"D","03/02/2010","16",14887.0
"D","03/02/2010","17",15126.0
"D","03/02/2010","18",16461.0
"D","03/02/2010","19",16803.0
"D","03/02/2010","20",16013.0
"D","03/02/2010","21",15236.0
"D","03/02/2010","22",14096.0
"D","03/02/2010","23",13083.0
"D","03/02/2010","24",12055.0
"D","03/03/2010","01",11479.0
"D","03/03/2010","02",11193.0
"D","03/03/2010","03",11203.0
"D","03/03/2010","04",11169.0
"D","03/03/2010","05",11551.0
"D","03/03/2010","06",11805.0
"D","03/03/2010","07",14068.0
"D","03/03/2010","08",15094.0
"D","03/03/2010","09",15479.0
"D","03/03/2010","10",15462.0
"D","03/03/2010","11",15516.0
"D","03/03/2010","12",15564.0
"D","03/03/2010","13",15350.0
"D","03/03/2010","14",15117.0
"D","03/03/2010","15",14944.0
"D","03/03/2010","16",14917.0
"D","03/03/2010","17",15383.0
"D","03/03/2010","18",16643.0
"D","03/03/2010","19",16835.0
"D","03/03/2010","20",16384.0
"D","03/03/2010","21",15536.0
"D","03/03/2010","22",14410.0
"D","03/03/2010","23",12692.0
"D","03/03/2010","24",11612.0
"D","03/04/2010","01",11344.0
"D","03/04/2010","02",11023.0
"D","03/04/2010","03",11068.0
"D","03/04/2010","04",10964.0
"D","03/04/2010","05",11329.0
"D","03/04/2010","06",11638.0
"D","03/04/2010","07",14045.0
"D","03/04/2010","08",15091.0
"D","03/04/2010","09",15055.0
"D","03/04/2010","10",15092.0
"D","03/04/2010","11",15187.0
"D","03/04/2010","12",15048.0
"D","03/04/2010","13",14936.0
"D","03/04/2010","14",14857.0
"D","03/04/2010","15",14700.0
"D","03/04/2010","16",14705.0
"D","03/04/2010","17",15043.0
"D","03/04/2010","18",16226.0
"D","03/04/2010","19",16700.0
"D","03/04/2010","20",16102.0
"D","03/04/2010","21",15165.0
"D","03/04/2010","22",13831.0
"D","03/04/2010","23",12739.0
"D","03/04/2010","24",11683.0
"D","03/05/2010","01",11490.0
"D","03/05/2010","02",11462.0
"D","03/05/2010","03",11432.0
"D","03/05/2010","04",11406.0
"D","03/05/2010","05",11448.0
"D","03/05/2010","06",11880.0
"D","03/05/2010","07",14098.0
"D","03/05/2010","08",14654.0
"D","03/05/2010","09",15280.0
"D","03/05/2010","10",15043.0
"D","03/05/2010","11",15052.0
"D","03/05/2010","12",14926.0
"D","03/05/2010","13",14811.0
"D","03/05/2010","14",14681.0
"D","03/05/2010","15",14538.0
"D","03/05/2010","16",14475.0
"D","03/05/2010","17",14692.0
"D","03/05/2010","18",15532.0
"D","03/05/2010","19",15875.0
"D","03/05/2010","20",15491.0
"D","03/05/2010","21",14786.0
"D","03/05/2010","22",13957.0
"D","03/05/2010","23",12709.0
"D","03/05/2010","24",11797.0
"D","03/06/2010","01",11502.0
"D","03/06/2010","02",11679.0
"D","03/06/2010","03",11544.0
"D","03/06/2010","04",11407.0
"D","03/06/2010","05",11530.0
"D","03/06/2010","06",11772.0
"D","03/06/2010","07",12068.0
"D","03/06/2010","08",12889.0
"D","03/06/2010","09",13693.0
"D","03/06/2010","10",13964.0
"D","03/06/2010","11",14049.0
"D","03/06/2010","12",13874.0
"D","03/06/2010","13",13608.0
"D","03/06/2010","14",13306.0
"D","03/06/2010","15",12993.0
"D","03/06/2010","16",12900.0
"D","03/06/2010","17",13281.0
"D","03/06/2010","18",14568.0
"D","03/06/2010","19",14928.0
"D","03/06/2010","20",14572.0
"D","03/06/2010","21",14163.0
"D","03/06/2010","22",13219.0
"D","03/06/2010","23",12382.0
"D","03/06/2010","24",11771.0
"D","03/07/2010","01",11264.0
"D","03/07/2010","02",11443.0
"D","03/07/2010","03",11322.0
"D","03/07/2010","04",11295.0
"D","03/07/2010","05",11341.0
"D","03/07/2010","06",11625.0
"D","03/07/2010","07",11761.0
"D","03/07/2010","08",12611.0
"D","03/07/2010","09",13211.0
"D","03/07/2010","10",13745.0
"D","03/07/2010","11",13827.0
"D","03/07/2010","12",13685.0
"D","03/07/2010","13",13471.0
"D","03/07/2010","14",13180.0
"D","03/07/2010","15",12957.0
"D","03/07/2010","16",13093.0
"D","03/07/2010","17",13840.0
"D","03/07/2010","18",14821.0
"D","03/07/2010","19",15593.0
"D","03/07/2010","20",15121.0
"D","03/07/2010","21",14416.0
"D","03/07/2010","22",13400.0
"D","03/07/2010","23",12178.0
"D","03/07/2010","24",11628.0
"D","03/08/2010","01",10435.0
"D","03/08/2010","02",10453.0
"D","03/08/2010","03",10492.0
"D","03/08/2010","04",10496.0
"D","03/08/2010","05",10664.0
"D","03/08/2010","06",11431.0
"D","03/08/2010","07",13610.0
"D","03/08/2010","08",15027.0
"D","03/08/2010","09",15087.0
"D","03/08/2010","10",15024.0
"D","03/08/2010","11",14891.0
"D","03/08/2010","12",14889.0
"D","03/08/2010","13",14752.0
"D","03/08/2010","14",14474.0
"D","03/08/2010","15",14173.0
"D","03/08/2010","16",14101.0
"D","03/08/2010","17",14482.0
"D","03/08/2010","18",15753.0
"D","03/08/2010","19",16395.0
"D","03/08/2010","20",15710.0
"D","03/08/2010","21",15001.0
"D","03/08/2010","22",13695.0
"D","03/08/2010","23",12098.0
"D","03/08/2010","24",11091.0
"D","03/09/2010","01",10506.0
"D","03/09/2010","02",10331.0
"D","03/09/2010","03",10324.0
"D","03/09/2010","04",10231.0
"D","03/09/2010","05",10481.0
"D","03/09/2010","06",11471.0
"D","03/09/2010","07",13840.0
"D","03/09/2010","08",14766.0
"D","03/09/2010","09",14787.0
"D","03/09/2010","10",14688.0
"D","03/09/2010","11",14733.0
"D","03/09/2010","12",14679.0
"D","03/09/2010","13",14464.0
"D","03/09/2010","14",14258.0
"D","03/09/2010","15",14157.0
"D","03/09/2010","16",13906.0
"D","03/09/2010","17",14313.0
"D","03/09/2010","18",15481.0
"D","03/09/2010","19",15981.0
"D","03/09/2010","20",15604.0
"D","03/09/2010","21",15101.0
"D","03/09/2010","22",13836.0
"D","03/09/2010","23",12541.0
"D","03/09/2010","24",11254.0
"D","03/10/2010","01",10414.0
"D","03/10/2010","02",10672.0
"D","03/10/2010","03",10919.0
"D","03/10/2010","04",10887.0
"D","03/10/2010","05",10760.0
"D","03/10/2010","06",11140.0
"D","03/10/2010","07",13534.0
"D","03/10/2010","08",14725.0
"D","03/10/2010","09",14590.0
"D","03/10/2010","10",14563.0
"D","03/10/2010","11",14491.0
"D","03/10/2010","12",14626.0
"D","03/10/2010","13",14381.0
"D","03/10/2010","14",14043.0
"D","03/10/2010","15",13830.0
"D","03/10/2010","16",13706.0
"D","03/10/2010","17",13948.0
"D","03/10/2010","18",15339.0
"D","03/10/2010","19",16032.0
"D","03/10/2010","20",15592.0
"D","03/10/2010","21",14831.0
"D","03/10/2010","22",13453.0
"D","03/10/2010","23",12334.0
"D","03/10/2010","24",10974.0
"D","03/11/2010","01",10523.0
"D","03/11/2010","02",10288.0
"D","03/11/2010","03",10260.0
"D","03/11/2010","04",10407.0
"D","03/11/2010","05",10616.0
"D","03/11/2010","06",10923.0
"D","03/11/2010","07",13370.0
"D","03/11/2010","08",14675.0
"D","03/11/2010","09",14893.0
"D","03/11/2010","10",14904.0
"D","03/11/2010","11",14953.0
"D","03/11/2010","12",14859.0
"D","03/11/2010","13",14598.0
"D","03/11/2010","14",14537.0
"D","03/11/2010","15",14081.0
"D","03/11/2010","16",14026.0
"D","03/11/2010","17",14289.0
"D","03/11/2010","18",15485.0
"D","03/11/2010","19",15743.0
"D","03/11/2010","20",15403.0
"D","03/11/2010","21",15039.0
"D","03/11/2010","22",13756.0
"D","03/11/2010","23",12046.0
"D","03/11/2010","24",10631.0
"D","03/12/2010","01",10506.0
"D","03/12/2010","02",10620.0
"D","03/12/2010","03",10647.0
"D","03/12/2010","04",10651.0
"D","03/12/2010","05",10827.0
"D","03/12/2010","06",11024.0
"D","03/12/2010","07",13245.0
"D","03/12/2010","08",14521.0
"D","03/12/2010","09",14389.0
"D","03/12/2010","10",14367.0
"D","03/12/2010","11",14317.0
"D","03/12/2010","12",14457.0
"D","03/12/2010","13",14205.0
"D","03/12/2010","14",14172.0
"D","03/12/2010","15",14002.0
"D","03/12/2010","16",13823.0
"D","03/12/2010","17",14023.0
"D","03/12/2010","18",14849.0
"D","03/12/2010","19",14994.0
"D","03/12/2010","20",14840.0
"D","03/12/2010","21",14462.0
"D","03/12/2010","22",13435.0
"D","03/12/2010","23",12050.0
"D","03/12/2010","24",10653.0
"D","03/13/2010","01",10428.0
"D","03/13/2010","02",10287.0
"D","03/13/2010","03",10396.0
"D","03/13/2010","04",10407.0
"D","03/13/2010","05",10560.0
"D","03/13/2010","06",10837.0
"D","03/13/2010","07",11213.0
"D","03/13/2010","08",12258.0
"D","03/13/2010","09",13417.0
"D","03/13/2010","10",13916.0
"D","03/13/2010","11",14018.0
"D","03/13/2010","12",13869.0
"D","03/13/2010","13",13626.0
"D","03/13/2010","14",13181.0
"D","03/13/2010","15",12942.0
"D","03/13/2010","16",12979.0
"D","03/13/2010","17",13479.0
"D","03/13/2010","18",14233.0
"D","03/13/2010","19",14357.0
"D","03/13/2010","20",13967.0
"D","03/13/2010","21",13892.0
"D","03/13/2010","22",13011.0
"D","03/13/2010","23",11809.0
"D","03/13/2010","24",10732.0
"D","03/14/2010","01",10784.0
"D","03/14/2010","02",10780.0
"D","03/14/2010","04",10660.0
"D","03/14/2010","05",10823.0
"D","03/14/2010","06",11135.0
"D","03/14/2010","07",11371.0
"D","03/14/2010","08",11417.0
"D","03/14/2010","09",11841.0
"D","03/14/2010","10",12843.0
"D","03/14/2010","11",13138.0
"D","03/14/2010","12",13233.0
"D","03/14/2010","13",13085.0
"D","03/14/2010","14",12841.0
"D","03/14/2010","15",12632.0
"D","03/14/2010","16",12618.0
"D","03/14/2010","17",12919.0
"D","03/14/2010","18",13605.0
"D","03/14/2010","19",14172.0
"D","03/14/2010","20",14202.0
"D","03/14/2010","21",14052.0
"D","03/14/2010","22",13145.0
"D","03/14/2010","23",11638.0
"D","03/14/2010","24",10509.0
"D","03/15/2010","01",10771.0
"D","03/15/2010","02",10847.0
"D","03/15/2010","03",10488.0
"D","03/15/2010","04",10417.0
"D","03/15/2010","05",11046.0
"D","03/15/2010","06",11276.0
"D","03/15/2010","07",12926.0
"D","03/15/2010","08",14486.0
"D","03/15/2010","09",14496.0
"D","03/15/2010","10",14775.0
"D","03/15/2010","11",14765.0
"D","03/15/2010","12",14880.0
"D","03/15/2010","13",14726.0
"D","03/15/2010","14",14761.0
"D","03/15/2010","15",14575.0
"D","03/15/2010","16",14521.0
"D","03/15/2010","17",14820.0
"D","03/15/2010","18",15113.0
"D","03/15/2010","19",15287.0
"D","03/15/2010","20",15268.0
"D","03/15/2010","21",14767.0
"D","03/15/2010","22",13701.0
"D","03/15/2010","23",12197.0
"D","03/15/2010","24",10715.0
"T","359 lines"
