Date,Hour Ending,Day-Ahead Cleared Demand
11/25/2012,01,11415.0
11/25/2012,02,11441.0
11/25/2012,03,11238.0
11/25/2012,04,11133.0
11/25/2012,05,10890.0
11/25/2012,06,11065.0
11/25/2012,07,11332.0
11/25/2012,08,12116.0
11/25/2012,09,13089.0
11/25/2012,10,13586.0
11/25/2012,11,13672.0
11/25/2012,12,13521.0
11/25/2012,13,13254.0
11/25/2012,14,13102.0
11/25/2012,15,13006.0
11/25/2012,16,13253.0
11/25/2012,17,15134.0
11/25/2012,18,16161.0
11/25/2012,19,15703.0
11/25/2012,20,15419.0
11/25/2012,21,14876.0
11/25/2012,22,13634.0
11/25/2012,23,12682.0
11/25/2012,24,11433.0
11/26/2012,01,11253.0
11/26/2012,02,11192.0
11/26/2012,03,11185.0
11/26/2012,04,11188.0
11/26/2012,05,11133.0
11/26/2012,06,12124.0
11/26/2012,07,14501.0
11/26/2012,08,15199.0
11/26/2012,09,15219.0
11/26/2012,10,15328.0
11/26/2012,11,15166.0
11/26/2012,12,15070.0
11/26/2012,13,14791.0
11/26/2012,14,14697.0
11/26/2012,15,14460.0
11/26/2012,16,14694.0
11/26/2012,17,16595.0
11/26/2012,18,17485.0
11/26/2012,19,16724.0
11/26/2012,20,16167.0
11/26/2012,21,15740.0
11/26/2012,22,14634.0
11/26/2012,23,13444.0
11/26/2012,24,12432.0
11/27/2012,01,11223.0
11/27/2012,02,11015.0
11/27/2012,03,10906.0
11/27/2012,04,10934.0
11/27/2012,05,10851.0
11/27/2012,06,11663.0
11/27/2012,07,13535.0
11/27/2012,08,14668.0
11/27/2012,09,14659.0
11/27/2012,10,14831.0
11/27/2012,11,14909.0
11/27/2012,12,14901.0
11/27/2012,13,14674.0
11/27/2012,14,14705.0
11/27/2012,15,14582.0
11/27/2012,16,14771.0
11/27/2012,17,16274.0
11/27/2012,18,16627.0
11/27/2012,19,16534.0
11/27/2012,20,15822.0
11/27/2012,21,15099.0
11/27/2012,22,14132.0
11/27/2012,23,13124.0
11/27/2012,24,11471.0
11/28/2012,01,11692.0
11/28/2012,02,11479.0
11/28/2012,03,11133.0
11/28/2012,04,11100.0
11/28/2012,05,11310.0
11/28/2012,06,12029.0
11/28/2012,07,13935.0
11/28/2012,08,15089.0
11/28/2012,09,15254.0
11/28/2012,10,15315.0
11/28/2012,11,15339.0
11/28/2012,12,15102.0
11/28/2012,13,14819.0
11/28/2012,14,14741.0
11/28/2012,15,14563.0
11/28/2012,16,14855.0
11/28/2012,17,16479.0
11/28/2012,18,17515.0
11/28/2012,19,16909.0
11/28/2012,20,16410.0
11/28/2012,21,15707.0
11/28/2012,22,14429.0
11/28/2012,23,13170.0
11/28/2012,24,11851.0
11/29/2012,01,12160.0
11/29/2012,02,11923.0
11/29/2012,03,11702.0
11/29/2012,04,11601.0
11/29/2012,05,11875.0
11/29/2012,06,12694.0
11/29/2012,07,14401.0
11/29/2012,08,15444.0
11/29/2012,09,15554.0
