Date,Hour Ending,Day-Ahead Cleared Demand
09/27/2012,01,10780.0
09/27/2012,02,10523.0
09/27/2012,03,10059.0
09/27/2012,04,9957.0
09/27/2012,05,10144.0
09/27/2012,06,10744.0
09/27/2012,07,12826.0
09/27/2012,08,13635.0
09/27/2012,09,14077.0
09/27/2012,10,14559.0
09/27/2012,11,14801.0
09/27/2012,12,14840.0
09/27/2012,13,14888.0
09/27/2012,14,14879.0
09/27/2012,15,14838.0
09/27/2012,16,14657.0
09/27/2012,17,14669.0
09/27/2012,18,14672.0
09/27/2012,19,15301.0
09/27/2012,20,15680.0
09/27/2012,21,14641.0
09/27/2012,22,13471.0
09/27/2012,23,11703.0
09/27/2012,24,10522.0
09/28/2012,01,10462.0
09/28/2012,02,10199.0
09/28/2012,03,9780.0
09/28/2012,04,9955.0
09/28/2012,05,9949.0
09/28/2012,06,10565.0
09/28/2012,07,12343.0
09/28/2012,08,13222.0
09/28/2012,09,13931.0
09/28/2012,10,14260.0
09/28/2012,11,14527.0
09/28/2012,12,14501.0
09/28/2012,13,14384.0
09/28/2012,14,14411.0
09/28/2012,15,14302.0
09/28/2012,16,14022.0
09/28/2012,17,14059.0
09/28/2012,18,14148.0
09/28/2012,19,14550.0
09/28/2012,20,14828.0
09/28/2012,21,14112.0
09/28/2012,22,13040.0
09/28/2012,23,11576.0
09/28/2012,24,10596.0
09/29/2012,01,10581.0
09/29/2012,02,10334.0
09/29/2012,03,10137.0
09/29/2012,04,9877.0
09/29/2012,05,9849.0
09/29/2012,06,9564.0
09/29/2012,07,9953.0
09/29/2012,08,10944.0
09/29/2012,09,12414.0
09/29/2012,10,13287.0
09/29/2012,11,13528.0
09/29/2012,12,13718.0
09/29/2012,13,13412.0
09/29/2012,14,13251.0
09/29/2012,15,13139.0
09/29/2012,16,12931.0
09/29/2012,17,13073.0
09/29/2012,18,12995.0
09/29/2012,19,13917.0
09/29/2012,20,13818.0
09/29/2012,21,13327.0
09/29/2012,22,12426.0
09/29/2012,23,11176.0
09/29/2012,24,10247.0
09/30/2012,01,10088.0
09/30/2012,02,9500.0
09/30/2012,03,9111.0
09/30/2012,04,8960.0
09/30/2012,05,8843.0
09/30/2012,06,8965.0
09/30/2012,07,9329.0
09/30/2012,08,10021.0
