"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20130614_20130628.csv"
"C","Report for: 06/14/2013 - 06/28/2013"
"C","Report generated: 03/14/2016 09:12:15 EDT"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"H","Date","HE","MWh"
"D","06/14/2013","01",10043.0
"D","06/14/2013","02",9543.0
"D","06/14/2013","03",9207.0
"D","06/14/2013","04",9069.0
"D","06/14/2013","05",9210.0
"D","06/14/2013","06",9902.0
"D","06/14/2013","07",11665.0
"D","06/14/2013","08",13191.0
"D","06/14/2013","09",13996.0
"D","06/14/2013","10",14430.0
"D","06/14/2013","11",14835.0
"D","06/14/2013","12",14912.0
"D","06/14/2013","13",14799.0
"D","06/14/2013","14",14761.0
"D","06/14/2013","15",14757.0
"D","06/14/2013","16",14677.0
"D","06/14/2013","17",14564.0
"D","06/14/2013","18",14550.0
"D","06/14/2013","19",14382.0
"D","06/14/2013","20",14187.0
"D","06/14/2013","21",14318.0
"D","06/14/2013","22",13767.0
"D","06/14/2013","23",12279.0
"D","06/14/2013","24",10880.0
"D","06/15/2013","01",10312.0
"D","06/15/2013","02",9816.0
"D","06/15/2013","03",9405.0
"D","06/15/2013","04",9295.0
"D","06/15/2013","05",9225.0
"D","06/15/2013","06",9052.0
"D","06/15/2013","07",9250.0
"D","06/15/2013","08",10595.0
"D","06/15/2013","09",12008.0
"D","06/15/2013","10",12956.0
"D","06/15/2013","11",13674.0
"D","06/15/2013","12",14041.0
"D","06/15/2013","13",14061.0
"D","06/15/2013","14",14030.0
"D","06/15/2013","15",14200.0
"D","06/15/2013","16",14321.0
"D","06/15/2013","17",14402.0
"D","06/15/2013","18",14252.0
"D","06/15/2013","19",13765.0
"D","06/15/2013","20",13606.0
"D","06/15/2013","21",14040.0
"D","06/15/2013","22",13615.0
"D","06/15/2013","23",12309.0
"D","06/15/2013","24",11158.0
"D","06/16/2013","01",10333.0
"D","06/16/2013","02",9890.0
"D","06/16/2013","03",9791.0
"D","06/16/2013","04",9482.0
"D","06/16/2013","05",9515.0
"D","06/16/2013","06",9451.0
"D","06/16/2013","07",9344.0
"D","06/16/2013","08",10209.0
"D","06/16/2013","09",11370.0
"D","06/16/2013","10",12421.0
"D","06/16/2013","11",13096.0
"D","06/16/2013","12",13502.0
"D","06/16/2013","13",13788.0
"D","06/16/2013","14",13831.0
