"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20130331_20130414.csv"
"C","Report for: 03/31/2013 - 04/14/2013"
"C","Report generated: 03/14/2016 09:09:23 EDT"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"H","Date","HE","MWh"
"D","03/31/2013","01",10138.0
"D","03/31/2013","02",9901.0
"D","03/31/2013","03",9721.0
"D","03/31/2013","04",9712.0
"D","03/31/2013","05",9671.0
"D","03/31/2013","06",9921.0
"D","03/31/2013","07",10392.0
"D","03/31/2013","08",11123.0
"D","03/31/2013","09",11717.0
"D","03/31/2013","10",12033.0
"D","03/31/2013","11",12231.0
"D","03/31/2013","12",12104.0
"D","03/31/2013","13",11936.0
"D","03/31/2013","14",11670.0
"D","03/31/2013","15",11373.0
"D","03/31/2013","16",11233.0
"D","03/31/2013","17",11416.0
"D","03/31/2013","18",11895.0
"D","03/31/2013","19",12560.0
"D","03/31/2013","20",13298.0
"D","03/31/2013","21",13018.0
"D","03/31/2013","22",12260.0
"D","03/31/2013","23",11273.0
"D","03/31/2013","24",10490.0
"D","04/01/2013","01",10181.0
"D","04/01/2013","02",10088.0
"D","04/01/2013","03",10107.0
"D","04/01/2013","04",10105.0
"D","04/01/2013","05",10274.0
"D","04/01/2013","06",11105.0
"D","04/01/2013","07",12837.0
"D","04/01/2013","08",13503.0
"D","04/01/2013","09",14053.0
"D","04/01/2013","10",14271.0
"D","04/01/2013","11",14079.0
"D","04/01/2013","12",14156.0
"D","04/01/2013","13",13896.0
"D","04/01/2013","14",13830.0
"D","04/01/2013","15",13854.0
"D","04/01/2013","16",13698.0
"D","04/01/2013","17",13889.0
"D","04/01/2013","18",14170.0
"D","04/01/2013","19",14295.0
"D","04/01/2013","20",14834.0
"D","04/01/2013","21",14369.0
"D","04/01/2013","22",13705.0
"D","04/01/2013","23",12377.0
"D","04/01/2013","24",11322.0
"D","04/02/2013","01",11192.0
"D","04/02/2013","02",10858.0
"D","04/02/2013","03",10708.0
"D","04/02/2013","04",10649.0
"D","04/02/2013","05",10829.0
"D","04/02/2013","06",11807.0
"D","04/02/2013","07",13550.0
"D","04/02/2013","08",14151.0
"D","04/02/2013","09",14308.0
"D","04/02/2013","10",14228.0
"D","04/02/2013","11",14211.0
"D","04/02/2013","12",14119.0
"D","04/02/2013","13",13990.0
"D","04/02/2013","14",13860.0
"D","04/02/2013","15",13622.0
"D","04/02/2013","16",13607.0
"D","04/02/2013","17",13742.0
"D","04/02/2013","18",14194.0
"D","04/02/2013","19",14854.0
"D","04/02/2013","20",15345.0
"D","04/02/2013","21",15130.0
"D","04/02/2013","22",13857.0
"D","04/02/2013","23",12578.0
"D","04/02/2013","24",11678.0
"D","04/03/2013","01",11123.0
"D","04/03/2013","02",10899.0
"D","04/03/2013","03",10873.0
"D","04/03/2013","04",10884.0
"D","04/03/2013","05",10815.0
"D","04/03/2013","06",11646.0
"D","04/03/2013","07",13719.0
"D","04/03/2013","08",14466.0
"D","04/03/2013","09",14542.0
"D","04/03/2013","10",14432.0
"D","04/03/2013","11",14285.0
"D","04/03/2013","12",14113.0
"D","04/03/2013","13",14003.0
"D","04/03/2013","14",13884.0
"D","04/03/2013","15",13755.0
"D","04/03/2013","16",13715.0
"D","04/03/2013","17",13798.0
"D","04/03/2013","18",14428.0
"D","04/03/2013","19",14762.0
"D","04/03/2013","20",15461.0
"D","04/03/2013","21",15187.0
"D","04/03/2013","22",14082.0
"D","04/03/2013","23",12758.0
"D","04/03/2013","24",11572.0
"D","04/04/2013","01",11027.0
"D","04/04/2013","02",10982.0
"D","04/04/2013","03",10752.0
"D","04/04/2013","04",10719.0
"D","04/04/2013","05",10978.0
"D","04/04/2013","06",11802.0
"D","04/04/2013","07",13601.0
"D","04/04/2013","08",14586.0
"D","04/04/2013","09",14714.0
"D","04/04/2013","10",14527.0
"D","04/04/2013","11",14551.0
"D","04/04/2013","12",14316.0
"D","04/04/2013","13",14032.0
"D","04/04/2013","14",13868.0
"D","04/04/2013","15",13656.0
"D","04/04/2013","16",13562.0
"D","04/04/2013","17",13647.0
"D","04/04/2013","18",13937.0
"D","04/04/2013","19",14336.0
"D","04/04/2013","20",15028.0
"D","04/04/2013","21",14597.0
"D","04/04/2013","22",13622.0
"D","04/04/2013","23",12277.0
"D","04/04/2013","24",11001.0
"D","04/05/2013","01",10572.0
"D","04/05/2013","02",10217.0
"D","04/05/2013","03",10205.0
"D","04/05/2013","04",10269.0
"D","04/05/2013","05",10232.0
"D","04/05/2013","06",11138.0
"D","04/05/2013","07",13070.0
"D","04/05/2013","08",14061.0
"D","04/05/2013","09",14153.0
"D","04/05/2013","10",14235.0
