"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20130116_20130130.csv"
"C","Report for: 01/16/2013 - 01/30/2013"
"C","Report generated: 03/14/2016 09:07:22 EDT"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"H","Date","HE","MWh"
"D","01/16/2013","01",11681.0
"D","01/16/2013","02",11381.0
"D","01/16/2013","03",11434.0
"D","01/16/2013","04",11389.0
"D","01/16/2013","05",11691.0
"D","01/16/2013","06",12079.0
"D","01/16/2013","07",14488.0
"D","01/16/2013","08",15232.0
"D","01/16/2013","09",15456.0
"D","01/16/2013","10",15693.0
"D","01/16/2013","11",16017.0
"D","01/16/2013","12",15919.0
"D","01/16/2013","13",15707.0
"D","01/16/2013","14",15439.0
"D","01/16/2013","15",15321.0
"D","01/16/2013","16",15475.0
"D","01/16/2013","17",16839.0
"D","01/16/2013","18",18140.0
"D","01/16/2013","19",17602.0
"D","01/16/2013","20",17041.0
"D","01/16/2013","21",16200.0
"D","01/16/2013","22",15028.0
"D","01/16/2013","23",13506.0
"D","01/16/2013","24",12124.0
"D","01/17/2013","01",12608.0
"D","01/17/2013","02",12379.0
"D","01/17/2013","03",12264.0
"D","01/17/2013","04",12190.0
"D","01/17/2013","05",12424.0
"D","01/17/2013","06",12965.0
"D","01/17/2013","07",14747.0
"D","01/17/2013","08",15637.0
"D","01/17/2013","09",15667.0
"D","01/17/2013","10",16014.0
"D","01/17/2013","11",16011.0
"D","01/17/2013","12",15727.0
"D","01/17/2013","13",15278.0
"D","01/17/2013","14",15175.0
"D","01/17/2013","15",14969.0
"D","01/17/2013","16",15116.0
"D","01/17/2013","17",16815.0
"D","01/17/2013","18",17866.0
"D","01/17/2013","19",17824.0
"D","01/17/2013","20",17399.0
"D","01/17/2013","21",16982.0
"D","01/17/2013","22",15699.0
"D","01/17/2013","23",14595.0
"D","01/17/2013","24",13808.0
"D","01/18/2013","01",12460.0
"D","01/18/2013","02",12348.0
"D","01/18/2013","03",12159.0
"D","01/18/2013","04",12099.0
"D","01/18/2013","05",12417.0
"D","01/18/2013","06",12845.0
"D","01/18/2013","07",15487.0
"D","01/18/2013","08",16310.0
"D","01/18/2013","09",16204.0
"D","01/18/2013","10",16329.0
"D","01/18/2013","11",16283.0
"D","01/18/2013","12",16184.0
"D","01/18/2013","13",15828.0
"D","01/18/2013","14",15599.0
"D","01/18/2013","15",15385.0
"D","01/18/2013","16",15371.0
"D","01/18/2013","17",16538.0
"D","01/18/2013","18",17847.0
"D","01/18/2013","19",17632.0
"D","01/18/2013","20",16975.0
"D","01/18/2013","21",16419.0
"D","01/18/2013","22",15278.0
"D","01/18/2013","23",14048.0
"D","01/18/2013","24",13075.0
"D","01/19/2013","01",11891.0
"D","01/19/2013","02",11648.0
"D","01/19/2013","03",11403.0
"D","01/19/2013","04",11384.0
"D","01/19/2013","05",11419.0
"D","01/19/2013","06",11635.0
"D","01/19/2013","07",12220.0
"D","01/19/2013","08",13072.0
"D","01/19/2013","09",14010.0
"D","01/19/2013","10",14557.0
"D","01/19/2013","11",14574.0
"D","01/19/2013","12",14490.0
"D","01/19/2013","13",14297.0
"D","01/19/2013","14",13950.0
"D","01/19/2013","15",13660.0
"D","01/19/2013","16",13805.0
"D","01/19/2013","17",15012.0
"D","01/19/2013","18",16099.0
"D","01/19/2013","19",15900.0
"D","01/19/2013","20",15395.0
"D","01/19/2013","21",15001.0
"D","01/19/2013","22",14069.0
"D","01/19/2013","23",12861.0
"D","01/19/2013","24",11847.0
"D","01/20/2013","01",11964.0
"D","01/20/2013","02",11768.0
"D","01/20/2013","03",11617.0
"D","01/20/2013","04",11644.0
"D","01/20/2013","05",11639.0
"D","01/20/2013","06",11889.0
"D","01/20/2013","07",12121.0
"D","01/20/2013","08",12765.0
"D","01/20/2013","09",13506.0
"D","01/20/2013","10",13858.0
"D","01/20/2013","11",14113.0
"D","01/20/2013","12",14245.0
"D","01/20/2013","13",14175.0
"D","01/20/2013","14",13979.0
"D","01/20/2013","15",13780.0
"D","01/20/2013","16",13924.0
"D","01/20/2013","17",15075.0
"D","01/20/2013","18",16182.0
"D","01/20/2013","19",16134.0
"D","01/20/2013","20",15721.0
"D","01/20/2013","21",15388.0
"D","01/20/2013","22",14562.0
"D","01/20/2013","23",13633.0
"D","01/20/2013","24",12588.0
"D","01/21/2013","01",12025.0
"D","01/21/2013","02",11763.0
"D","01/21/2013","03",11819.0
"D","01/21/2013","04",11796.0
"D","01/21/2013","05",11985.0
"D","01/21/2013","06",12583.0
"D","01/21/2013","07",14143.0
"D","01/21/2013","08",15350.0
"D","01/21/2013","09",15882.0
"D","01/21/2013","10",16448.0
"D","01/21/2013","11",16577.0
"D","01/21/2013","12",16384.0
"D","01/21/2013","13",16143.0
"D","01/21/2013","14",15923.0
"D","01/21/2013","15",15728.0
"D","01/21/2013","16",15814.0
"D","01/21/2013","17",16919.0
"D","01/21/2013","18",18210.0
"D","01/21/2013","19",17989.0
"D","01/21/2013","20",17615.0
"D","01/21/2013","21",16871.0
"D","01/21/2013","22",15724.0
"D","01/21/2013","23",14331.0
"D","01/21/2013","24",13237.0
"D","01/22/2013","01",12292.0
"D","01/22/2013","02",12198.0
"D","01/22/2013","03",11951.0
"D","01/22/2013","04",11939.0
"D","01/22/2013","05",12197.0
"D","01/22/2013","06",13137.0
"D","01/22/2013","07",14894.0
"D","01/22/2013","08",16232.0
"D","01/22/2013","09",16374.0
"D","01/22/2013","10",16521.0
"D","01/22/2013","11",16596.0
"D","01/22/2013","12",16618.0
"D","01/22/2013","13",16484.0
"D","01/22/2013","14",16399.0
"D","01/22/2013","15",16225.0
"D","01/22/2013","16",16338.0
"D","01/22/2013","17",17234.0
"D","01/22/2013","18",18161.0
"D","01/22/2013","19",18174.0
"D","01/22/2013","20",18065.0
"D","01/22/2013","21",17414.0
"D","01/22/2013","22",16413.0
"D","01/22/2013","23",14956.0
"D","01/22/2013","24",13703.0
"D","01/23/2013","01",13121.0
"D","01/23/2013","02",12686.0
"D","01/23/2013","03",12631.0
"D","01/23/2013","04",12654.0
"D","01/23/2013","05",12823.0
"D","01/23/2013","06",13568.0
"D","01/23/2013","07",15300.0
"D","01/23/2013","08",16495.0
"D","01/23/2013","09",16952.0
"D","01/23/2013","10",17088.0
"D","01/23/2013","11",17071.0
"D","01/23/2013","12",16932.0
"D","01/23/2013","13",16755.0
"D","01/23/2013","14",16734.0
"D","01/23/2013","15",16607.0
"D","01/23/2013","16",16661.0
"D","01/23/2013","17",17537.0
"D","01/23/2013","18",18652.0
"D","01/23/2013","19",18981.0
"D","01/23/2013","20",18517.0
"D","01/23/2013","21",17817.0
"D","01/23/2013","22",16659.0
"D","01/23/2013","23",15155.0
"D","01/23/2013","24",13791.0
"D","01/24/2013","01",13325.0
"D","01/24/2013","02",13181.0
"D","01/24/2013","03",13073.0
"D","01/24/2013","04",13062.0
"D","01/24/2013","05",13172.0
"D","01/24/2013","06",13896.0
"D","01/24/2013","07",15612.0
"D","01/24/2013","08",16929.0
"D","01/24/2013","09",17081.0
"D","01/24/2013","10",17276.0
"D","01/24/2013","11",17307.0
"D","01/24/2013","12",17280.0
"D","01/24/2013","13",17011.0
"D","01/24/2013","14",16765.0
"D","01/24/2013","15",16557.0
"D","01/24/2013","16",16633.0
"D","01/24/2013","17",17570.0
"D","01/24/2013","18",18967.0
"D","01/24/2013","19",19002.0
"D","01/24/2013","20",18736.0
"D","01/24/2013","21",18079.0
"D","01/24/2013","22",16878.0
"D","01/24/2013","23",15452.0
"D","01/24/2013","24",13888.0
"D","01/25/2013","01",13140.0
"D","01/25/2013","02",12700.0
"D","01/25/2013","03",12647.0
"D","01/25/2013","04",12581.0
"D","01/25/2013","05",12922.0
"D","01/25/2013","06",13605.0
"D","01/25/2013","07",15841.0
"D","01/25/2013","08",17284.0
"D","01/25/2013","09",17338.0
"D","01/25/2013","10",17525.0
"D","01/25/2013","11",17300.0
"D","01/25/2013","12",17201.0
"D","01/25/2013","13",16925.0
"D","01/25/2013","14",16710.0
"D","01/25/2013","15",16507.0
"D","01/25/2013","16",16450.0
"D","01/25/2013","17",17488.0
"D","01/25/2013","18",18581.0
"D","01/25/2013","19",18587.0
"D","01/25/2013","20",18009.0
"D","01/25/2013","21",17116.0
"D","01/25/2013","22",16008.0
