Day,Trading Interval,Masked Lead Participant ID,Masked Asset ID,Must Take Energy,Maximum Daily Energy Available,Economic Maximum,Economic Minimum,Cold Startup Price,Intermediate Startup Price,Hot Startup Price,No Load Price,Segment 1 Price,Segment 1 MW,Segment 2 Price,Segment 2 MW,Segment 3 Price,Segment 3 MW,Segment 4 Price,Segment 4 MW,Segment 5 Price,Segment 5 MW,Segment 6 Price,Segment 6 MW,Segment 7 Price,Segment 7 MW,Segment 8 Price,Segment 8 MW,Segment 9 Price,Segment 9 MW,Segment 10 Price,Segment 10 MW,Claim 10,Claim 30,Unit Status
2014-11-30,1,124454,57942,33,678.6,33.3,33.3,0,0,0,0,0,99,,,,,,,,,,,,,,,,,,,0,0,MUST_RUN
2014-11-30,2,124454,57942,32,678.6,31.5,31.5,0,0,0,0,0,99,,,,,,,,,,,,,,,,,,,0,0,MUST_RUN
2014-11-30,3,124454,57942,31,678.6,30.9,30.9,0,0,0,0,0,99,,,,,,,,,,,,,,,,,,,0,0,MUST_RUN
2014-11-30,4,124454,57942,33,678.6,32.5,32.5,0,0,0,0,0,99,,,,,,,,,,,,,,,,,,,0,0,MUST_RUN
2014-11-30,5,124454,57942,35,678.6,34.6,34.6,0,0,0,0,0,99,,,,,,,,,,,,,,,,,,,0,0,MUST_RUN
2014-11-30,6,124454,57942,36,678.6,35.9,35.9,0,0,0,0,0,99,,,,,,,,,,,,,,,,,,,0,0,MUST_RUN
2014-11-30,7,124454,57942,39,678.6,39.2,39.2,0,0,0,0,0,99,,,,,,,,,,,,,,,,,,,0,0,MUST_RUN
2014-11-30,8,124454,57942,41,678.6,41.1,41.1,0,0,0,0,0,99,,,,,,,,,,,,,,,,,,,0,0,MUST_RUN
2014-11-30,9,124454,57942,42,678.6,41.8,41.8,0,0,0,0,0,99,,,,,,,,,,,,,,,,,,,0,0,MUST_RUN
2014-11-30,10,124454,57942,42,678.6,42.4,42.4,0,0,0,0,0,99,,,,,,,,,,,,,,,,,,,0,0,MUST_RUN
