Day,Trading Interval,Masked Lead Participant ID,Masked Asset ID,Must Take Energy,Maximum Daily Energy Available,Economic Maximum,Economic Minimum,Cold Startup Price,Intermediate Startup Price,Hot Startup Price,No Load Price,Segment 1 Price,Segment 1 MW,Segment 2 Price,Segment 2 MW,Segment 3 Price,Segment 3 MW,Segment 4 Price,Segment 4 MW,Segment 5 Price,Segment 5 MW,Segment 6 Price,Segment 6 MW,Segment 7 Price,Segment 7 MW,Segment 8 Price,Segment 8 MW,Segment 9 Price,Segment 9 MW,Segment 10 Price,Segment 10 MW,Claim 10,Claim 30,Unit Status
2014-12-14,1,124454,57942,42,150,42.4,42.4,0,0,0,0,-150,99,,,,,,,,,,,,,,,,,,,0,0,MUST_RUN
2014-12-14,2,124454,57942,41,150,40.6,40.6,0,0,0,0,-150,99,,,,,,,,,,,,,,,,,,,0,0,MUST_RUN
2014-12-14,3,124454,57942,39,150,39.2,39.2,0,0,0,0,-150,99,,,,,,,,,,,,,,,,,,,0,0,MUST_RUN
2014-12-14,4,124454,57942,37,150,37.3,37.3,0,0,0,0,-150,99,,,,,,,,,,,,,,,,,,,0,0,MUST_RUN
2014-12-14,5,124454,57942,35,150,34.9,34.9,0,0,0,0,-150,99,,,,,,,,,,,,,,,,,,,0,0,MUST_RUN
2014-12-14,6,124454,57942,35,150,34.6,34.6,0,0,0,0,-150,99,,,,,,,,,,,,,,,,,,,0,0,MUST_RUN
2014-12-14,7,124454,57942,36,150,35.5,35.5,0,0,0,0,-150,99,,,,,,,,,,,,,,,,,,,0,0,MUST_RUN
2014-12-14,8,124454,57942,34,150,34.4,34.4,0,0,0,0,-150,99,,,,,,,,,,,,,,,,,,,0,0,MUST_RUN
2014-12-14,9,124454,57942,31,150,30.6,30.6,0,0,0,0,-150,99,,,,,,,,,,,,,,,,,,,0,0,MUST_RUN
2014-12-14,10,124454,57942,27,150,26.9,26.9,0,0,0,0,-150,99,,,,,,,,,,,,,,,,,,,0,0,MUST_RUN
