Day,Trading Interval,Masked Lead Participant ID,Masked Asset ID,Must Take Energy,Maximum Daily Energy Available,Economic Maximum,Economic Minimum,Cold Startup Price,Intermediate Startup Price,Hot Startup Price,No Load Price,Segment 1 Price,Segment 1 MW,Segment 2 Price,Segment 2 MW,Segment 3 Price,Segment 3 MW,Segment 4 Price,Segment 4 MW,Segment 5 Price,Segment 5 MW,Segment 6 Price,Segment 6 MW,Segment 7 Price,Segment 7 MW,Segment 8 Price,Segment 8 MW,Segment 9 Price,Segment 9 MW,Segment 10 Price,Segment 10 MW,Claim 10,Claim 30,Unit Status
2014-12-10,1,124454,57942,0,1111.6,58.8,58.8,0,0,0,0,-150,99,,,,,,,,,,,,,,,,,,,0,0,ECONOMIC
2014-12-10,2,124454,57942,0,1111.6,50.9,50.9,0,0,0,0,-150,99,,,,,,,,,,,,,,,,,,,0,0,ECONOMIC
2014-12-10,3,124454,57942,0,1111.6,43.7,43.7,0,0,0,0,-150,99,,,,,,,,,,,,,,,,,,,0,0,ECONOMIC
2014-12-10,4,124454,57942,0,1111.6,39.6,39.6,0,0,0,0,-150,99,,,,,,,,,,,,,,,,,,,0,0,ECONOMIC
2014-12-10,5,124454,57942,0,1111.6,40,40,0,0,0,0,-150,99,,,,,,,,,,,,,,,,,,,0,0,ECONOMIC
2014-12-10,6,124454,57942,0,1111.6,42.6,42.6,0,0,0,0,-150,99,,,,,,,,,,,,,,,,,,,0,0,ECONOMIC
2014-12-10,7,124454,57942,0,1111.6,42.9,42.9,0,0,0,0,-150,99,,,,,,,,,,,,,,,,,,,0,0,ECONOMIC
2014-12-10,8,124454,57942,0,1111.6,42.5,42.5,0,0,0,0,-150,99,,,,,,,,,,,,,,,,,,,0,0,ECONOMIC
2014-12-10,9,124454,57942,0,1111.6,44.8,44.8,0,0,0,0,-150,99,,,,,,,,,,,,,,,,,,,0,0,ECONOMIC
2014-12-10,10,124454,57942,0,1111.6,45,45,0,0,0,0,-150,99,,,,,,,,,,,,,,,,,,,0,0,ECONOMIC
2014-12-10,11,124454,57942,0,1111.6,43.6,43.6,0,0,0,0,-150,99,,,,,,,,,,,,,,,,,,,0,0,ECONOMIC
2014-12-10,12,124454,57942,0,1111.6,39.6,39.6,0,0,0,0,-150,99,,,,,,,,,,,,,,,,,,,0,0,ECONOMIC
2014-12-10,13,124454,57942,0,1111.6,36.8,36.8,0,0,0,0,-150,99,,,,,,,,,,,,,,,,,,,0,0,ECONOMIC
2014-12-10,14,124454,57942,0,1111.6,36.6,36.6,0,0,0,0,-150,99,,,,,,,,,,,,,,,,,,,0,0,ECONOMIC
2014-12-10,15,124454,57942,0,1111.6,39.5,39.5,0,0,0,0,-150,99,,,,,,,,,,,,,,,,,,,0,0,ECONOMIC
2014-12-10,16,124454,57942,0,1111.6,41.7,41.7,0,0,0,0,-150,99,,,,,,,,,,,,,,,,,,,0,0,ECONOMIC
2014-12-10,17,124454,57942,0,1111.6,49.3,49.3,0,0,0,0,-150,99,,,,,,,,,,,,,,,,,,,0,0,ECONOMIC
2014-12-10,18,124454,57942,0,1111.6,54.3,54.3,0,0,0,0,-150,99,,,,,,,,,,,,,,,,,,,0,0,ECONOMIC
2014-12-10,19,124454,57942,0,1111.6,55.9,55.9,0,0,0,0,-150,99,,,,,,,,,,,,,,,,,,,0,0,ECONOMIC
2014-12-10,20,124454,57942,0,1111.6,54.2,54.2,0,0,0,0,-150,99,,,,,,,,,,,,,,,,,,,0,0,ECONOMIC
2014-12-10,21,124454,57942,0,1111.6,57.2,57.2,0,0,0,0,-150,99,,,,,,,,,,,,,,,,,,,0,0,ECONOMIC
2014-12-10,22,124454,57942,0,1111.6,55.7,55.7,0,0,0,0,-150,99,,,,,,,,,,,,,,,,,,,0,0,ECONOMIC
2014-12-10,23,124454,57942,0,1111.6,49.4,49.4,0,0,0,0,-150,99,,,,,,,,,,,,,,,,,,,0,0,ECONOMIC
2014-12-10,24,124454,57942,0,1111.6,47,47,0,0,0,0,-150,99,,,,,,,,,,,,,,,,,,,0,0,ECONOMIC
2014-12-10,1,172669,81315,0,564,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,2,172669,81315,0,564,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,3,172669,81315,0,564,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,4,172669,81315,0,564,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,5,172669,81315,0,564,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,6,172669,81315,0,564,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,7,172669,81315,0,564,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,8,172669,81315,0,564,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,9,172669,81315,0,564,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,10,172669,81315,0,564,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,11,172669,81315,0,564,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,12,172669,81315,0,564,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,13,172669,81315,0,564,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,14,172669,81315,0,564,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,15,172669,81315,0,564,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,16,172669,81315,0,564,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,17,172669,81315,0,564,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,18,172669,81315,0,564,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,19,172669,81315,0,564,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,20,172669,81315,0,564,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,21,172669,81315,0,564,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,22,172669,81315,0,564,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,23,172669,81315,0,564,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,24,172669,81315,0,564,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,1,172669,85195,0,576,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,2,172669,85195,0,576,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,3,172669,85195,0,576,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,4,172669,85195,0,576,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,5,172669,85195,0,576,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,6,172669,85195,0,576,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,7,172669,85195,0,576,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,8,172669,85195,0,576,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,9,172669,85195,0,576,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,10,172669,85195,0,576,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,11,172669,85195,0,576,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,12,172669,85195,0,576,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,13,172669,85195,0,576,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,14,172669,85195,0,576,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,15,172669,85195,0,576,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,16,172669,85195,0,576,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,17,172669,85195,0,576,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,18,172669,85195,0,576,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,19,172669,85195,0,576,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,20,172669,85195,0,576,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,21,172669,85195,0,576,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,22,172669,85195,0,576,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,23,172669,85195,0,576,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,24,172669,85195,0,576,25,14,60.75,60.75,60.75,0,455,24,,,,,,,,,,,,,,,,,,,25,25,ECONOMIC
2014-12-10,1,184983,17945,7,169.2,7,7,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,0,0,MUST_RUN
