Date,Hour Ending,Day-Ahead Cleared Demand
3/1/12,1,11395
3/1/12,2,11116
3/1/12,3,11055
3/1/12,4,11035
3/1/12,5,11205
3/1/12,6,11897
3/1/12,7,13959
3/1/12,8,14427
3/1/12,9,14622
3/1/12,10,15074
3/1/12,11,15125
3/1/12,12,14973
3/1/12,13,15137
3/1/12,14,15131
3/1/12,15,15037
3/1/12,16,14880
3/1/12,17,15329
3/1/12,18,16666
3/1/12,19,16404
3/1/12,20,15508
3/1/12,21,15305
3/1/12,22,14275
3/1/12,23,13079
3/1/12,24,11886
