"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20120515_20120529.csv"
"C","Report for: 05/15/2012 - 05/29/2012"
"C","Report generated: 03/14/2016 08:58:49 EDT"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"H","Date","HE","MWh"
"D","05/15/2012","01",9730.0
"D","05/15/2012","02",9692.0
"D","05/15/2012","03",9521.0
"D","05/15/2012","04",9477.0
"D","05/15/2012","05",9631.0
"D","05/15/2012","06",10202.0
"D","05/15/2012","07",11237.0
"D","05/15/2012","08",13094.0
"D","05/15/2012","09",13616.0
"D","05/15/2012","10",13975.0
"D","05/15/2012","11",14247.0
"D","05/15/2012","12",14327.0
"D","05/15/2012","13",14040.0
"D","05/15/2012","14",13981.0
"D","05/15/2012","15",13884.0
"D","05/15/2012","16",13646.0
"D","05/15/2012","17",13681.0
"D","05/15/2012","18",13622.0
"D","05/15/2012","19",13654.0
"D","05/15/2012","20",13761.0
"D","05/15/2012","21",14085.0
"D","05/15/2012","22",13231.0
"D","05/15/2012","23",11343.0
"D","05/15/2012","24",10470.0
"D","05/16/2012","01",10593.0
"D","05/16/2012","02",10375.0
"D","05/16/2012","03",10169.0
"D","05/16/2012","04",10038.0
"D","05/16/2012","05",10173.0
"D","05/16/2012","06",10815.0
"D","05/16/2012","07",11752.0
"D","05/16/2012","08",13307.0
"D","05/16/2012","09",13998.0
"D","05/16/2012","10",14460.0
"D","05/16/2012","11",14654.0
"D","05/16/2012","12",14847.0
"D","05/16/2012","13",14714.0
"D","05/16/2012","14",14752.0
"D","05/16/2012","15",14702.0
"D","05/16/2012","16",14667.0
"D","05/16/2012","17",14676.0
"D","05/16/2012","18",14340.0
"D","05/16/2012","19",14036.0
"D","05/16/2012","20",14228.0
"D","05/16/2012","21",14719.0
"D","05/16/2012","22",13671.0
"D","05/16/2012","23",11892.0
"D","05/16/2012","24",11004.0
"D","05/17/2012","01",10023.0
"D","05/17/2012","02",9967.0
"D","05/17/2012","03",9689.0
"D","05/17/2012","04",9654.0
"D","05/17/2012","05",9792.0
"D","05/17/2012","06",9976.0
"D","05/17/2012","07",11346.0
"D","05/17/2012","08",12327.0
"D","05/17/2012","09",12780.0
"D","05/17/2012","10",13442.0
"D","05/17/2012","11",13737.0
"D","05/17/2012","12",13795.0
"D","05/17/2012","13",13779.0
"D","05/17/2012","14",13718.0
"D","05/17/2012","15",13471.0
"D","05/17/2012","16",13068.0
"D","05/17/2012","17",13060.0
"D","05/17/2012","18",13134.0
"D","05/17/2012","19",13031.0
"D","05/17/2012","20",13077.0
"D","05/17/2012","21",13472.0
"D","05/17/2012","22",12814.0
"D","05/17/2012","23",11163.0
"D","05/17/2012","24",10246.0
"D","05/18/2012","01",9453.0
"D","05/18/2012","02",9166.0
"D","05/18/2012","03",9167.0
"D","05/18/2012","04",9034.0
"D","05/18/2012","05",9178.0
"D","05/18/2012","06",9529.0
"D","05/18/2012","07",11257.0
"D","05/18/2012","08",12694.0
"D","05/18/2012","09",13007.0
"D","05/18/2012","10",13167.0
"D","05/18/2012","11",13486.0
"D","05/18/2012","12",13499.0
"D","05/18/2012","13",13251.0
"D","05/18/2012","14",13215.0
"D","05/18/2012","15",13238.0
"D","05/18/2012","16",13329.0
"D","05/18/2012","17",13041.0
"D","05/18/2012","18",12821.0
"D","05/18/2012","19",12301.0
"D","05/18/2012","20",12664.0
"D","05/18/2012","21",13050.0
"D","05/18/2012","22",12688.0
"D","05/18/2012","23",11032.0
"D","05/18/2012","24",10155.0
"D","05/19/2012","01",9652.0
"D","05/19/2012","02",9345.0
"D","05/19/2012","03",9171.0
"D","05/19/2012","04",9067.0
"D","05/19/2012","05",9143.0
"D","05/19/2012","06",9327.0
"D","05/19/2012","07",9391.0
"D","05/19/2012","08",10365.0
"D","05/19/2012","09",11576.0
"D","05/19/2012","10",12379.0
"D","05/19/2012","11",12713.0
"D","05/19/2012","12",12970.0
"D","05/19/2012","13",12801.0
"D","05/19/2012","14",12745.0
"D","05/19/2012","15",12685.0
"D","05/19/2012","16",12574.0
"D","05/19/2012","17",12615.0
"D","05/19/2012","18",12682.0
"D","05/19/2012","19",12422.0
"D","05/19/2012","20",12604.0
"D","05/19/2012","21",13465.0
"D","05/19/2012","22",12662.0
"D","05/19/2012","23",11391.0
"D","05/19/2012","24",10298.0
"D","05/20/2012","01",9459.0
"D","05/20/2012","02",9151.0
"D","05/20/2012","03",9094.0
"D","05/20/2012","04",9029.0
"D","05/20/2012","05",9159.0
"D","05/20/2012","06",9243.0
"D","05/20/2012","07",9270.0
"D","05/20/2012","08",9672.0
"D","05/20/2012","09",10633.0
"D","05/20/2012","10",11606.0
"D","05/20/2012","11",12195.0
"D","05/20/2012","12",12588.0
"D","05/20/2012","13",12688.0
"D","05/20/2012","14",12854.0
"D","05/20/2012","15",12753.0
"D","05/20/2012","16",12930.0
"D","05/20/2012","17",13124.0
"D","05/20/2012","18",13130.0
"D","05/20/2012","19",12836.0
"D","05/20/2012","20",12972.0
"D","05/20/2012","21",13606.0
"D","05/20/2012","22",12887.0
"D","05/20/2012","23",11553.0
"D","05/20/2012","24",10295.0
"D","05/21/2012","01",9478.0
