"C","Day-Ahead Energy Market Hourly Demand Report"
"C","Filename: da_hourlydemand_20120316_20120330.csv"
"C","Report for: 03/16/2012 - 03/30/2012"
"C","Report generated: 03/14/2016 08:57:29 EDT"
"H","Date","Hour Ending","Day-Ahead Cleared Demand"
"H","Date","HE","MWh"
"D","03/16/2012","01",10288.0
"D","03/16/2012","02",10352.0
"D","03/16/2012","03",10134.0
"D","03/16/2012","04",10241.0
"D","03/16/2012","05",10292.0
"D","03/16/2012","06",10718.0
"D","03/16/2012","07",13012.0
"D","03/16/2012","08",14114.0
"D","03/16/2012","09",14195.0
"D","03/16/2012","10",14444.0
"D","03/16/2012","11",14500.0
"D","03/16/2012","12",14394.0
"D","03/16/2012","13",14405.0
"D","03/16/2012","14",14309.0
"D","03/16/2012","15",13969.0
"D","03/16/2012","16",13746.0
"D","03/16/2012","17",13789.0
"D","03/16/2012","18",14151.0
"D","03/16/2012","19",14520.0
"D","03/16/2012","20",14590.0
"D","03/16/2012","21",14318.0
"D","03/16/2012","22",13062.0
"D","03/16/2012","23",11671.0
"D","03/16/2012","24",10677.0
"D","03/17/2012","01",10434.0
"D","03/17/2012","02",10348.0
"D","03/17/2012","03",10056.0
"D","03/17/2012","04",9953.0
"D","03/17/2012","05",10057.0
"D","03/17/2012","06",10144.0
"D","03/17/2012","07",10649.0
"D","03/17/2012","08",11573.0
"D","03/17/2012","09",12459.0
"D","03/17/2012","10",12795.0
"D","03/17/2012","11",12790.0
"D","03/17/2012","12",12828.0
"D","03/17/2012","13",12711.0
"D","03/17/2012","14",12476.0
"D","03/17/2012","15",12294.0
"D","03/17/2012","16",12059.0
"D","03/17/2012","17",12284.0
"D","03/17/2012","18",12829.0
"D","03/17/2012","19",13195.0
"D","03/17/2012","20",13943.0
"D","03/17/2012","21",13363.0
"D","03/17/2012","22",12610.0
"D","03/17/2012","23",11629.0
"D","03/17/2012","24",10656.0
"D","03/18/2012","01",10058.0
"D","03/18/2012","02",10068.0
"D","03/18/2012","03",10059.0
"D","03/18/2012","04",9978.0
"D","03/18/2012","05",10042.0
"D","03/18/2012","06",10007.0
"D","03/18/2012","07",10036.0
"D","03/18/2012","08",10591.0
"D","03/18/2012","09",11461.0
"D","03/18/2012","10",12406.0
"D","03/18/2012","11",12647.0
"D","03/18/2012","12",12605.0
"D","03/18/2012","13",12414.0
"D","03/18/2012","14",12249.0
"D","03/18/2012","15",11897.0
"D","03/18/2012","16",11708.0
"D","03/18/2012","17",11930.0
"D","03/18/2012","18",12430.0
"D","03/18/2012","19",12926.0
"D","03/18/2012","20",13659.0
"D","03/18/2012","21",13175.0
"D","03/18/2012","22",12503.0
"D","03/18/2012","23",11140.0
"D","03/18/2012","24",10208.0
"D","03/19/2012","01",9724.0
"D","03/19/2012","02",9752.0
"D","03/19/2012","03",9550.0
"D","03/19/2012","04",9523.0
"D","03/19/2012","05",9678.0
"D","03/19/2012","06",10172.0
"D","03/19/2012","07",12351.0
"D","03/19/2012","08",12798.0
"D","03/19/2012","09",12705.0
"D","03/19/2012","10",12939.0
"D","03/19/2012","11",13011.0
"D","03/19/2012","12",13013.0
"D","03/19/2012","13",13024.0
"D","03/19/2012","14",12896.0
"D","03/19/2012","15",12783.0
"D","03/19/2012","16",12767.0
"D","03/19/2012","17",12779.0
"D","03/19/2012","18",13039.0
"D","03/19/2012","19",13129.0
"D","03/19/2012","20",14103.0
"D","03/19/2012","21",13486.0
"D","03/19/2012","22",12630.0
"D","03/19/2012","23",11378.0
"D","03/19/2012","24",10500.0
"D","03/20/2012","01",9499.0
"D","03/20/2012","02",9234.0
"D","03/20/2012","03",9043.0
"D","03/20/2012","04",9097.0
"D","03/20/2012","05",9221.0
"D","03/20/2012","06",9888.0
"D","03/20/2012","07",12097.0
"D","03/20/2012","08",13558.0
"D","03/20/2012","09",13917.0
"D","03/20/2012","10",14129.0
"D","03/20/2012","11",14147.0
"D","03/20/2012","12",14156.0
"D","03/20/2012","13",14117.0
"D","03/20/2012","14",14058.0
"D","03/20/2012","15",13745.0
"D","03/20/2012","16",13666.0
"D","03/20/2012","17",13612.0
"D","03/20/2012","18",13900.0
"D","03/20/2012","19",14347.0
"D","03/20/2012","20",15372.0
"D","03/20/2012","21",14866.0
"D","03/20/2012","22",12601.0
"D","03/20/2012","23",11653.0
"D","03/20/2012","24",10541.0
"D","03/21/2012","01",9788.0
"D","03/21/2012","02",9532.0
"D","03/21/2012","03",9549.0
"D","03/21/2012","04",9544.0
"D","03/21/2012","05",9681.0
"D","03/21/2012","06",9969.0
"D","03/21/2012","07",11964.0
"D","03/21/2012","08",13038.0
"D","03/21/2012","09",13460.0
"D","03/21/2012","10",13829.0
"D","03/21/2012","11",14082.0
"D","03/21/2012","12",14362.0
"D","03/21/2012","13",14116.0
"D","03/21/2012","14",14301.0
"D","03/21/2012","15",14063.0
"D","03/21/2012","16",13970.0
"D","03/21/2012","17",13994.0
"D","03/21/2012","18",14090.0
"D","03/21/2012","19",14058.0
"D","03/21/2012","20",15231.0
"D","03/21/2012","21",14608.0
"D","03/21/2012","22",13201.0
"D","03/21/2012","23",11657.0
"D","03/21/2012","24",10455.0
"D","03/22/2012","01",9936.0
"D","03/22/2012","02",9426.0
"D","03/22/2012","03",9503.0
"D","03/22/2012","04",9569.0
"D","03/22/2012","05",9560.0
"D","03/22/2012","06",10065.0
"D","03/22/2012","07",12020.0
"D","03/22/2012","08",13329.0
"D","03/22/2012","09",13600.0
"D","03/22/2012","10",14079.0
"D","03/22/2012","11",14205.0
"D","03/22/2012","12",14328.0
"D","03/22/2012","13",14444.0
"D","03/22/2012","14",14493.0
"D","03/22/2012","15",14514.0
"D","03/22/2012","16",14444.0
"D","03/22/2012","17",14315.0
"D","03/22/2012","18",14335.0
"D","03/22/2012","19",14520.0
"D","03/22/2012","20",14962.0
"D","03/22/2012","21",14937.0
"D","03/22/2012","22",13566.0
"D","03/22/2012","23",11965.0
"D","03/22/2012","24",10646.0
"D","03/23/2012","01",9861.0
"D","03/23/2012","02",9271.0
"D","03/23/2012","03",9254.0
"D","03/23/2012","04",9232.0
"D","03/23/2012","05",9305.0
"D","03/23/2012","06",10146.0
"D","03/23/2012","07",12007.0
"D","03/23/2012","08",13088.0
"D","03/23/2012","09",13259.0
"D","03/23/2012","10",13696.0
"D","03/23/2012","11",13690.0
"D","03/23/2012","12",13738.0
"D","03/23/2012","13",13743.0
"D","03/23/2012","14",13651.0
"D","03/23/2012","15",13504.0
"D","03/23/2012","16",13329.0
"D","03/23/2012","17",13306.0
"D","03/23/2012","18",13449.0
"D","03/23/2012","19",13715.0
"D","03/23/2012","20",14132.0
"D","03/23/2012","21",14101.0
"D","03/23/2012","22",12838.0
"D","03/23/2012","23",11550.0
"D","03/23/2012","24",9911.0
"D","03/24/2012","01",9926.0
"D","03/24/2012","02",9387.0
"D","03/24/2012","03",9115.0
"D","03/24/2012","04",9116.0
"D","03/24/2012","05",9158.0
"D","03/24/2012","06",9496.0
"D","03/24/2012","07",10117.0
"D","03/24/2012","08",10928.0
"D","03/24/2012","09",11906.0
"D","03/24/2012","10",12585.0
"D","03/24/2012","11",12836.0
"D","03/24/2012","12",12745.0
"D","03/24/2012","13",12487.0
"D","03/24/2012","14",12226.0
"D","03/24/2012","15",11934.0
"D","03/24/2012","16",11777.0
"D","03/24/2012","17",11841.0
"D","03/24/2012","18",12218.0
"D","03/24/2012","19",12608.0
"D","03/24/2012","20",13519.0
"D","03/24/2012","21",13268.0
"D","03/24/2012","22",12134.0
"D","03/24/2012","23",11202.0
"D","03/24/2012","24",10369.0
"D","03/25/2012","01",9814.0
"D","03/25/2012","02",9177.0
"D","03/25/2012","03",9240.0
"D","03/25/2012","04",9133.0
"D","03/25/2012","05",9211.0
"D","03/25/2012","06",9372.0
"D","03/25/2012","07",9627.0
"D","03/25/2012","08",10115.0
"D","03/25/2012","09",11061.0
"D","03/25/2012","10",11906.0
"D","03/25/2012","11",12409.0
"D","03/25/2012","12",12542.0
"D","03/25/2012","13",12576.0
"D","03/25/2012","14",12326.0
