Date,Hour Ending,Day-Ahead Cleared Demand
08/28/2013,01,13732.0
08/28/2013,02,13264.0
08/28/2013,03,12830.0
08/28/2013,04,12604.0
08/28/2013,05,12707.0
08/28/2013,06,13424.0
08/28/2013,07,14388.0
08/28/2013,08,15301.0
08/28/2013,09,16305.0
08/28/2013,10,17299.0
08/28/2013,11,18038.0
08/28/2013,12,18597.0
08/28/2013,13,18936.0
08/28/2013,14,19321.0
08/28/2013,15,19552.0
08/28/2013,16,19628.0
08/28/2013,17,19461.0
08/28/2013,18,19093.0
08/28/2013,19,18577.0
08/28/2013,20,18486.0
08/28/2013,21,18506.0
08/28/2013,22,17075.0
08/28/2013,23,15499.0
08/28/2013,24,14195.0
08/29/2013,01,13026.0
08/29/2013,02,12567.0
08/29/2013,03,12433.0
08/29/2013,04,12442.0
08/29/2013,05,12439.0
08/29/2013,06,12827.0
08/29/2013,07,13371.0
08/29/2013,08,14669.0
08/29/2013,09,15621.0
08/29/2013,10,16378.0
08/29/2013,11,17077.0
08/29/2013,12,17685.0
08/29/2013,13,17928.0
08/29/2013,14,18147.0
08/29/2013,15,18220.0
08/29/2013,16,18143.0
08/29/2013,17,17913.0
08/29/2013,18,17650.0
08/29/2013,19,17063.0
08/29/2013,20,17300.0
08/29/2013,21,17289.0
08/29/2013,22,15812.0
08/29/2013,23,14405.0
08/29/2013,24,13002.0
08/30/2013,01,12470.0
08/30/2013,02,12392.0
08/30/2013,03,12249.0
08/30/2013,04,12044.0
08/30/2013,05,11941.0
08/30/2013,06,12401.0
08/30/2013,07,13114.0
08/30/2013,08,14351.0
08/30/2013,09,15202.0
08/30/2013,10,16124.0
08/30/2013,11,16980.0
08/30/2013,12,17211.0
08/30/2013,13,17415.0
08/30/2013,14,17647.0
08/30/2013,15,17815.0
08/30/2013,16,17919.0
08/30/2013,17,17923.0
08/30/2013,18,17598.0
08/30/2013,19,16960.0
08/30/2013,20,17026.0
08/30/2013,21,17022.0
08/30/2013,22,15882.0
08/30/2013,23,14545.0
08/30/2013,24,13195.0
08/31/2013,01,13014.0
08/31/2013,02,12621.0
08/31/2013,03,12361.0
08/31/2013,04,12086.0
08/31/2013,05,11901.0
08/31/2013,06,11977.0
08/31/2013,07,11990.0
08/31/2013,08,12917.0
08/31/2013,09,14518.0
08/31/2013,10,15838.0
08/31/2013,11,16641.0
08/31/2013,12,17014.0
08/31/2013,13,17380.0
08/31/2013,14,17539.0
08/31/2013,15,17576.0
08/31/2013,16,17707.0
08/31/2013,17,17830.0
08/31/2013,18,17502.0
08/31/2013,19,17081.0
08/31/2013,20,17183.0
08/31/2013,21,17123.0
08/31/2013,22,16190.0
08/31/2013,23,15062.0
08/31/2013,24,13683.0
09/01/2013,01,13254.0
09/01/2013,02,12864.0
09/01/2013,03,12509.0
09/01/2013,04,12169.0
09/01/2013,05,12228.0
09/01/2013,06,12280.0
09/01/2013,07,12422.0
09/01/2013,08,12542.0
09/01/2013,09,13693.0
09/01/2013,10,14992.0
09/01/2013,11,16042.0
09/01/2013,12,16674.0
09/01/2013,13,17071.0
09/01/2013,14,17354.0
09/01/2013,15,17662.0
09/01/2013,16,17708.0
09/01/2013,17,17779.0
09/01/2013,18,17710.0
09/01/2013,19,17312.0
09/01/2013,20,17570.0
09/01/2013,21,17456.0
09/01/2013,22,16266.0
09/01/2013,23,15060.0
09/01/2013,24,13692.0
09/02/2013,01,13092.0
09/02/2013,02,12692.0
09/02/2013,03,12544.0
09/02/2013,04,12238.0
09/02/2013,05,12120.0
09/02/2013,06,12396.0
09/02/2013,07,12843.0
09/02/2013,08,12919.0
09/02/2013,09,14130.0
09/02/2013,10,15206.0
09/02/2013,11,16139.0
09/02/2013,12,16644.0
09/02/2013,13,16969.0
09/02/2013,14,17109.0
09/02/2013,15,17399.0
09/02/2013,16,17377.0
09/02/2013,17,17545.0
09/02/2013,18,17439.0
09/02/2013,19,17123.0
09/02/2013,20,17386.0
09/02/2013,21,17295.0
09/02/2013,22,16087.0
09/02/2013,23,14709.0
09/02/2013,24,13307.0
09/03/2013,01,13238.0
09/03/2013,02,13137.0
09/03/2013,03,13055.0
09/03/2013,04,12830.0
09/03/2013,05,12863.0
09/03/2013,06,13593.0
09/03/2013,07,14434.0
09/03/2013,08,15876.0
09/03/2013,09,16439.0
09/03/2013,10,16926.0
09/03/2013,11,17657.0
09/03/2013,12,18146.0
09/03/2013,13,18358.0
09/03/2013,14,18711.0
09/03/2013,15,18900.0
09/03/2013,16,18988.0
09/03/2013,17,18778.0
09/03/2013,18,18304.0
09/03/2013,19,17842.0
09/03/2013,20,18043.0
09/03/2013,21,17830.0
09/03/2013,22,16312.0
09/03/2013,23,14728.0
09/03/2013,24,13171.0
09/04/2013,01,12534.0
09/04/2013,02,12330.0
09/04/2013,03,11952.0
09/04/2013,04,11669.0
09/04/2013,05,11863.0
09/04/2013,06,12442.0
09/04/2013,07,13510.0
09/04/2013,08,14916.0
09/04/2013,09,15415.0
09/04/2013,10,16133.0
09/04/2013,11,16942.0
09/04/2013,12,17357.0
09/04/2013,13,17742.0
09/04/2013,14,18084.0
09/04/2013,15,18312.0
09/04/2013,16,18308.0
09/04/2013,17,18128.0
09/04/2013,18,17567.0
09/04/2013,19,17280.0
09/04/2013,20,17494.0
09/04/2013,21,17199.0
09/04/2013,22,15805.0
09/04/2013,23,14188.0
09/04/2013,24,12915.0
09/05/2013,01,11289.0
09/05/2013,02,10919.0
09/05/2013,03,10816.0
09/05/2013,04,10743.0
09/05/2013,05,10978.0
09/05/2013,06,11306.0
09/05/2013,07,12860.0
09/05/2013,08,13931.0
09/05/2013,09,14366.0
09/05/2013,10,14822.0
09/05/2013,11,15162.0
09/05/2013,12,15292.0
09/05/2013,13,15365.0
09/05/2013,14,15458.0
09/05/2013,15,15561.0
09/05/2013,16,15432.0
09/05/2013,17,15429.0
09/05/2013,18,15086.0
09/05/2013,19,14908.0
09/05/2013,20,15378.0
09/05/2013,21,14984.0
09/05/2013,22,13724.0
09/05/2013,23,12261.0
09/05/2013,24,11187.0
09/06/2013,01,10329.0
09/06/2013,02,10130.0
09/06/2013,03,10019.0
09/06/2013,04,9844.0
09/06/2013,05,10119.0
09/06/2013,06,10813.0
09/06/2013,07,12242.0
09/06/2013,08,13244.0
09/06/2013,09,14071.0
09/06/2013,10,14534.0
09/06/2013,11,14950.0
09/06/2013,12,15044.0
09/06/2013,13,14972.0
09/06/2013,14,15040.0
09/06/2013,15,14957.0
09/06/2013,16,14930.0
09/06/2013,17,14865.0
09/06/2013,18,14625.0
09/06/2013,19,14500.0
09/06/2013,20,14898.0
09/06/2013,21,14653.0
09/06/2013,22,13313.0
09/06/2013,23,12180.0
09/06/2013,24,11087.0
09/07/2013,01,10250.0
09/07/2013,02,9937.0
09/07/2013,03,9665.0
09/07/2013,04,9532.0
09/07/2013,05,9473.0
09/07/2013,06,9787.0
09/07/2013,07,9916.0
09/07/2013,08,10840.0
09/07/2013,09,12154.0
09/07/2013,10,13023.0
09/07/2013,11,13650.0
09/07/2013,12,13862.0
09/07/2013,13,14005.0
09/07/2013,14,14029.0
09/07/2013,15,14088.0
09/07/2013,16,14240.0
09/07/2013,17,14340.0
09/07/2013,18,14399.0
09/07/2013,19,14251.0
09/07/2013,20,14731.0
09/07/2013,21,14305.0
09/07/2013,22,13388.0
09/07/2013,23,12366.0
09/07/2013,24,11313.0
09/08/2013,01,10782.0
09/08/2013,02,10149.0
09/08/2013,03,9829.0
09/08/2013,04,9625.0
09/08/2013,05,9609.0
09/08/2013,06,9662.0
09/08/2013,07,10017.0
09/08/2013,08,10567.0
09/08/2013,09,11697.0
09/08/2013,10,12653.0
09/08/2013,11,13326.0
09/08/2013,12,13664.0
09/08/2013,13,13663.0
09/08/2013,14,13687.0
09/08/2013,15,13685.0
09/08/2013,16,13780.0
09/08/2013,17,14003.0
09/08/2013,18,14064.0
09/08/2013,19,14195.0
09/08/2013,20,14566.0
09/08/2013,21,14037.0
09/08/2013,22,13002.0
09/08/2013,23,11929.0
09/08/2013,24,10679.0
09/09/2013,01,10332.0
09/09/2013,02,10619.0
09/09/2013,03,10365.0
09/09/2013,04,10404.0
09/09/2013,05,10595.0
09/09/2013,06,11421.0
09/09/2013,07,12498.0
09/09/2013,08,13374.0
09/09/2013,09,13919.0
09/09/2013,10,14413.0
09/09/2013,11,14879.0
09/09/2013,12,15086.0
09/09/2013,13,15070.0
09/09/2013,14,15165.0
09/09/2013,15,15163.0
09/09/2013,16,15098.0
09/09/2013,17,15109.0
09/09/2013,18,15171.0
09/09/2013,19,15014.0
09/09/2013,20,15438.0
09/09/2013,21,15052.0
09/09/2013,22,13889.0
09/09/2013,23,12541.0
09/09/2013,24,11269.0
09/10/2013,01,10826.0
09/10/2013,02,10670.0
09/10/2013,03,10548.0
09/10/2013,04,10376.0
09/10/2013,05,10713.0
09/10/2013,06,11425.0
09/10/2013,07,12817.0
09/10/2013,08,14140.0
09/10/2013,09,14815.0
09/10/2013,10,15578.0
09/10/2013,11,16100.0
09/10/2013,12,16528.0
09/10/2013,13,16917.0
09/10/2013,14,17331.0
09/10/2013,15,17510.0
09/10/2013,16,17712.0
09/10/2013,17,17739.0
09/10/2013,18,17679.0
09/10/2013,19,17323.0
09/10/2013,20,17697.0
09/10/2013,21,17338.0
09/10/2013,22,16106.0
09/10/2013,23,14714.0
09/10/2013,24,13298.0
09/11/2013,01,13677.0
09/11/2013,02,13299.0
09/11/2013,03,12841.0
09/11/2013,04,12915.0
09/11/2013,05,13070.0
09/11/2013,06,13762.0
09/11/2013,07,15018.0
09/11/2013,08,16427.0
09/11/2013,09,17417.0
09/11/2013,10,18504.0
09/11/2013,11,19390.0
09/11/2013,12,20310.0
09/11/2013,13,21129.0
09/11/2013,14,21777.0
09/11/2013,15,21756.0
09/11/2013,16,21968.0
09/11/2013,17,22006.0
09/11/2013,18,21656.0
09/11/2013,19,21110.0
09/11/2013,20,21258.0
09/11/2013,21,20639.0
09/11/2013,22,19340.0
09/11/2013,23,17522.0
09/11/2013,24,15453.0
