Date,Hour Ending,Day-Ahead Cleared Demand
09/26/2013,01,10716.0
09/26/2013,02,10538.0
09/26/2013,03,10492.0
09/26/2013,04,10358.0
09/26/2013,05,10540.0
09/26/2013,06,10687.0
09/26/2013,07,12804.0
09/26/2013,08,13717.0
09/26/2013,09,14204.0
09/26/2013,10,14416.0
09/26/2013,11,14699.0
09/26/2013,12,14812.0
09/26/2013,13,14804.0
09/26/2013,14,14854.0
09/26/2013,15,14886.0
09/26/2013,16,14850.0
09/26/2013,17,14945.0
09/26/2013,18,15023.0
09/26/2013,19,15174.0
09/26/2013,20,15745.0
09/26/2013,21,14808.0
09/26/2013,22,13794.0
09/26/2013,23,12381.0
09/26/2013,24,10957.0
09/27/2013,01,9833.0
09/27/2013,02,9385.0
09/27/2013,03,9165.0
09/27/2013,04,9075.0
09/27/2013,05,9271.0
09/27/2013,06,9865.0
09/27/2013,07,12167.0
09/27/2013,08,12999.0
09/27/2013,09,13528.0
09/27/2013,10,13894.0
09/27/2013,11,14250.0
09/27/2013,12,14281.0
09/27/2013,13,14326.0
09/27/2013,14,14382.0
09/27/2013,15,14340.0
09/27/2013,16,14237.0
09/27/2013,17,14194.0
09/27/2013,18,14140.0
09/27/2013,19,14502.0
09/27/2013,20,14785.0
09/27/2013,21,14028.0
09/27/2013,22,12803.0
09/27/2013,23,11610.0
09/27/2013,24,10192.0
09/28/2013,01,9850.0
09/28/2013,02,9598.0
09/28/2013,03,9305.0
09/28/2013,04,9094.0
09/28/2013,05,9082.0
09/28/2013,06,9041.0
09/28/2013,07,9503.0
09/28/2013,08,10382.0
09/28/2013,09,11423.0
09/28/2013,10,12427.0
09/28/2013,11,12790.0
09/28/2013,12,12942.0
09/28/2013,13,12942.0
09/28/2013,14,12928.0
09/28/2013,15,12857.0
09/28/2013,16,12816.0
09/28/2013,17,12880.0
09/28/2013,18,12981.0
09/28/2013,19,13437.0
09/28/2013,20,13700.0
09/28/2013,21,12850.0
09/28/2013,22,12082.0
09/28/2013,23,10918.0
09/28/2013,24,9960.0
09/29/2013,01,9632.0
09/29/2013,02,9115.0
09/29/2013,03,9118.0
09/29/2013,04,9031.0
09/29/2013,05,9050.0
09/29/2013,06,8945.0
09/29/2013,07,9230.0
09/29/2013,08,9967.0
09/29/2013,09,10889.0
09/29/2013,10,11902.0
09/29/2013,11,12577.0
09/29/2013,12,12939.0
09/29/2013,13,13010.0
09/29/2013,14,13050.0
09/29/2013,15,13000.0
09/29/2013,16,12918.0
09/29/2013,17,13091.0
09/29/2013,18,13273.0
09/29/2013,19,13877.0
09/29/2013,20,14246.0
09/29/2013,21,13443.0
09/29/2013,22,12238.0
09/29/2013,23,10955.0
09/29/2013,24,10067.0
09/30/2013,01,9511.0
09/30/2013,02,9020.0
09/30/2013,03,8965.0
09/30/2013,04,8905.0
09/30/2013,05,9115.0
09/30/2013,06,9928.0
09/30/2013,07,12317.0
09/30/2013,08,13274.0
09/30/2013,09,13751.0
09/30/2013,10,14151.0
09/30/2013,11,14042.0
09/30/2013,12,14169.0
09/30/2013,13,14142.0
09/30/2013,14,14166.0
09/30/2013,15,14214.0
09/30/2013,16,14118.0
09/30/2013,17,14341.0
09/30/2013,18,14453.0
09/30/2013,19,14830.0
09/30/2013,20,15168.0
09/30/2013,21,14374.0
09/30/2013,22,13336.0
09/30/2013,23,11953.0
09/30/2013,24,10582.0
10/01/2013,01,9893.0
10/01/2013,02,9673.0
10/01/2013,03,9769.0
10/01/2013,04,9664.0
10/01/2013,05,9720.0
10/01/2013,06,10228.0
10/01/2013,07,12221.0
10/01/2013,08,13220.0
10/01/2013,09,13675.0
10/01/2013,10,14172.0
10/01/2013,11,14479.0
10/01/2013,12,14787.0
10/01/2013,13,14984.0
10/01/2013,14,15050.0
10/01/2013,15,15023.0
10/01/2013,16,15102.0
10/01/2013,17,15123.0
10/01/2013,18,15149.0
10/01/2013,19,15490.0
10/01/2013,20,15803.0
10/01/2013,21,14899.0
10/01/2013,22,13830.0
10/01/2013,23,12311.0
10/01/2013,24,10736.0
10/02/2013,01,10920.0
10/02/2013,02,10874.0
10/02/2013,03,10746.0
10/02/2013,04,10628.0
10/02/2013,05,10709.0
10/02/2013,06,11231.0
10/02/2013,07,12877.0
10/02/2013,08,14238.0
10/02/2013,09,14858.0
10/02/2013,10,15309.0
10/02/2013,11,15696.0
10/02/2013,12,16051.0
10/02/2013,13,16307.0
10/02/2013,14,16627.0
10/02/2013,15,16540.0
10/02/2013,16,16533.0
10/02/2013,17,16615.0
10/02/2013,18,16399.0
10/02/2013,19,16644.0
10/02/2013,20,16904.0
10/02/2013,21,16062.0
10/02/2013,22,14838.0
10/02/2013,23,13314.0
10/02/2013,24,12093.0
10/03/2013,01,10744.0
10/03/2013,02,10563.0
10/03/2013,03,10274.0
10/03/2013,04,10387.0
10/03/2013,05,10275.0
10/03/2013,06,10623.0
10/03/2013,07,12532.0
10/03/2013,08,13578.0
10/03/2013,09,13776.0
10/03/2013,10,14313.0
10/03/2013,11,14610.0
10/03/2013,12,14874.0
10/03/2013,13,15151.0
10/03/2013,14,15356.0
10/03/2013,15,15339.0
10/03/2013,16,15393.0
10/03/2013,17,15515.0
10/03/2013,18,15184.0
10/03/2013,19,15478.0
10/03/2013,20,15576.0
10/03/2013,21,14885.0
10/03/2013,22,13578.0
10/03/2013,23,12035.0
10/03/2013,24,10861.0
10/04/2013,01,10975.0
10/04/2013,02,10510.0
10/04/2013,03,10515.0
10/04/2013,04,10320.0
10/04/2013,05,10512.0
10/04/2013,06,11022.0
10/04/2013,07,12413.0
10/04/2013,08,13515.0
10/04/2013,09,13792.0
10/04/2013,10,14034.0
10/04/2013,11,14273.0
10/04/2013,12,14587.0
10/04/2013,13,14664.0
10/04/2013,14,14763.0
10/04/2013,15,14880.0
10/04/2013,16,14713.0
10/04/2013,17,14497.0
10/04/2013,18,14302.0
10/04/2013,19,14584.0
10/04/2013,20,14726.0
10/04/2013,21,14061.0
10/04/2013,22,13017.0
10/04/2013,23,11703.0
10/04/2013,24,11010.0
10/05/2013,01,10848.0
10/05/2013,02,10696.0
10/05/2013,03,10620.0
10/05/2013,04,10307.0
10/05/2013,05,10339.0
10/05/2013,06,10388.0
10/05/2013,07,10619.0
10/05/2013,08,11527.0
10/05/2013,09,12525.0
