Date,Hour Ending,Day-Ahead Cleared Demand
03/01/2013,01,12136.0
03/01/2013,02,11580.0
03/01/2013,03,11569.0
03/01/2013,04,11473.0
03/01/2013,05,11680.0
03/01/2013,06,12455.0
03/01/2013,07,13946.0
03/01/2013,08,14894.0
03/01/2013,09,15237.0
03/01/2013,10,15330.0
03/01/2013,11,15473.0
03/01/2013,12,15304.0
03/01/2013,13,15139.0
03/01/2013,14,14900.0
03/01/2013,15,14689.0
03/01/2013,16,14579.0
03/01/2013,17,14940.0
03/01/2013,18,16026.0
03/01/2013,19,16390.0
03/01/2013,20,15789.0
03/01/2013,21,15206.0
03/01/2013,22,14211.0
03/01/2013,23,13205.0
03/01/2013,24,12031.0
03/02/2013,01,10933.0
03/02/2013,02,10522.0
03/02/2013,03,10391.0
03/02/2013,04,10248.0
03/02/2013,05,10388.0
03/02/2013,06,10621.0
03/02/2013,07,11182.0
03/02/2013,08,11907.0
03/02/2013,09,13216.0
03/02/2013,10,14010.0
03/02/2013,11,14189.0
03/02/2013,12,14172.0
03/02/2013,13,13970.0
03/02/2013,14,13590.0
03/02/2013,15,13381.0
03/02/2013,16,13301.0
03/02/2013,17,13686.0
03/02/2013,18,14667.0
03/02/2013,19,15292.0
03/02/2013,20,14715.0
03/02/2013,21,14430.0
03/02/2013,22,13671.0
03/02/2013,23,12580.0
03/02/2013,24,11597.0
03/03/2013,01,11036.0
03/03/2013,02,10575.0
03/03/2013,03,10190.0
03/03/2013,04,10097.0
03/03/2013,05,10187.0
03/03/2013,06,10496.0
03/03/2013,07,10810.0
03/03/2013,08,11360.0
03/03/2013,09,12280.0
03/03/2013,10,13138.0
03/03/2013,11,13484.0
03/03/2013,12,13548.0
03/03/2013,13,13390.0
03/03/2013,14,13206.0
03/03/2013,15,13002.0
03/03/2013,16,13075.0
03/03/2013,17,13597.0
03/03/2013,18,14708.0
03/03/2013,19,15568.0
03/03/2013,20,15068.0
03/03/2013,21,14483.0
03/03/2013,22,13585.0
03/03/2013,23,12601.0
03/03/2013,24,11553.0
03/04/2013,01,11185.0
03/04/2013,02,11021.0
03/04/2013,03,11032.0
03/04/2013,04,10960.0
03/04/2013,05,11361.0
03/04/2013,06,12145.0
03/04/2013,07,13618.0
03/04/2013,08,14646.0
03/04/2013,09,14900.0
03/04/2013,10,15073.0
03/04/2013,11,15068.0
03/04/2013,12,14978.0
03/04/2013,13,14837.0
03/04/2013,14,14623.0
03/04/2013,15,14479.0
03/04/2013,16,14468.0
03/04/2013,17,14986.0
03/04/2013,18,16068.0
03/04/2013,19,16640.0
03/04/2013,20,16016.0
03/04/2013,21,15437.0
03/04/2013,22,14327.0
03/04/2013,23,13045.0
03/04/2013,24,11968.0
03/05/2013,01,11676.0
03/05/2013,02,11578.0
03/05/2013,03,11502.0
03/05/2013,04,11432.0
03/05/2013,05,11605.0
03/05/2013,06,12184.0
03/05/2013,07,13948.0
03/05/2013,08,14720.0
03/05/2013,09,14919.0
03/05/2013,10,14930.0
03/05/2013,11,15109.0
03/05/2013,12,15045.0
03/05/2013,13,14859.0
03/05/2013,14,14683.0
03/05/2013,15,14503.0
03/05/2013,16,14493.0
03/05/2013,17,14974.0
03/05/2013,18,16114.0
03/05/2013,19,16727.0
03/05/2013,20,16058.0
03/05/2013,21,15477.0
03/05/2013,22,14390.0
03/05/2013,23,13158.0
03/05/2013,24,11851.0
03/06/2013,01,11656.0
03/06/2013,02,11677.0
03/06/2013,03,11628.0
03/06/2013,04,11593.0
03/06/2013,05,11690.0
03/06/2013,06,12026.0
03/06/2013,07,13673.0
03/06/2013,08,14922.0
03/06/2013,09,15256.0
03/06/2013,10,15471.0
03/06/2013,11,15795.0
03/06/2013,12,15816.0
03/06/2013,13,15675.0
03/06/2013,14,15518.0
03/06/2013,15,15322.0
03/06/2013,16,15209.0
03/06/2013,17,15654.0
03/06/2013,18,16598.0
03/06/2013,19,16669.0
03/06/2013,20,16355.0
03/06/2013,21,15796.0
03/06/2013,22,14702.0
03/06/2013,23,13254.0
03/06/2013,24,12242.0
03/07/2013,01,11552.0
03/07/2013,02,11405.0
03/07/2013,03,11179.0
03/07/2013,04,11133.0
03/07/2013,05,11490.0
03/07/2013,06,11881.0
03/07/2013,07,13649.0
03/07/2013,08,14935.0
03/07/2013,09,15472.0
03/07/2013,10,15638.0
03/07/2013,11,15939.0
03/07/2013,12,15721.0
03/07/2013,13,15583.0
03/07/2013,14,15375.0
03/07/2013,15,15203.0
03/07/2013,16,15112.0
03/07/2013,17,15639.0
03/07/2013,18,16640.0
03/07/2013,19,17082.0
03/07/2013,20,16415.0
03/07/2013,21,15687.0
03/07/2013,22,14612.0
03/07/2013,23,13252.0
03/07/2013,24,11938.0
03/08/2013,01,11564.0
03/08/2013,02,11389.0
03/08/2013,03,11287.0
03/08/2013,04,11341.0
03/08/2013,05,11310.0
03/08/2013,06,11830.0
03/08/2013,07,13819.0
03/08/2013,08,15067.0
03/08/2013,09,15306.0
03/08/2013,10,15544.0
03/08/2013,11,15608.0
03/08/2013,12,15624.0
03/08/2013,13,15291.0
03/08/2013,14,15122.0
03/08/2013,15,14929.0
03/08/2013,16,14805.0
03/08/2013,17,15110.0
03/08/2013,18,16019.0
03/08/2013,19,16277.0
03/08/2013,20,15766.0
03/08/2013,21,15137.0
03/08/2013,22,14205.0
03/08/2013,23,13123.0
03/08/2013,24,11882.0
03/09/2013,01,11788.0
03/09/2013,02,11518.0
03/09/2013,03,11515.0
03/09/2013,04,11476.0
03/09/2013,05,11618.0
03/09/2013,06,11824.0
03/09/2013,07,11970.0
03/09/2013,08,12781.0
03/09/2013,09,13696.0
03/09/2013,10,14068.0
03/09/2013,11,14383.0
03/09/2013,12,14196.0
03/09/2013,13,13836.0
03/09/2013,14,13473.0
03/09/2013,15,13092.0
03/09/2013,16,13065.0
03/09/2013,17,13434.0
03/09/2013,18,14476.0
03/09/2013,19,15499.0
03/09/2013,20,15268.0
03/09/2013,21,14594.0
03/09/2013,22,13767.0
03/09/2013,23,12668.0
03/09/2013,24,12177.0
03/10/2013,01,11609.0
03/10/2013,02,11320.0
03/10/2013,04,11040.0
03/10/2013,05,11111.0
03/10/2013,06,11210.0
03/10/2013,07,11213.0
03/10/2013,08,11681.0
03/10/2013,09,12476.0
03/10/2013,10,13152.0
03/10/2013,11,13391.0
03/10/2013,12,13264.0
03/10/2013,13,13133.0
03/10/2013,14,13040.0
03/10/2013,15,13026.0
03/10/2013,16,13004.0
03/10/2013,17,13220.0
03/10/2013,18,13776.0
03/10/2013,19,14341.0
03/10/2013,20,15124.0
03/10/2013,21,14588.0
03/10/2013,22,13375.0
03/10/2013,23,12300.0
03/10/2013,24,11661.0
03/11/2013,01,10929.0
03/11/2013,02,10785.0
03/11/2013,03,10796.0
03/11/2013,04,10755.0
03/11/2013,05,11030.0
03/11/2013,06,11524.0
03/11/2013,07,13728.0
03/11/2013,08,14834.0
03/11/2013,09,14772.0
03/11/2013,10,14903.0
03/11/2013,11,15087.0
03/11/2013,12,15052.0
03/11/2013,13,14854.0
03/11/2013,14,14698.0
03/11/2013,15,14341.0
03/11/2013,16,14170.0
03/11/2013,17,14412.0
03/11/2013,18,14885.0
03/11/2013,19,15488.0
03/11/2013,20,16007.0
03/11/2013,21,15300.0
03/11/2013,22,14077.0
03/11/2013,23,12491.0
03/11/2013,24,11411.0
03/12/2013,01,10679.0
03/12/2013,02,10482.0
03/12/2013,03,10476.0
03/12/2013,04,10470.0
03/12/2013,05,10542.0
03/12/2013,06,11062.0
03/12/2013,07,13276.0
03/12/2013,08,14631.0
03/12/2013,09,14596.0
03/12/2013,10,14687.0
03/12/2013,11,15061.0
03/12/2013,12,14896.0
03/12/2013,13,14708.0
03/12/2013,14,14650.0
03/12/2013,15,14458.0
03/12/2013,16,14429.0
03/12/2013,17,14741.0
03/12/2013,18,15145.0
03/12/2013,19,15481.0
03/12/2013,20,16044.0
03/12/2013,21,15323.0
03/12/2013,22,14116.0
03/12/2013,23,12632.0
03/12/2013,24,11352.0
03/13/2013,01,10771.0
03/13/2013,02,10416.0
03/13/2013,03,10257.0
03/13/2013,04,10321.0
03/13/2013,05,10618.0
03/13/2013,06,11092.0
03/13/2013,07,13413.0
03/13/2013,08,14533.0
03/13/2013,09,14607.0
03/13/2013,10,14789.0
03/13/2013,11,14778.0
03/13/2013,12,14682.0
03/13/2013,13,14511.0
03/13/2013,14,14372.0
03/13/2013,15,13942.0
03/13/2013,16,13861.0
03/13/2013,17,14194.0
03/13/2013,18,14922.0
03/13/2013,19,15516.0
03/13/2013,20,15758.0
03/13/2013,21,15488.0
03/13/2013,22,14006.0
03/13/2013,23,12841.0
03/13/2013,24,11657.0
03/14/2013,01,10757.0
03/14/2013,02,10541.0
03/14/2013,03,10600.0
03/14/2013,04,10679.0
03/14/2013,05,10711.0
03/14/2013,06,11124.0
03/14/2013,07,13395.0
03/14/2013,08,14826.0
03/14/2013,09,14926.0
03/14/2013,10,14989.0
03/14/2013,11,15136.0
03/14/2013,12,15062.0
03/14/2013,13,14879.0
03/14/2013,14,14779.0
03/14/2013,15,14315.0
03/14/2013,16,14271.0
03/14/2013,17,14462.0
03/14/2013,18,15331.0
03/14/2013,19,15980.0
03/14/2013,20,16275.0
03/14/2013,21,15977.0
03/14/2013,22,14841.0
03/14/2013,23,13533.0
03/14/2013,24,12078.0
03/15/2013,01,12136.0
03/15/2013,02,11988.0
03/15/2013,03,11921.0
03/15/2013,04,11925.0
03/15/2013,05,12024.0
03/15/2013,06,12426.0
03/15/2013,07,14553.0
03/15/2013,08,15778.0
03/15/2013,09,15600.0
03/15/2013,10,15535.0
03/15/2013,11,15547.0
03/15/2013,12,15403.0
03/15/2013,13,15014.0
03/15/2013,14,14674.0
03/15/2013,15,14480.0
03/15/2013,16,14241.0
03/15/2013,17,14378.0
03/15/2013,18,14738.0
03/15/2013,19,15332.0
03/15/2013,20,15933.0
03/15/2013,21,15415.0
03/15/2013,22,14201.0
03/15/2013,23,13267.0
03/15/2013,24,11858.0
