Date,Hour Ending,Day-Ahead Cleared Demand
05/30/2013,01,10687.0
05/30/2013,02,10486.0
05/30/2013,03,10400.0
05/30/2013,04,10342.0
05/30/2013,05,10364.0
05/30/2013,06,10852.0
05/30/2013,07,12503.0
05/30/2013,08,14217.0
05/30/2013,09,15150.0
05/30/2013,10,15973.0
05/30/2013,11,16796.0
05/30/2013,12,17471.0
05/30/2013,13,17867.0
05/30/2013,14,18142.0
05/30/2013,15,18245.0
05/30/2013,16,18354.0
05/30/2013,17,18389.0
05/30/2013,18,18097.0
05/30/2013,19,17605.0
05/30/2013,20,17452.0
05/30/2013,21,17789.0
05/30/2013,22,16812.0
05/30/2013,23,14634.0
05/30/2013,24,13072.0
05/31/2013,01,12441.0
05/31/2013,02,12217.0
05/31/2013,03,11612.0
05/31/2013,04,11426.0
05/31/2013,05,11698.0
05/31/2013,06,12395.0
05/31/2013,07,12940.0
05/31/2013,08,15152.0
05/31/2013,09,16333.0
05/31/2013,10,17440.0
05/31/2013,11,18429.0
05/31/2013,12,19268.0
05/31/2013,13,19691.0
05/31/2013,14,20257.0
05/31/2013,15,20426.0
05/31/2013,16,20501.0
05/31/2013,17,20383.0
05/31/2013,18,19803.0
05/31/2013,19,18984.0
05/31/2013,20,18721.0
05/31/2013,21,18854.0
05/31/2013,22,17887.0
05/31/2013,23,15763.0
05/31/2013,24,13688.0
06/01/2013,01,13113.0
06/01/2013,02,12579.0
06/01/2013,03,12411.0
06/01/2013,04,12245.0
06/01/2013,05,12251.0
06/01/2013,06,12119.0
06/01/2013,07,12317.0
06/01/2013,08,13191.0
06/01/2013,09,14787.0
06/01/2013,10,16083.0
06/01/2013,11,16990.0
06/01/2013,12,17741.0
06/01/2013,13,18281.0
06/01/2013,14,18331.0
06/01/2013,15,18289.0
06/01/2013,16,18300.0
06/01/2013,17,18287.0
06/01/2013,18,17984.0
06/01/2013,19,17534.0
06/01/2013,20,17183.0
06/01/2013,21,17300.0
06/01/2013,22,16444.0
06/01/2013,23,14776.0
06/01/2013,24,13578.0
06/02/2013,01,12139.0
06/02/2013,02,11663.0
06/02/2013,03,11423.0
06/02/2013,04,11312.0
06/02/2013,05,11284.0
06/02/2013,06,11353.0
06/02/2013,07,11008.0
06/02/2013,08,11989.0
06/02/2013,09,13180.0
06/02/2013,10,14335.0
06/02/2013,11,15095.0
06/02/2013,12,15913.0
06/02/2013,13,16325.0
06/02/2013,14,16420.0
06/02/2013,15,16348.0
06/02/2013,16,16334.0
06/02/2013,17,16562.0
06/02/2013,18,16464.0
06/02/2013,19,16139.0
06/02/2013,20,16086.0
06/02/2013,21,16401.0
06/02/2013,22,15579.0
06/02/2013,23,13967.0
06/02/2013,24,12220.0
06/03/2013,01,12058.0
06/03/2013,02,11855.0
06/03/2013,03,11678.0
06/03/2013,04,11528.0
06/03/2013,05,11712.0
06/03/2013,06,12447.0
06/03/2013,07,13059.0
06/03/2013,08,14577.0
06/03/2013,09,15404.0
06/03/2013,10,15925.0
06/03/2013,11,16322.0
06/03/2013,12,16600.0
06/03/2013,13,16920.0
06/03/2013,14,16932.0
06/03/2013,15,16821.0
06/03/2013,16,16707.0
06/03/2013,17,16713.0
06/03/2013,18,16536.0
06/03/2013,19,16003.0
06/03/2013,20,15852.0
06/03/2013,21,16151.0
06/03/2013,22,15203.0
06/03/2013,23,13368.0
06/03/2013,24,12309.0
06/04/2013,01,10638.0
06/04/2013,02,10692.0
06/04/2013,03,10636.0
06/04/2013,04,10655.0
06/04/2013,05,10718.0
06/04/2013,06,10812.0
06/04/2013,07,12071.0
06/04/2013,08,13702.0
06/04/2013,09,14369.0
06/04/2013,10,14827.0
06/04/2013,11,15279.0
06/04/2013,12,15506.0
06/04/2013,13,15616.0
06/04/2013,14,15735.0
06/04/2013,15,15656.0
06/04/2013,16,15651.0
06/04/2013,17,15681.0
06/04/2013,18,15615.0
06/04/2013,19,15199.0
06/04/2013,20,15035.0
06/04/2013,21,15566.0
06/04/2013,22,14803.0
06/04/2013,23,12972.0
06/04/2013,24,11632.0
06/05/2013,01,10148.0
06/05/2013,02,10005.0
06/05/2013,03,9977.0
06/05/2013,04,10031.0
06/05/2013,05,10061.0
06/05/2013,06,10264.0
06/05/2013,07,11654.0
06/05/2013,08,13180.0
06/05/2013,09,13830.0
06/05/2013,10,14403.0
06/05/2013,11,14907.0
06/05/2013,12,15177.0
06/05/2013,13,15277.0
06/05/2013,14,15324.0
06/05/2013,15,15326.0
06/05/2013,16,15304.0
06/05/2013,17,15365.0
06/05/2013,18,15210.0
06/05/2013,19,14790.0
06/05/2013,20,14579.0
06/05/2013,21,15293.0
06/05/2013,22,14377.0
06/05/2013,23,12573.0
06/05/2013,24,11121.0
06/06/2013,01,10138.0
06/06/2013,02,9171.0
06/06/2013,03,9033.0
06/06/2013,04,8919.0
06/06/2013,05,9098.0
06/06/2013,06,9693.0
06/06/2013,07,12033.0
06/06/2013,08,13562.0
06/06/2013,09,14199.0
06/06/2013,10,14717.0
06/06/2013,11,15026.0
06/06/2013,12,15158.0
06/06/2013,13,15278.0
06/06/2013,14,15307.0
06/06/2013,15,15187.0
06/06/2013,16,15157.0
06/06/2013,17,14994.0
06/06/2013,18,14924.0
06/06/2013,19,14648.0
06/06/2013,20,14553.0
06/06/2013,21,14925.0
06/06/2013,22,14400.0
06/06/2013,23,12658.0
06/06/2013,24,11252.0
06/07/2013,01,10090.0
06/07/2013,02,10026.0
06/07/2013,03,9492.0
06/07/2013,04,9585.0
06/07/2013,05,9637.0
06/07/2013,06,10139.0
06/07/2013,07,11706.0
06/07/2013,08,13460.0
06/07/2013,09,14130.0
06/07/2013,10,14682.0
06/07/2013,11,14991.0
06/07/2013,12,15062.0
06/07/2013,13,14966.0
06/07/2013,14,14904.0
06/07/2013,15,14774.0
06/07/2013,16,14604.0
06/07/2013,17,14743.0
06/07/2013,18,14551.0
06/07/2013,19,14422.0
06/07/2013,20,14178.0
06/07/2013,21,14365.0
06/07/2013,22,13729.0
06/07/2013,23,12176.0
06/07/2013,24,10817.0
06/08/2013,01,10620.0
06/08/2013,02,10032.0
06/08/2013,03,9900.0
06/08/2013,04,9636.0
06/08/2013,05,9466.0
06/08/2013,06,9651.0
06/08/2013,07,9755.0
06/08/2013,08,10868.0
06/08/2013,09,12054.0
06/08/2013,10,12874.0
06/08/2013,11,13498.0
06/08/2013,12,13650.0
06/08/2013,13,13667.0
06/08/2013,14,13652.0
06/08/2013,15,13652.0
06/08/2013,16,13663.0
06/08/2013,17,13988.0
06/08/2013,18,13836.0
06/08/2013,19,13700.0
06/08/2013,20,13693.0
06/08/2013,21,13968.0
06/08/2013,22,13673.0
06/08/2013,23,12333.0
06/08/2013,24,11223.0
06/09/2013,01,10493.0
06/09/2013,02,9946.0
06/09/2013,03,9554.0
06/09/2013,04,9442.0
06/09/2013,05,9520.0
06/09/2013,06,9531.0
06/09/2013,07,9545.0
06/09/2013,08,10231.0
06/09/2013,09,11517.0
06/09/2013,10,12503.0
06/09/2013,11,13279.0
06/09/2013,12,13860.0
06/09/2013,13,14193.0
06/09/2013,14,14447.0
06/09/2013,15,14512.0
06/09/2013,16,14618.0
06/09/2013,17,14748.0
06/09/2013,18,14625.0
06/09/2013,19,14470.0
06/09/2013,20,14302.0
06/09/2013,21,14728.0
06/09/2013,22,14276.0
06/09/2013,23,12626.0
06/09/2013,24,11391.0
06/10/2013,01,10464.0
06/10/2013,02,10130.0
06/10/2013,03,9666.0
06/10/2013,04,9653.0
06/10/2013,05,9683.0
06/10/2013,06,10092.0
06/10/2013,07,11775.0
06/10/2013,08,13367.0
06/10/2013,09,14207.0
06/10/2013,10,14978.0
06/10/2013,11,15521.0
06/10/2013,12,15945.0
06/10/2013,13,16057.0
06/10/2013,14,16166.0
06/10/2013,15,16155.0
06/10/2013,16,16152.0
06/10/2013,17,16249.0
06/10/2013,18,16034.0
06/10/2013,19,15696.0
06/10/2013,20,15390.0
06/10/2013,21,15615.0
06/10/2013,22,14803.0
06/10/2013,23,13378.0
06/10/2013,24,11884.0
06/11/2013,01,10868.0
06/11/2013,02,10320.0
06/11/2013,03,10271.0
06/11/2013,04,10306.0
06/11/2013,05,10278.0
06/11/2013,06,10732.0
06/11/2013,07,12192.0
06/11/2013,08,13736.0
06/11/2013,09,14478.0
06/11/2013,10,15063.0
06/11/2013,11,15436.0
06/11/2013,12,15897.0
06/11/2013,13,15876.0
06/11/2013,14,16037.0
06/11/2013,15,16046.0
06/11/2013,16,15980.0
06/11/2013,17,15980.0
06/11/2013,18,15892.0
06/11/2013,19,15598.0
06/11/2013,20,15364.0
06/11/2013,21,15655.0
06/11/2013,22,14753.0
06/11/2013,23,12918.0
06/11/2013,24,11510.0
06/12/2013,01,10565.0
06/12/2013,02,10162.0
06/12/2013,03,10047.0
06/12/2013,04,10051.0
06/12/2013,05,10087.0
06/12/2013,06,10410.0
06/12/2013,07,11828.0
06/12/2013,08,13437.0
06/12/2013,09,14164.0
06/12/2013,10,14776.0
06/12/2013,11,15301.0
06/12/2013,12,15532.0
06/12/2013,13,15544.0
06/12/2013,14,15608.0
06/12/2013,15,15570.0
06/12/2013,16,15554.0
06/12/2013,17,15773.0
06/12/2013,18,15703.0
06/12/2013,19,15285.0
06/12/2013,20,15164.0
06/12/2013,21,15357.0
06/12/2013,22,14520.0
06/12/2013,23,13014.0
06/12/2013,24,11386.0
06/13/2013,01,10315.0
06/13/2013,02,9751.0
06/13/2013,03,9430.0
06/13/2013,04,9283.0
06/13/2013,05,9401.0
06/13/2013,06,10044.0
06/13/2013,07,11767.0
06/13/2013,08,13502.0
06/13/2013,09,14229.0
06/13/2013,10,14739.0
06/13/2013,11,15111.0
06/13/2013,12,15304.0
06/13/2013,13,15289.0
06/13/2013,14,15187.0
06/13/2013,15,14937.0
06/13/2013,16,14864.0
06/13/2013,17,14822.0
06/13/2013,18,14821.0
06/13/2013,19,14649.0
06/13/2013,20,14626.0
06/13/2013,21,14774.0
06/13/2013,22,14135.0
06/13/2013,23,12290.0
