Date,Hour Ending,Day-Ahead Cleared Demand
12/09/2010,01,12076.0
12/09/2010,02,11892.0
12/09/2010,03,11762.0
12/09/2010,04,11752.0
12/09/2010,05,11994.0
12/09/2010,06,12746.0
12/09/2010,07,14463.0
12/09/2010,08,16120.0
12/09/2010,09,16384.0
12/09/2010,10,16460.0
12/09/2010,11,16488.0
12/09/2010,12,16304.0
12/09/2010,13,15953.0
12/09/2010,14,15858.0
12/09/2010,15,15699.0
12/09/2010,16,15807.0
12/09/2010,17,17192.0
12/09/2010,18,18520.0
12/09/2010,19,18548.0
12/09/2010,20,17884.0
12/09/2010,21,17319.0
12/09/2010,22,15595.0
12/09/2010,23,14145.0
12/09/2010,24,12596.0
12/10/2010,01,12955.0
12/10/2010,02,12973.0
12/10/2010,03,12630.0
12/10/2010,04,12600.0
12/10/2010,05,13004.0
12/10/2010,06,13657.0
12/10/2010,07,15132.0
12/10/2010,08,16141.0
12/10/2010,09,16245.0
12/10/2010,10,15956.0
12/10/2010,11,16228.0
12/10/2010,12,16318.0
12/10/2010,13,16068.0
12/10/2010,14,15890.0
12/10/2010,15,15779.0
12/10/2010,16,15849.0
12/10/2010,17,16593.0
12/10/2010,18,17735.0
12/10/2010,19,17707.0
12/10/2010,20,17424.0
12/10/2010,21,16631.0
12/10/2010,22,15521.0
12/10/2010,23,14078.0
12/10/2010,24,12657.0
12/11/2010,01,12163.0
12/11/2010,02,11873.0
12/11/2010,03,11818.0
12/11/2010,04,11648.0
12/11/2010,05,11668.0
12/11/2010,06,11693.0
12/11/2010,07,12106.0
12/11/2010,08,12931.0
12/11/2010,09,13876.0
12/11/2010,10,14435.0
12/11/2010,11,14594.0
12/11/2010,12,14558.0
12/11/2010,13,14256.0
12/11/2010,14,13945.0
12/11/2010,15,13757.0
12/11/2010,16,13877.0
12/11/2010,17,14985.0
12/11/2010,18,15850.0
12/11/2010,19,15856.0
12/11/2010,20,15422.0
12/11/2010,21,15065.0
12/11/2010,22,14084.0
12/11/2010,23,13247.0
12/11/2010,24,12136.0
12/12/2010,01,11705.0
12/12/2010,02,11647.0
12/12/2010,03,11533.0
12/12/2010,04,11462.0
12/12/2010,05,11416.0
12/12/2010,06,11502.0
12/12/2010,07,12002.0
12/12/2010,08,12098.0
12/12/2010,09,12603.0
12/12/2010,10,13280.0
12/12/2010,11,13592.0
12/12/2010,12,13740.0
12/12/2010,13,13634.0
12/12/2010,14,13443.0
12/12/2010,15,13323.0
12/12/2010,16,13459.0
12/12/2010,17,14761.0
12/12/2010,18,15650.0
12/12/2010,19,15662.0
12/12/2010,20,15185.0
12/12/2010,21,14719.0
12/12/2010,22,13734.0
12/12/2010,23,12493.0
12/12/2010,24,11414.0
12/13/2010,01,11565.0
12/13/2010,02,11628.0
12/13/2010,03,11484.0
12/13/2010,04,11483.0
12/13/2010,05,11673.0
12/13/2010,06,12050.0
12/13/2010,07,13656.0
12/13/2010,08,15202.0
12/13/2010,09,15385.0
12/13/2010,10,15697.0
12/13/2010,11,15925.0
12/13/2010,12,15857.0
12/13/2010,13,15499.0
12/13/2010,14,15416.0
12/13/2010,15,15414.0
12/13/2010,16,15652.0
12/13/2010,17,16591.0
12/13/2010,18,17559.0
12/13/2010,19,17632.0
12/13/2010,20,16850.0
12/13/2010,21,16171.0
12/13/2010,22,15610.0
12/13/2010,23,14088.0
12/13/2010,24,12541.0
12/14/2010,01,11298.0
12/14/2010,02,11371.0
12/14/2010,03,11522.0
12/14/2010,04,11627.0
12/14/2010,05,11710.0
12/14/2010,06,12092.0
12/14/2010,07,13866.0
12/14/2010,08,15025.0
12/14/2010,09,15548.0
12/14/2010,10,15559.0
12/14/2010,11,14987.0
12/14/2010,12,14785.0
12/14/2010,13,14976.0
12/14/2010,14,14753.0
12/14/2010,15,14851.0
12/14/2010,16,15013.0
12/14/2010,17,16280.0
12/14/2010,18,16967.0
12/14/2010,19,16669.0
12/14/2010,20,16405.0
12/14/2010,21,15979.0
12/14/2010,22,15048.0
12/14/2010,23,14107.0
12/14/2010,24,12913.0
12/15/2010,01,12317.0
12/15/2010,02,12323.0
12/15/2010,03,12258.0
12/15/2010,04,12354.0
12/15/2010,05,12237.0
12/15/2010,06,13025.0
12/15/2010,07,15520.0
12/15/2010,08,16707.0
12/15/2010,09,16885.0
12/15/2010,10,16835.0
12/15/2010,11,16604.0
12/15/2010,12,16406.0
12/15/2010,13,16250.0
12/15/2010,14,16133.0
12/15/2010,15,15975.0
12/15/2010,16,16055.0
12/15/2010,17,17442.0
12/15/2010,18,18406.0
12/15/2010,19,18405.0
12/15/2010,20,18054.0
12/15/2010,21,17403.0
12/15/2010,22,16315.0
12/15/2010,23,14931.0
12/15/2010,24,13191.0
12/16/2010,01,12619.0
12/16/2010,02,12640.0
12/16/2010,03,12475.0
12/16/2010,04,12459.0
12/16/2010,05,12589.0
12/16/2010,06,13159.0
12/16/2010,07,15461.0
12/16/2010,08,16384.0
12/16/2010,09,16302.0
12/16/2010,10,16286.0
12/16/2010,11,16202.0
12/16/2010,12,16080.0
12/16/2010,13,15990.0
12/16/2010,14,15831.0
12/16/2010,15,15731.0
12/16/2010,16,15890.0
12/16/2010,17,17056.0
12/16/2010,18,17843.0
12/16/2010,19,17944.0
12/16/2010,20,17536.0
12/16/2010,21,17059.0
12/16/2010,22,16123.0
12/16/2010,23,14602.0
12/16/2010,24,13083.0
12/17/2010,01,13447.0
12/17/2010,02,13120.0
12/17/2010,03,13139.0
12/17/2010,04,13021.0
12/17/2010,05,13321.0
12/17/2010,06,14071.0
12/17/2010,07,15241.0
12/17/2010,08,16103.0
12/17/2010,09,16248.0
