Date,Hour Ending,Day-Ahead Cleared Demand
1/16/10,1,12021
1/16/10,2,11931
1/16/10,3,11808
1/16/10,4,11751
1/16/10,5,11840
1/16/10,6,12424
1/16/10,7,12719
1/16/10,8,13359
1/16/10,9,14580
1/16/10,10,14994
1/16/10,11,15132
1/16/10,12,14918
1/16/10,13,14628
1/16/10,14,14111
1/16/10,15,13642
1/16/10,16,13810
1/16/10,17,14961
1/16/10,18,16039
1/16/10,19,15557
1/16/10,20,14669
1/16/10,21,14586
1/16/10,22,14158
1/16/10,23,13081
1/16/10,24,12213
1/17/10,1,11935
1/17/10,2,11888
1/17/10,3,11939
1/17/10,4,11908
1/17/10,5,11802
1/17/10,6,11742
1/17/10,7,11863
1/17/10,8,12140
1/17/10,9,13100
1/17/10,10,13930
1/17/10,11,14229
1/17/10,12,14268
1/17/10,13,14228
1/17/10,14,14023
1/17/10,15,13858
1/17/10,16,14146
1/17/10,17,14895
1/17/10,18,16921
1/17/10,19,16322
1/17/10,20,15272
1/17/10,21,14652
1/17/10,22,13891
1/17/10,23,12533
1/17/10,24,11751
1/18/10,1,11919
1/18/10,2,11901
1/18/10,3,12083
1/18/10,4,11955
1/18/10,5,11889
1/18/10,6,12026
1/18/10,7,13924
1/18/10,8,15048
1/18/10,9,15512
1/18/10,10,15399
1/18/10,11,15913
1/18/10,12,15774
1/18/10,13,15654
1/18/10,14,15296
1/18/10,15,15072
1/18/10,16,15280
1/18/10,17,16103
1/18/10,18,17353
1/18/10,19,16962
1/18/10,20,16368
1/18/10,21,15837
1/18/10,22,14627
1/18/10,23,12799
1/18/10,24,11971
1/19/10,1,11770
1/19/10,2,11925
1/19/10,3,12072
1/19/10,4,12287
1/19/10,5,12342
1/19/10,6,12312
1/19/10,7,14781
1/19/10,8,15760
1/19/10,9,16147
1/19/10,10,16095
1/19/10,11,16035
1/19/10,12,15787
1/19/10,13,15856
1/19/10,14,15722
1/19/10,15,15694
1/19/10,16,15587
1/19/10,17,16271
1/19/10,18,17617
1/19/10,19,17309
1/19/10,20,16630
1/19/10,21,16004
1/19/10,22,15184
1/19/10,23,13464
1/19/10,24,12291
1/20/10,1,12616
1/20/10,2,12656
1/20/10,3,12707
1/20/10,4,12643
1/20/10,5,12890
1/20/10,6,12538
1/20/10,7,14980
1/20/10,8,16165
1/20/10,9,16592
1/20/10,10,16523
1/20/10,11,16476
1/20/10,12,16404
