Date,Hour Ending,Day-Ahead Cleared Demand
01/31/2012,01,11511.0
01/31/2012,02,11077.0
01/31/2012,03,10740.0
01/31/2012,04,10740.0
01/31/2012,05,11049.0
01/31/2012,06,11960.0
01/31/2012,07,14639.0
01/31/2012,08,15561.0
01/31/2012,09,15378.0
01/31/2012,10,15552.0
01/31/2012,11,15791.0
01/31/2012,12,15648.0
01/31/2012,13,15368.0
01/31/2012,14,15172.0
01/31/2012,15,14859.0
01/31/2012,16,14930.0
01/31/2012,17,15775.0
01/31/2012,18,17262.0
01/31/2012,19,16852.0
01/31/2012,20,16105.0
01/31/2012,21,15637.0
01/31/2012,22,14416.0
01/31/2012,23,12871.0
01/31/2012,24,11621.0
02/01/2012,01,10680.0
02/01/2012,02,10399.0
02/01/2012,03,10187.0
02/01/2012,04,10157.0
02/01/2012,05,10464.0
02/01/2012,06,11134.0
02/01/2012,07,14114.0
02/01/2012,08,15108.0
02/01/2012,09,15038.0
02/01/2012,10,15113.0
02/01/2012,11,15379.0
02/01/2012,12,15261.0
02/01/2012,13,15132.0
02/01/2012,14,14950.0
02/01/2012,15,14611.0
02/01/2012,16,14711.0
02/01/2012,17,15429.0
02/01/2012,18,16736.0
02/01/2012,19,16430.0
02/01/2012,20,16055.0
02/01/2012,21,15458.0
02/01/2012,22,14112.0
02/01/2012,23,12841.0
02/01/2012,24,11643.0
02/02/2012,01,11013.0
02/02/2012,02,10698.0
02/02/2012,03,10709.0
02/02/2012,04,10929.0
02/02/2012,05,10905.0
02/02/2012,06,11610.0
02/02/2012,07,14340.0
02/02/2012,08,15171.0
02/02/2012,09,15215.0
02/02/2012,10,15197.0
02/02/2012,11,15242.0
02/02/2012,12,15161.0
02/02/2012,13,15060.0
02/02/2012,14,14898.0
02/02/2012,15,14608.0
02/02/2012,16,14678.0
02/02/2012,17,15634.0
02/02/2012,18,17037.0
02/02/2012,19,16641.0
02/02/2012,20,16448.0
02/02/2012,21,15810.0
02/02/2012,22,14516.0
02/02/2012,23,13213.0
02/02/2012,24,12031.0
02/03/2012,01,11766.0
02/03/2012,02,11390.0
02/03/2012,03,11105.0
02/03/2012,04,11110.0
02/03/2012,05,11443.0
02/03/2012,06,12397.0
02/03/2012,07,14968.0
02/03/2012,08,15300.0
02/03/2012,09,15215.0
02/03/2012,10,15226.0
02/03/2012,11,15202.0
