Date,Hour Ending,Day-Ahead Cleared Demand
05/15/2012,01,9730.0
05/15/2012,02,9692.0
05/15/2012,03,9521.0
05/15/2012,04,9477.0
05/15/2012,05,9631.0
05/15/2012,06,10202.0
05/15/2012,07,11237.0
05/15/2012,08,13094.0
05/15/2012,09,13616.0
05/15/2012,10,13975.0
05/15/2012,11,14247.0
05/15/2012,12,14327.0
05/15/2012,13,14040.0
05/15/2012,14,13981.0
05/15/2012,15,13884.0
05/15/2012,16,13646.0
05/15/2012,17,13681.0
05/15/2012,18,13622.0
05/15/2012,19,13654.0
05/15/2012,20,13761.0
05/15/2012,21,14085.0
05/15/2012,22,13231.0
05/15/2012,23,11343.0
05/15/2012,24,10470.0
05/16/2012,01,10593.0
05/16/2012,02,10375.0
05/16/2012,03,10169.0
05/16/2012,04,10038.0
05/16/2012,05,10173.0
05/16/2012,06,10815.0
05/16/2012,07,11752.0
05/16/2012,08,13307.0
05/16/2012,09,13998.0
05/16/2012,10,14460.0
05/16/2012,11,14654.0
05/16/2012,12,14847.0
05/16/2012,13,14714.0
05/16/2012,14,14752.0
05/16/2012,15,14702.0
05/16/2012,16,14667.0
05/16/2012,17,14676.0
05/16/2012,18,14340.0
05/16/2012,19,14036.0
05/16/2012,20,14228.0
05/16/2012,21,14719.0
05/16/2012,22,13671.0
05/16/2012,23,11892.0
05/16/2012,24,11004.0
05/17/2012,01,10023.0
05/17/2012,02,9967.0
05/17/2012,03,9689.0
05/17/2012,04,9654.0
05/17/2012,05,9792.0
05/17/2012,06,9976.0
05/17/2012,07,11346.0
05/17/2012,08,12327.0
05/17/2012,09,12780.0
05/17/2012,10,13442.0
05/17/2012,11,13737.0
05/17/2012,12,13795.0
05/17/2012,13,13779.0
05/17/2012,14,13718.0
05/17/2012,15,13471.0
05/17/2012,16,13068.0
05/17/2012,17,13060.0
05/17/2012,18,13134.0
05/17/2012,19,13031.0
05/17/2012,20,13077.0
05/17/2012,21,13472.0
05/17/2012,22,12814.0
05/17/2012,23,11163.0
05/17/2012,24,10246.0
05/18/2012,01,9453.0
05/18/2012,02,9166.0
05/18/2012,03,9167.0
05/18/2012,04,9034.0
05/18/2012,05,9178.0
05/18/2012,06,9529.0
05/18/2012,07,11257.0
05/18/2012,08,12694.0
05/18/2012,09,13007.0
05/18/2012,10,13167.0
05/18/2012,11,13486.0
05/18/2012,12,13499.0
05/18/2012,13,13251.0
05/18/2012,14,13215.0
05/18/2012,15,13238.0
05/18/2012,16,13329.0
05/18/2012,17,13041.0
05/18/2012,18,12821.0
05/18/2012,19,12301.0
05/18/2012,20,12664.0
05/18/2012,21,13050.0
05/18/2012,22,12688.0
05/18/2012,23,11032.0
05/18/2012,24,10155.0
05/19/2012,01,9652.0
05/19/2012,02,9345.0
05/19/2012,03,9171.0
05/19/2012,04,9067.0
05/19/2012,05,9143.0
05/19/2012,06,9327.0
05/19/2012,07,9391.0
05/19/2012,08,10365.0
05/19/2012,09,11576.0
05/19/2012,10,12379.0
05/19/2012,11,12713.0
05/19/2012,12,12970.0
05/19/2012,13,12801.0
05/19/2012,14,12745.0
05/19/2012,15,12685.0
05/19/2012,16,12574.0
05/19/2012,17,12615.0
05/19/2012,18,12682.0
05/19/2012,19,12422.0
05/19/2012,20,12604.0
05/19/2012,21,13465.0
05/19/2012,22,12662.0
05/19/2012,23,11391.0
05/19/2012,24,10298.0
05/20/2012,01,9459.0
05/20/2012,02,9151.0
05/20/2012,03,9094.0
05/20/2012,04,9029.0
05/20/2012,05,9159.0
05/20/2012,06,9243.0
05/20/2012,07,9270.0
05/20/2012,08,9672.0
05/20/2012,09,10633.0
05/20/2012,10,11606.0
05/20/2012,11,12195.0
05/20/2012,12,12588.0
05/20/2012,13,12688.0
05/20/2012,14,12854.0
05/20/2012,15,12753.0
05/20/2012,16,12930.0
05/20/2012,17,13124.0
05/20/2012,18,13130.0
05/20/2012,19,12836.0
05/20/2012,20,12972.0
05/20/2012,21,13606.0
05/20/2012,22,12887.0
05/20/2012,23,11553.0
05/20/2012,24,10295.0
05/21/2012,01,9478.0
05/21/2012,02,9329.0
05/21/2012,03,9203.0
05/21/2012,04,9253.0
05/21/2012,05,9375.0
05/21/2012,06,9851.0
05/21/2012,07,11285.0
05/21/2012,08,12552.0
05/21/2012,09,13406.0
05/21/2012,10,13540.0
05/21/2012,11,13824.0
05/21/2012,12,14091.0
05/21/2012,13,14055.0
05/21/2012,14,13966.0
05/21/2012,15,13918.0
05/21/2012,16,13787.0
05/21/2012,17,13808.0
05/21/2012,18,13777.0
05/21/2012,19,13543.0
05/21/2012,20,13593.0
05/21/2012,21,13938.0
05/21/2012,22,13408.0
05/21/2012,23,11908.0
05/21/2012,24,10699.0
05/22/2012,01,10249.0
05/22/2012,02,10155.0
05/22/2012,03,9757.0
05/22/2012,04,9685.0
05/22/2012,05,9858.0
05/22/2012,06,10180.0
05/22/2012,07,11619.0
05/22/2012,08,12920.0
05/22/2012,09,13390.0
05/22/2012,10,13867.0
05/22/2012,11,14429.0
05/22/2012,12,14568.0
05/22/2012,13,14492.0
05/22/2012,14,14606.0
05/22/2012,15,14440.0
05/22/2012,16,14300.0
05/22/2012,17,14503.0
05/22/2012,18,14386.0
05/22/2012,19,14218.0
05/22/2012,20,14258.0
05/22/2012,21,14619.0
05/22/2012,22,13618.0
05/22/2012,23,12524.0
05/22/2012,24,11769.0
05/23/2012,01,11071.0
05/23/2012,02,11093.0
05/23/2012,03,10744.0
05/23/2012,04,10618.0
05/23/2012,05,10813.0
05/23/2012,06,10837.0
05/23/2012,07,11994.0
05/23/2012,08,13532.0
05/23/2012,09,14196.0
05/23/2012,10,14711.0
05/23/2012,11,15218.0
05/23/2012,12,15454.0
05/23/2012,13,15720.0
05/23/2012,14,15733.0
05/23/2012,15,15596.0
05/23/2012,16,15583.0
05/23/2012,17,15438.0
05/23/2012,18,15550.0
05/23/2012,19,15182.0
05/23/2012,20,15158.0
05/23/2012,21,15523.0
05/23/2012,22,14411.0
05/23/2012,23,12887.0
05/23/2012,24,11541.0
05/24/2012,01,10834.0
05/24/2012,02,10429.0
05/24/2012,03,10342.0
05/24/2012,04,10214.0
05/24/2012,05,10382.0
05/24/2012,06,10563.0
05/24/2012,07,11738.0
05/24/2012,08,13440.0
05/24/2012,09,14124.0
05/24/2012,10,14616.0
05/24/2012,11,15082.0
05/24/2012,12,15344.0
05/24/2012,13,15574.0
05/24/2012,14,15647.0
05/24/2012,15,15579.0
05/24/2012,16,15483.0
05/24/2012,17,15508.0
05/24/2012,18,15249.0
05/24/2012,19,14764.0
05/24/2012,20,14674.0
05/24/2012,21,15111.0
05/24/2012,22,14130.0
05/24/2012,23,12377.0
05/24/2012,24,11179.0
05/25/2012,01,10934.0
05/25/2012,02,10865.0
05/25/2012,03,10415.0
05/25/2012,04,10292.0
05/25/2012,05,10493.0
05/25/2012,06,11049.0
05/25/2012,07,11956.0
05/25/2012,08,13835.0
05/25/2012,09,14576.0
05/25/2012,10,14990.0
05/25/2012,11,15382.0
05/25/2012,12,15628.0
05/25/2012,13,15720.0
05/25/2012,14,15764.0
05/25/2012,15,15810.0
05/25/2012,16,15689.0
05/25/2012,17,15513.0
05/25/2012,18,15475.0
05/25/2012,19,15045.0
05/25/2012,20,15068.0
05/25/2012,21,15282.0
05/25/2012,22,14465.0
05/25/2012,23,12975.0
05/25/2012,24,11503.0
05/26/2012,01,10885.0
05/26/2012,02,10563.0
05/26/2012,03,10402.0
05/26/2012,04,10055.0
05/26/2012,05,9848.0
05/26/2012,06,9837.0
05/26/2012,07,10025.0
05/26/2012,08,11206.0
05/26/2012,09,12525.0
05/26/2012,10,13623.0
05/26/2012,11,14137.0
05/26/2012,12,14540.0
05/26/2012,13,14459.0
05/26/2012,14,14602.0
05/26/2012,15,14827.0
05/26/2012,16,14885.0
05/26/2012,17,14943.0
05/26/2012,18,15010.0
05/26/2012,19,14293.0
05/26/2012,20,14507.0
05/26/2012,21,14942.0
05/26/2012,22,14195.0
05/26/2012,23,12870.0
05/26/2012,24,11473.0
05/27/2012,01,10493.0
05/27/2012,02,10163.0
05/27/2012,03,9899.0
05/27/2012,04,9588.0
05/27/2012,05,9379.0
05/27/2012,06,9163.0
05/27/2012,07,9522.0
05/27/2012,08,10304.0
05/27/2012,09,11344.0
05/27/2012,10,12291.0
05/27/2012,11,12812.0
05/27/2012,12,13095.0
05/27/2012,13,13221.0
05/27/2012,14,13285.0
05/27/2012,15,13319.0
05/27/2012,16,13413.0
05/27/2012,17,13571.0
05/27/2012,18,13677.0
05/27/2012,19,13342.0
05/27/2012,20,13442.0
05/27/2012,21,13887.0
